zip,ruca,population,median_household_income,within_10_miles_count
60964,Suburban,"4,749","$62,305",1.0
60966,Suburban,"1,464","$43,125",1.0
60967,Rural,55,,1.0
60968,Suburban,520,"$61,500",0.0
60969,Suburban,71,"$71,875",0.0
60970,Suburban,"6,370","$46,731",1.0
60973,Rural,330,"$40,156",0.0
60974,Suburban,286,"$50,833",1.0
61001,Rural,"1,251","$70,625",0.0
61006,Suburban,"1,377","$61,550",0.0
61007,Rural,373,"$61,316",1.0
61008,Urban,"34,420","$66,594",2.0
61010,Suburban,"7,496","$76,981",0.0
61011,Urban,"2,597","$158,177",3.0
61012,Suburban,"2,680","$86,554",0.0
61013,Suburban,664,"$63,681",1.0
61014,Rural,"1,140","$57,202",0.0
61015,Suburban,"1,015","$64,167",1.0
61016,Urban,"4,836","$87,153",3.0
61018,Suburban,"1,076","$65,417",0.0
61019,Suburban,"3,318","$80,202",0.0
61020,Suburban,"3,167","$77,321",0.0
61021,Urban,"22,680","$60,976",1.0
61024,Suburban,"2,471","$66,250",0.0
61025,Urban,"4,316","$58,602",0.0
61027,Suburban,121,"$56,290",1.0
61028,Rural,"1,780","$55,313",0.0
61030,Rural,"2,328","$61,852",0.0
61031,Suburban,"1,737","$54,531",1.0
61032,Urban,"29,231","$46,539",1.0
61036,Suburban,"6,978","$64,991",0.0
61037,Suburban,107,"$61,193",2.0
61038,Urban,"1,310","$61,150",1.0
61039,Suburban,834,"$69,167",1.0
61041,Rural,"1,437","$49,583",0.0
61042,Suburban,501,"$54,167",1.0
61043,Suburban,156,"$51,250",1.0
61044,Suburban,136,,0.0
61046,Rural,"2,652","$74,375",0.0
61047,Suburban,"1,712","$66,786",0.0
61048,Suburban,"3,952","$65,865",0.0
61049,Suburban,682,"$66,786",1.0
61050,Suburban,278,"$95,500",0.0
61051,Rural,"1,436","$58,068",0.0
61052,Suburban,916,"$66,250",0.0
61053,Rural,"2,802","$59,786",0.0
61054,Suburban,"3,581","$50,208",0.0
61057,Suburban,109,,1.0
61059,Rural,205,"$46,800",0.0
61060,Suburban,"1,397","$59,861",0.0
61061,Suburban,"6,930","$75,662",0.0
61062,Suburban,"2,063","$73,720",0.0
61063,Suburban,"4,151","$82,011",0.0
61064,Rural,"4,263","$67,196",0.0
61065,Urban,"10,406","$84,943",0.0
61067,Suburban,695,"$54,050",1.0
61068,Urban,"14,609","$58,841",1.0
61070,Suburban,"1,536","$77,500",0.0
61071,Urban,"13,840","$53,894",1.0
61072,Urban,"10,825","$100,795",2.0
61073,Urban,"20,685","$95,305",4.0
61074,Suburban,"4,304","$45,541",0.0
61075,Rural,995,"$64,464",0.0
61077,Suburban,0,,0.0
61078,Rural,"1,364","$64,167",0.0
61079,Suburban,209,"$47,083",1.0
61080,Urban,"10,668","$64,020",2.0
61081,Urban,"21,414","$57,813",2.0
61084,Suburban,"3,061","$88,190",0.0
61085,Rural,"3,146","$52,422",0.0
61087,Rural,"1,544","$63,450",0.0
61088,Urban,"6,416","$87,653",1.0
61089,Suburban,661,"$68,125",0.0
61091,Rural,19,,2.0
61101,Urban,"20,394","$40,374",2.0
61102,Urban,"16,861","$36,813",2.0
61103,Urban,"23,446","$43,934",4.0
61104,Urban,"19,106","$31,011",3.0
61107,Urban,"29,363","$65,145",3.0
61108,Urban,"29,582","$53,997",3.0
61109,Urban,"26,834","$55,250",3.0
61111,Urban,"22,903","$57,628",4.0
61112,Urban,111,"$24,648",4.0
61114,Urban,"14,999","$78,724",3.0
61115,Urban,"22,480","$64,833",4.0
61201,Urban,"38,025","$50,784",3.0
61230,Suburban,890,"$67,721",1.0
61231,Suburban,"5,096","$54,548",1.0
61232,Urban,"1,431","$68,398",0.0
61233,Suburban,244,"$57,614",0.0
61234,Rural,"1,172","$64,107",0.0
61235,Suburban,"1,661","$58,125",1.0
61236,Urban,82,"$40,417",2.0
61237,Suburban,0,,0.0
61238,Suburban,"2,825","$62,447",0.0
61239,Urban,"1,154","$30,250",3.0
61240,Urban,"5,977","$90,687",2.0
61241,Urban,"6,801","$70,208",2.0
61242,Suburban,"1,217","$75,708",1.0
61243,Suburban,299,"$115,469",0.0
61244,Urban,"23,628","$56,978",3.0
61250,Suburban,"2,707","$80,197",0.0
61251,Suburban,438,"$76,125",0.0
61252,Urban,"5,357","$64,130",1.0
61254,Suburban,"12,018","$76,645",1.0
61256,Urban,"1,911","$72,500",3.0
61257,Suburban,919,"$55,250",0.0
61258,Suburban,221,"$41,094",0.0
61259,Suburban,"1,375","$84,888",1.0
61260,Suburban,704,"$36,042",1.0
61261,Suburban,740,"$44,107",0.0
61262,Suburban,759,"$75,625",0.0
61263,Suburban,891,"$66,250",1.0
61264,Urban,"10,127","$64,063",1.0
61265,Urban,"44,150","$59,978",4.0
61270,Suburban,"6,991","$74,006",0.0
61272,Suburban,"1,299","$55,250",0.0
61273,Suburban,"3,170","$87,841",2.0
61274,Suburban,233,"$120,288",1.0
61275,Suburban,"4,330","$78,375",1.0
61276,Suburban,72,,0.0
61277,Rural,"3,108","$80,294",0.0
61278,Suburban,662,"$76,607",2.0
61279,Suburban,"1,034","$58,553",0.0
61281,Suburban,"2,395","$73,083",0.0
61282,Urban,"8,263","$63,750",3.0
61283,Suburban,"1,671","$57,209",1.0
61284,Urban,"1,800","$102,109",0.0
61285,Suburban,"2,338","$63,702",0.0
61301,Urban,"10,295","$52,623",1.0
61310,Rural,"3,569","$65,057",0.0
61311,Urban,381,,1.0
61312,Suburban,412,"$84,545",0.0
61313,Urban,229,"$105,486",0.0
61314,Suburban,839,"$57,115",0.0
61315,Suburban,242,"$51,875",0.0
61316,Urban,252,"$63,750",1.0
61317,Suburban,475,"$46,000",1.0
61318,Suburban,752,"$57,847",0.0
61319,Rural,"1,153","$66,164",1.0
61320,Urban,639,"$67,981",1.0
61321,Suburban,340,"$90,625",0.0
61322,Suburban,"1,461","$65,673",0.0
61323,Suburban,122,"$39,766",1.0
61324,Suburban,80,"$82,900",1.0
61325,Suburban,"1,127","$74,875",1.0
61326,Suburban,"2,097","$61,278",1.0
61327,Suburban,"1,496","$95,625",0.0
61328,Suburban,134,,1.0
61329,Urban,"1,285","$61,319",1.0
61330,Suburban,"1,209","$75,750",0.0
61331,Rural,0,,0.0
61332,Suburban,143,"$52,500",1.0
61333,Rural,352,"$68,750",0.0
61334,Suburban,655,"$82,000",0.0
61335,Suburban,374,"$78,750",0.0
61336,Suburban,408,"$63,036",0.0
61337,Suburban,544,"$56,000",1.0
61338,Rural,219,"$46,875",0.0
61340,Suburban,476,"$66,750",1.0
61341,Suburban,"7,507","$70,318",0.0
61342,Suburban,"8,564","$64,951",0.0
61344,Suburban,269,"$42,500",0.0
61345,Suburban,710,"$82,250",0.0
61346,Rural,62,"$55,625",0.0
61348,Urban,"4,456","$62,674",1.0
61349,Suburban,986,"$62,574",1.0
61350,Urban,"24,444","$65,787",0.0
61353,Suburban,"1,229","$54,318",0.0
61354,Urban,"10,407","$57,825",1.0
61356,Suburban,"10,896","$59,406",1.0
61358,Suburban,298,"$49,500",0.0
61359,Suburban,400,"$42,238",1.0
61360,Suburban,"3,466","$84,827",0.0
61361,Suburban,"1,390","$80,263",0.0
61362,Urban,"5,933","$55,078",1.0
61363,Suburban,279,"$42,344",1.0
61364,Urban,"18,152","$48,582",1.0
61367,Suburban,873,"$55,875",0.0
61368,Suburban,"1,294","$61,083",0.0
61369,Suburban,"1,320","$54,265",0.0
61370,Suburban,"1,189","$76,053",2.0
61371,Urban,82,,0.0
61372,Urban,190,"$79,583",0.0
61373,Urban,"2,079","$94,464",1.0
61374,Suburban,101,"$83,594",0.0
61375,Suburban,"1,127","$78,516",0.0
61376,Rural,"1,768","$46,332",0.0
61377,Suburban,"1,525","$47,639",0.0
61378,Suburban,308,"$108,750",0.0
61379,Suburban,"1,247","$54,318",1.0
61401,Urban,"30,968","$41,612",1.0
61402,Urban,"1,931",,1.0
61410,Suburban,"3,898","$49,732",0.0
61411,Suburban,327,,1.0
61412,Suburban,"1,215","$53,056",0.0
61413,Rural,"1,034","$64,931",0.0
61414,Suburban,758,"$77,574",0.0
61415,Rural,"1,789","$55,903",0.0
61416,Suburban,281,"$28,250",1.0
61417,Rural,277,"$77,981",0.0
61418,Suburban,660,"$96,346",0.0
61419,Rural,84,,0.0
61420,Suburban,995,"$52,273",0.0
61421,Suburban,"1,533","$58,917",0.0
61422,Suburban,"3,035","$55,793",0.0
61423,Suburban,660,"$65,833",0.0
61424,Suburban,59,"$130,139",0.0
61425,Suburban,399,"$46,838",1.0
61426,Suburban,74,,0.0
61427,Suburban,"1,920","$64,803",0.0
61428,Suburban,"1,104","$77,500",0.0
61430,Urban,595,"$65,703",1.0
61431,Rural,262,"$46,346",0.0
61432,Suburban,646,"$64,583",1.0
61433,Suburban,47,,1.0
61434,Rural,"2,816","$52,273",1.0
61435,Suburban,193,"$73,073",0.0
61436,Suburban,818,"$64,125",0.0
61437,Suburban,633,"$73,523",0.0
61438,Suburban,726,"$63,333",1.0
61439,Suburban,246,"$49,583",1.0
61440,Suburban,718,"$58,125",1.0
61441,Suburban,870,"$56,382",0.0
61442,Suburban,741,"$52,857",0.0
61443,Urban,"13,760","$43,076",1.0
61447,Suburban,"1,112","$92,917",0.0
61448,Urban,"4,006","$63,750",1.0
61449,Suburban,189,"$44,271",1.0
61450,Suburban,"1,743","$58,438",0.0
61451,Suburban,196,,0.0
61452,Suburban,178,"$48,750",0.0
61453,Suburban,586,"$47,273",0.0
61454,Suburban,427,"$43,125",0.0
61455,Urban,"17,979","$42,235",1.0
61458,Suburban,515,"$63,824",0.0
61459,Suburban,320,"$77,656",0.0
61460,Suburban,259,"$64,028",0.0
61462,Suburban,"11,035","$58,269",0.0
61465,Suburban,"1,201","$58,750",0.0
61466,Suburban,282,"$82,750",0.0
61467,Suburban,"1,320","$77,750",1.0
61468,Rural,193,"$58,841",0.0
61469,Suburban,"2,186","$48,393",0.0
61470,Suburban,552,"$50,625",0.0
61471,Suburban,133,"$70,000",0.0
61472,Suburban,428,"$64,250",1.0
61473,Rural,"1,176","$48,750",0.0
61474,Suburban,259,"$49,000",0.0
61475,Suburban,177,"$84,167",0.0
61476,Suburban,515,"$120,547",1.0
61477,Suburban,591,"$53,625",0.0
61478,Rural,303,"$114,449",0.0
61479,Suburban,53,"$101,250",0.0
61480,Suburban,"1,281","$68,750",0.0
61482,Suburban,542,"$56,250",0.0
61483,Suburban,"1,950","$54,338",1.0
61484,Rural,704,"$52,232",0.0
61485,Suburban,436,"$53,403",0.0
61486,Suburban,"1,536","$64,453",1.0
61488,Suburban,"1,229","$65,313",1.0
61489,Suburban,826,"$75,250",0.0
61490,Rural,"1,125","$61,071",0.0
61491,Suburban,"2,110","$54,516",0.0
61501,Rural,"1,641","$50,121",0.0
61516,Rural,713,"$77,981",0.0
61517,Urban,"2,995","$81,058",0.0
61519,Suburban,259,"$52,083",1.0
61520,Suburban,"16,576","$49,610",1.0
61523,Urban,"10,541","$65,571",0.0
61524,Suburban,340,"$49,250",1.0
61525,Urban,"11,542","$138,915",2.0
61526,Suburban,841,,1.0
61528,Urban,"3,256","$154,815",2.0
61529,Suburban,"3,179","$85,190",0.0
61530,Suburban,"6,706","$62,703",0.0
61531,Suburban,"3,100","$58,220",1.0
61532,Suburban,485,"$48,750",0.0
61533,Suburban,"2,299","$64,950",0.0
61534,Suburban,"1,930","$78,409",1.0
61535,Urban,"2,082","$120,566",4.0
61536,Suburban,"3,192","$64,774",1.0
61537,Rural,"2,751","$52,740",0.0
61539,Suburban,165,"$50,625",1.0
61540,Suburban,"2,898","$67,031",0.0
61541,Suburban,95,"$46,875",0.0
61542,Rural,"3,409","$66,086",0.0
61543,Suburban,114,"$38,125",0.0
61544,Rural,828,"$73,750",0.0
61545,Suburban,734,"$68,983",0.0
61546,Suburban,"3,720","$68,095",0.0
61547,Suburban,"3,898","$94,563",1.0
61548,Suburban,"12,227","$101,568",0.0
61550,Urban,"18,223","$86,232",2.0
61552,Urban,281,,2.0
61553,Suburban,260,"$53,438",1.0
61554,Urban,"41,057","$54,770",1.0
61559,Suburban,"3,838","$65,114",0.0
61560,Suburban,512,"$76,875",0.0
61561,Rural,"2,340","$67,386",0.0
61562,Urban,87,,1.0
61563,Suburban,514,"$46,071",1.0
61564,Urban,"1,056","$62,153",1.0
61565,Suburban,"1,404","$66,042",0.0
61567,Suburban,460,"$61,750",0.0
61568,Suburban,"4,460","$81,288",1.0
61569,Suburban,947,"$87,895",1.0
61570,Suburban,"1,733","$57,083",0.0
61571,Urban,"24,761","$79,162",2.0
61572,Suburban,"1,063","$60,679",0.0
61602,Urban,752,"$21,042",5.0
61603,Urban,"15,747","$34,589",5.0
61604,Urban,"28,828","$46,783",3.0
61605,Urban,"14,010","$22,442",3.0
61606,Urban,"7,697","$45,862",4.0
61607,Urban,"10,386","$67,533",3.0
61610,Urban,"4,947","$44,410",5.0
61611,Urban,"23,925","$68,448",5.0
61614,Urban,"28,583","$63,795",4.0
61615,Urban,"22,957","$77,742",3.0
61616,Urban,"5,940","$51,826",4.0
61625,Urban,534,,4.0
61701,Urban,"35,347","$48,906",2.0
61704,Urban,"36,875","$86,750",2.0
61705,Urban,"13,130","$106,348",2.0
61720,Suburban,255,"$63,026",0.0
61721,Suburban,551,"$79,750",0.0
61722,Suburban,659,"$76,806",0.0
61723,Suburban,"2,571","$63,958",1.0
61724,Suburban,436,"$77,031",0.0
61725,Suburban,"1,682","$115,227",0.0
61726,Suburban,"2,850","$67,734",0.0
61727,Suburban,"9,517","$56,338",0.0
61728,Suburban,"1,271","$64,524",0.0
61729,Suburban,"1,223","$70,679",0.0
61730,Suburban,403,"$58,618",0.0
61731,Suburban,164,,0.0
61732,Suburban,"2,016","$80,341",1.0
61733,Suburban,823,"$77,188",2.0
61734,Suburban,"2,647","$65,655",1.0
61735,Suburban,424,"$77,857",0.0
61736,Suburban,"2,490","$95,774",1.0
61737,Suburban,454,"$78,269",0.0
61738,Suburban,"4,454","$72,019",0.0
61739,Suburban,"4,665","$65,375",0.0
61740,Rural,"1,393","$71,250",0.0
61741,Suburban,"1,549","$73,750",0.0
61742,Suburban,"1,247","$98,125",1.0
61743,Rural,129,"$73,750",1.0
61744,Suburban,"1,543","$66,932",0.0
61745,Suburban,"4,729","$89,236",0.0
61747,Suburban,"1,590","$81,389",0.0
61748,Suburban,"2,547","$102,596",1.0
61749,Suburban,555,"$69,063",0.0
61750,Suburban,102,"$45,455",0.0
61751,Suburban,57,"$86,250",1.0
61752,Suburban,"4,458","$81,477",0.0
61753,Suburban,"3,102","$87,766",0.0
61754,Suburban,"1,113","$85,948",0.0
61755,Suburban,"4,624","$85,642",1.0
61756,Suburban,"2,575","$72,321",0.0
61759,Suburban,"1,474","$75,595",0.0
61760,Rural,"2,384","$54,631",0.0
61761,Urban,"54,251","$59,103",2.0
61764,Urban,"13,867","$55,130",1.0
61769,Suburban,679,"$59,219",0.0
61770,Suburban,"1,098","$61,667",0.0
61771,Suburban,815,"$91,250",0.0
61772,Suburban,208,"$77,857",1.0
61773,Suburban,290,"$63,000",0.0
61774,Suburban,914,"$77,656",0.0
61775,Rural,251,,0.0
61776,Suburban,"1,195","$110,811",2.0
61777,Suburban,938,"$79,118",0.0
61778,Suburban,488,"$69,821",0.0
61801,Urban,"28,234","$31,843",3.0
61802,Urban,"19,671","$52,138",3.0
61810,Suburban,233,"$57,917",0.0
61811,Suburban,661,"$47,750",1.0
61812,Suburban,357,"$83,125",0.0
61813,Suburban,"1,677","$65,781",0.0
61814,Suburban,"1,247","$62,426",1.0
61815,Suburban,333,"$61,563",2.0
61816,Suburban,400,"$91,250",0.0
61817,Urban,"2,440","$58,409",0.0
61818,Suburban,"1,587","$55,958",0.0
61820,Urban,"38,553","$28,949",3.0
61821,Urban,"28,986","$59,031",3.0
61822,Urban,"27,473","$87,396",3.0
61830,Suburban,495,"$63,000",0.0
61831,Suburban,168,"$63,750",1.0
61832,Urban,"33,173","$41,073",1.0
61833,Urban,"1,836","$45,650",1.0
61834,Urban,"8,247","$78,569",1.0
61839,Suburban,613,"$55,417",0.0
61840,Suburban,528,"$76,563",1.0
61841,Suburban,"1,161","$62,500",0.0
61842,Suburban,"2,506","$61,000",0.0
61843,Suburban,"2,207","$74,892",1.0
61844,Suburban,772,"$75,500",0.0
61845,Suburban,389,"$96,250",0.0
61846,Urban,"4,896","$51,250",0.0
61847,Suburban,"1,227","$72,857",1.0
61848,Suburban,251,"$72,000",1.0
61849,Suburban,"2,084","$86,250",0.0
61850,Suburban,406,"$49,000",0.0
61851,Urban,316,"$69,688",0.0
61852,Suburban,159,"$108,750",0.0
61853,Suburban,"13,921","$105,352",1.0
61854,Suburban,"1,228","$72,500",0.0
61855,Suburban,128,,0.0
61856,Suburban,"8,179","$84,082",0.0
61857,Suburban,159,,0.0
61858,Suburban,"2,829","$59,519",1.0
61859,Suburban,"1,374","$89,750",0.0
61862,Suburban,637,"$103,750",0.0
61863,Urban,866,"$78,929",0.0
61864,Urban,"1,743","$83,304",2.0
61865,Suburban,"1,505","$64,150",0.0
61866,Suburban,"13,631","$45,445",1.0
61870,Suburban,"1,155","$46,250",0.0
61871,Suburban,387,"$78,571",0.0
61872,Urban,536,"$86,442",1.0
61873,Suburban,"5,833","$96,250",1.0
61874,Urban,"8,572","$78,179",3.0
61875,Suburban,"1,000","$120,000",2.0
61876,Suburban,660,"$54,833",0.0
61877,Suburban,"1,287","$82,898",0.0
61878,Suburban,"1,225","$67,153",3.0
61880,Urban,"4,454","$95,395",1.0
61882,Suburban,659,"$66,875",0.0
61883,Urban,"4,412","$53,325",0.0
61884,Suburban,"1,046","$105,179",0.0
61910,Suburban,"4,732","$69,832",0.0
61911,Rural,"4,703","$67,400",0.0
61912,Suburban,"1,214","$58,450",1.0
61913,Rural,"1,470","$50,139",0.0
61914,Suburban,"1,976","$58,974",0.0
61917,Rural,534,"$50,833",0.0
61919,Suburban,789,"$72,083",0.0
61920,Urban,"21,341","$50,684",1.0
61924,Rural,"2,343","$69,773",0.0
61925,Suburban,"1,254","$69,773",1.0
61928,Rural,705,"$83,125",1.0
61929,Suburban,661,"$63,125",0.0
61930,Suburban,695,"$74,750",0.0
61931,Suburban,"1,433","$60,000",1.0
61932,Rural,512,"$58,409",0.0
61933,Suburban,"1,155","$54,514",0.0
61936,Suburban,360,"$100,625",1.0
61937,Suburban,"1,716","$52,740",0.0
61938,Urban,"20,816","$44,625",1.0
61940,Rural,299,"$46,830",0.0
61941,Suburban,199,"$39,014",0.0
61942,Suburban,969,"$65,926",0.0
61943,Suburban,"1,525","$49,091",0.0
61944,Suburban,"11,703","$48,294",1.0
61949,Rural,152,"$56,667",0.0
61951,Suburban,"7,871","$72,027",0.0
61953,Suburban,"6,193","$61,169",0.0
61955,Suburban,219,"$51,875",1.0
61956,Suburban,"2,936","$58,938",0.0
61957,Rural,"1,648","$53,250",1.0
62001,Suburban,"1,606","$68,750",1.0
62002,Suburban,"30,913","$51,177",3.0
62006,Suburban,553,"$81,042",0.0
62009,Suburban,"1,820","$39,708",0.0
62010,Suburban,"11,264","$67,886",2.0
62011,Suburban,241,"$35,993",0.0
62012,Suburban,"6,713","$80,417",2.0
62013,Suburban,579,"$61,406",0.0
62014,Suburban,"3,986","$72,045",0.0
62015,Suburban,543,"$62,500",1.0
62016,Rural,"3,549","$61,250",0.0
62017,Suburban,896,"$52,188",0.0
62018,Suburban,"2,940","$44,662",2.0
62019,Suburban,391,"$49,010",0.0
62021,Suburban,733,"$91,061",1.0
62022,Suburban,"1,072","$107,564",2.0
62023,Suburban,117,"$62,679",1.0
62024,Suburban,"9,544","$59,826",2.0
62025,Urban,"34,663","$87,990",2.0
62026,Urban,"1,175",,3.0
62027,Suburban,540,"$71,000",0.0
62028,Suburban,"1,027","$52,724",1.0
62030,Suburban,123,"$38,281",1.0
62031,Suburban,778,"$71,250",0.0
62032,Suburban,661,"$44,000",0.0
62033,Suburban,"4,559","$58,702",1.0
62034,Urban,"14,568","$85,371",4.0
62035,Suburban,"16,046","$75,477",2.0
62036,Suburban,558,"$98,000",0.0
62037,Suburban,"1,694","$63,507",0.0
62040,Urban,"40,912","$53,449",3.0
62044,Rural,"2,257","$64,148",0.0
62045,Suburban,543,"$62,778",0.0
62046,Suburban,884,"$71,333",0.0
62047,Suburban,"1,623","$97,656",0.0
62048,Urban,"1,846","$36,250",3.0
62049,Suburban,"8,698","$69,942",0.0
62050,Suburban,343,"$77,813",0.0
62051,Suburban,735,"$55,405",0.0
62052,Suburban,"12,627","$68,655",1.0
62053,Suburban,410,"$58,750",0.0
62054,Rural,361,"$43,958",1.0
62056,Suburban,"8,751","$55,763",1.0
62058,Suburban,807,"$56,607",0.0
62059,Urban,627,,1.0
62060,Urban,"3,662","$32,113",3.0
62061,Suburban,"1,638","$76,645",2.0
62062,Urban,"8,336","$81,250",3.0
62063,Suburban,723,"$68,854",0.0
62067,Suburban,"2,109","$76,164",1.0
62069,Suburban,"3,210","$47,315",1.0
62074,Suburban,"1,228","$69,572",0.0
62075,Suburban,"3,122","$61,354",0.0
62076,Suburban,73,"$43,000",0.0
62077,Suburban,246,"$56,875",0.0
62078,Suburban,84,"$41,875",0.0
62079,Suburban,297,,0.0
62080,Suburban,"2,569","$48,438",0.0
62081,Rural,377,"$58,750",0.0
62082,Suburban,"2,484","$58,024",0.0
62083,Suburban,148,"$19,133",0.0
62084,Suburban,"1,520","$50,000",3.0
62085,Suburban,176,"$33,929",0.0
62086,Suburban,"1,249","$46,136",0.0
62087,Suburban,"2,121","$44,679",3.0
62088,Suburban,"6,310","$56,626",0.0
62089,Suburban,605,"$41,853",0.0
62090,Urban,"1,117","$45,938",2.0
62091,Suburban,478,"$89,083",1.0
62092,Suburban,"2,586","$44,186",0.0
62093,Suburban,550,"$56,250",0.0
62094,Suburban,902,"$45,192",0.0
62095,Suburban,"10,703","$59,597",4.0
62097,Suburban,"2,907","$88,088",1.0
62098,Rural,32,,0.0
62201,Urban,"5,237","$19,583",2.0
62203,Urban,"6,500","$42,644",1.0
62204,Urban,"6,126","$27,743",2.0
62205,Urban,"5,807","$29,194",2.0
62206,Urban,"13,433","$30,764",1.0
62207,Urban,"7,345","$22,838",0.0
62208,Urban,"16,898","$70,890",2.0
62214,Suburban,"1,141","$85,278",0.0
62215,Suburban,"2,094","$102,333",0.0
62216,Suburban,"2,944","$84,015",0.0
62217,Suburban,752,"$43,462",1.0
62218,Suburban,"1,944","$87,622",1.0
62219,Suburban,963,"$54,342",1.0
62220,Urban,"18,160","$64,920",1.0
62221,Urban,"30,512","$71,595",1.0
62223,Urban,"16,353","$63,598",1.0
62225,Urban,"5,595","$77,200",1.0
62226,Urban,"29,504","$56,875",1.0
62230,Suburban,"6,416","$74,500",1.0
62231,Suburban,"6,608","$69,157",1.0
62232,Urban,"7,154","$54,702",3.0
62233,Suburban,"8,911","$57,007",1.0
62234,Urban,"32,637","$63,111",3.0
62236,Urban,"14,481","$106,436",2.0
62237,Suburban,"2,276","$49,965",1.0
62238,Suburban,536,"$64,402",0.0
62239,Urban,"4,038","$49,472",2.0
62240,Urban,"2,253","$50,217",2.0
62241,Suburban,759,"$64,295",1.0
62242,Rural,"1,476","$44,375",0.0
62243,Urban,"6,026","$72,716",1.0
62244,Suburban,827,"$69,943",0.0
62245,Suburban,"1,706","$73,571",0.0
62246,Suburban,"9,926","$55,411",0.0
62248,Suburban,554,"$71,071",1.0
62249,Suburban,"16,671","$83,043",1.0
62250,Urban,692,"$57,500",2.0
62253,Suburban,744,"$36,618",0.0
62254,Urban,"6,532","$80,663",2.0
62255,Suburban,"1,092","$63,125",0.0
62256,Suburban,52,"$69,583",1.0
62257,Suburban,"1,963","$62,500",1.0
62258,Suburban,"10,234","$78,816",0.0
62260,Suburban,"6,816","$80,574",1.0
62261,Rural,41,"$33,125",0.0
62262,Suburban,"1,743","$46,875",0.0
62263,Suburban,"5,046","$64,707",0.0
62264,Suburban,"3,487","$79,583",0.0
62265,Suburban,"4,347","$83,464",0.0
62266,Suburban,12,,0.0
62268,Suburban,974,"$81,250",0.0
62269,Urban,"35,619","$91,298",1.0
62271,Suburban,"1,990","$63,500",0.0
62272,Suburban,"1,889","$43,400",0.0
62273,Suburban,248,"$58,125",1.0
62274,Suburban,"8,302","$49,456",0.0
62275,Suburban,"3,264","$77,200",0.0
62277,Rural,951,"$70,917",0.0
62278,Suburban,"6,504","$67,263",0.0
62279,Suburban,68,"$217,692",0.0
62280,Suburban,541,"$104,511",1.0
62281,Suburban,"3,206","$105,699",2.0
62282,Suburban,649,"$82,344",0.0
62284,Suburban,740,"$45,208",0.0
62285,Suburban,"4,624","$102,083",2.0
62286,Suburban,"5,363","$60,189",1.0
62288,Suburban,"2,665","$57,708",1.0
62289,Urban,332,"$43,875",0.0
62292,Suburban,979,"$44,375",1.0
62293,Suburban,"4,298","$80,250",0.0
62294,Urban,"14,827","$89,471",3.0
62295,Suburban,"1,563","$92,083",1.0
62297,Rural,325,"$64,620",1.0
62298,Suburban,"17,024","$84,770",1.0
62301,Urban,"31,614","$45,950",1.0
62305,Urban,"18,922","$78,681",1.0
62311,Rural,799,"$37,125",0.0
62312,Rural,"1,887","$58,098",0.0
62313,Rural,323,"$61,607",0.0
62314,Suburban,592,"$82,955",0.0
62316,Rural,863,"$59,531",0.0
62319,Suburban,220,"$56,250",0.0
62320,Suburban,"2,457","$71,146",0.0
62321,Suburban,"3,721","$69,722",0.0
62323,Suburban,190,"$58,636",0.0
62324,Suburban,"1,480","$56,250",0.0
62325,Suburban,479,"$75,795",0.0
62326,Suburban,"2,441","$46,932",1.0
62330,Rural,"1,468","$45,750",0.0
62334,Suburban,193,"$37,500",1.0
62336,Rural,85,"$38,750",0.0
62338,Suburban,"1,157","$67,188",1.0
62339,Suburban,"1,019","$64,028",0.0
62340,Suburban,"1,697","$43,036",0.0
62341,Urban,"3,536","$58,945",1.0
62343,Rural,821,"$52,092",0.0
62344,Suburban,19,,0.0
62345,Rural,329,"$70,938",0.0
62346,Suburban,155,"$59,732",0.0
62347,Suburban,"1,793","$68,885",0.0
62348,Suburban,208,"$76,250",0.0
62349,Suburban,706,"$55,125",0.0
62351,Suburban,"1,940","$70,000",0.0
62352,Suburban,262,"$43,182",0.0
62353,Suburban,"4,993","$60,750",0.0
62354,Suburban,"1,362","$44,875",1.0
62355,Suburban,875,"$56,786",0.0
62356,Suburban,669,"$59,750",1.0
62357,Suburban,329,,1.0
