ruca,great_circle_distance,origin,destination
Urban,86.63816691357178,"41.009287,-80.618344","39.987493,-81.574202"
Urban,60.33428187207402,"34.49579,-112.378309","33.622641,-112.39245"
Urban,81.00466372222044,"33.197118,-80.023339","33.97699,-81.074191"
Urban,9.074698713568608,"37.679502,-97.171332","37.649573,-97.332883"
Urban,74.72712024244967,"32.656159,-116.966139","33.693235,-117.332832"
Urban,61.7433908596486,"39.57789,-75.58882","39.162097,-76.612027"
Urban,3.958788952242007,"40.78581,-96.698002","40.72941,-96.684676"
Urban,61.21752835759644,"42.470938,-83.054623","41.637354,-83.459013"
Urban,11.920233694815048,"38.000771,-100.664407","37.987052,-100.882631"
Urban,74.07396635957501,"40.375511,-80.072372","40.491483,-81.472611"
Urban,77.0765685697431,"33.865395,-118.073148","33.131136,-117.066033"
Urban,36.40116833527745,"38.893311,-77.014647","38.470877,-77.417938"
Urban,40.95645113965725,"47.75732,-122.24401","47.193987,-122.516947"
Urban,84.79497293925607,"29.529062,-95.530597","29.458533,-96.938246"
Urban,52.694776671528295,"29.691176,-90.863923","30.431013,-91.077884"
Urban,37.65559116588226,"32.59121,-97.039429","33.097339,-96.798848"
Urban,81.26638125376475,"44.63194,-88.03927","45.80811,-88.046546"
Urban,22.282706588535216,"41.95918,-87.873412","41.745974,-88.198266"
Urban,71.72625164687571,"31.802762,-85.954635","32.506227,-85.052897"
Urban,16.727866893829457,"40.637852,-74.368244","40.418162,-74.502098"
Urban,12.117188659650623,"37.348725,-121.93756","37.519896,-121.985623"
Urban,4.290093380541912,"31.893906,-102.353839","31.855642,-102.411422"
Urban,74.94343769820087,"41.080474,-73.930179","40.714554,-75.281048"
Urban,72.58182422580155,"27.974863,-82.745191","27.034598,-82.217057"
Urban,80.64394842910907,"35.267916,-81.178725","34.78886,-82.478501"
Urban,31.480533895961006,"27.752006,-97.436501","28.048077,-97.044637"
Urban,28.432806169779475,"42.44613,-87.83285","42.053705,-88.000201"
Urban,34.47388533138116,"34.08927,-118.60436","33.829541,-118.090738"
Urban,89.32512605333751,"40.858885,-96.614848","39.846304,-95.560078"
Urban,86.85031659552723,"40.622557,-111.777749","39.373828,-111.589833"
Urban,57.924735733051605,"40.696533,-73.786776","41.530748,-73.897213"
Urban,1.1455663002161236,"30.394327,-87.299129","30.395981,-87.280003"
Urban,34.13819189136207,"44.826064,-93.353791","45.300423,-93.549488"
Urban,87.12957007474148,"38.898918,-77.055446","38.929179,-75.435203"
Urban,56.32922330407197,"32.33942,-110.984997","32.877306,-111.712285"
Urban,67.26633198676562,"31.796965,-102.440113","31.408739,-103.488377"
Urban,25.1239994406976,"42.661793,-70.954487","42.901776,-71.326703"
Urban,20.82889553135894,"40.216006,-79.487239","40.442994,-79.227012"
Urban,10.069968457128844,"38.847391,-94.778714","38.965451,-94.668894"
Urban,21.24815781170006,"40.031265,-75.722614","39.734238,-75.618781"
Urban,60.180487557885264,"40.844837,-74.200502","39.974386,-74.241174"
Urban,76.9778823964494,"41.23811,-81.8418","41.008981,-80.394406"
Urban,69.83863373456116,"43.11444,-89.65568","42.487456,-90.73627"
Urban,57.088395034352935,"41.92138,-87.892412","42.703459,-88.252854"
Urban,6.862053852139419,"41.404703,-81.557493","41.309765,-81.518643"
Urban,31.38055468115389,"29.66763,-95.629314","30.00839,-95.283162"
Urban,82.93800193844609,"39.83039,-75.24046","38.661099,-75.590926"
Urban,77.2076877830373,"40.724146,-73.175926","41.508319,-72.119211"
Urban,62.293133471226724,"37.311181,-121.96187","38.182949,-122.252653"
Urban,80.4403103246176,"42.926467,-88.841626","43.313308,-90.346027"
Urban,45.26973407954103,"40.42341,-78.4339","40.929304,-78.982898"
Urban,68.20203440099857,"30.345554,-97.769769","29.509173,-98.374682"
Urban,4.748906769924443,"39.870768,-75.253247","39.865799,-75.342563"
Urban,69.79181218364474,"43.037213,-87.933529","43.110829,-89.312683"
Urban,58.56640713781316,"34.907715,-87.50135","34.908673,-88.534974"
Urban,85.02074430756355,"32.395522,-90.293193","32.180845,-91.726477"
Urban,25.269224868953792,"33.783756,-84.595232","33.700664,-84.166919"
Urban,10.079615885767065,"40.745178,-89.571385","40.628756,-89.455453"
Urban,8.215398872342876,"33.62724,-112.048414","33.564926,-112.169988"
Urban,57.64247396508464,"38.198666,-121.230207","38.309288,-122.283224"
Urban,89.9567716184652,"38.885559,-77.014429","40.07395,-76.325381"
Urban,69.97447447141839,"41.68622,-70.07585","41.845446,-71.416785"
Urban,89.9837073605937,"33.905323,-81.335083","35.078844,-80.649828"
Urban,82.15209605630534,"38.376302,-97.670184","39.188537,-96.556236"
Urban,74.74559110239531,"42.00743,-86.508146","42.153256,-87.952415"
Urban,48.084968617306586,"34.09668,-117.71978","33.72636,-117.009769"
Urban,83.65206347948663,"36.371801,-78.397878","37.365545,-79.262378"
Urban,15.898858784436259,"40.771442,-73.714819","40.81411,-74.013489"
Urban,39.4617129078977,"42.23899,-71.36978","42.801863,-71.238444"
Urban,79.18595346043787,"26.014314,-81.585552","26.146015,-80.318007"
Urban,59.821588394634304,"38.09502,-122.620893","37.389857,-121.985599"
Urban,38.85914596554127,"41.95114,-88.27063","41.695777,-87.598194"
Urban,13.622498812410882,"40.07122,-74.86489","39.936065,-75.052286"
Urban,22.998498989813754,"42.768413,-78.887094","43.094414,-78.978916"
Urban,20.624171526305066,"32.923189,-96.891722","33.161266,-97.106516"
Urban,27.257995588376964,"44.458996,-72.955175","44.841722,-73.089697"
Urban,71.86347220815259,"41.681648,-83.531983","40.752053,-84.1522"
Urban,39.600218608549895,"35.463405,-77.359224","35.43158,-78.061684"
Urban,51.91943765213573,"45.44679,-122.53037","44.931606,-123.306572"
Urban,21.61417990859455,"35.858018,-84.119383","36.169752,-84.087105"
Urban,19.860201077656505,"45.678782,-122.478845","45.410434,-122.625928"
Urban,68.66495281398426,"41.263559,-80.54444","42.15937,-79.967999"
Urban,30.086268293252402,"35.390376,-97.759874","35.51876,-97.249071"
Urban,40.41164506355019,"41.816936,-111.998197","41.232232,-111.97881"
Urban,84.16081732858228,"40.642116,-89.59956","40.111782,-88.160091"
Urban,66.5199930677653,"40.905099,-74.665162","39.998884,-75.092366"
Urban,69.58396788309066,"47.287606,-122.500486","48.288839,-122.662054"
Urban,87.71421834467627,"40.635252,-73.636923","40.028757,-75.099964"
Urban,5.138419556998456,"43.529244,-96.780065","43.603284,-96.789711"
Urban,28.794990221781188,"42.092487,-88.116129","42.466559,-87.867809"
Urban,86.49353038637268,"42.04615,-73.94862","42.49684,-75.52696"
Urban,55.75165602888438,"37.348651,-121.984376","38.126743,-122.254598"
Urban,79.32198511579395,"41.848897,-87.717661","42.984029,-87.950206"
Urban,17.639771990914568,"32.17567,-104.37661","32.394506,-104.22107"
Urban,10.450132856522291,"28.191434,-82.724448","28.340634,-82.696295"
Urban,87.83402505747516,"45.939758,-112.736528","46.833743,-114.046841"
Urban,50.43542817713339,"43.79132,-111.771375","43.198152,-112.357836"
Urban,39.358972996404695,"33.707568,-117.845746","34.121713,-117.374427"
Urban,81.75794138125525,"35.189708,-111.224015","34.457886,-110.091284"
Urban,72.32978764680628,"32.847273,-79.820563","33.892513,-79.751274"
Urban,72.58238871739097,"33.412986,-82.133732","34.0739,-81.151748"
Urban,33.287463851767015,"39.950713,-80.804364","40.391367,-80.549483"
Urban,77.29151127181294,"38.7514,-90.411542","38.622674,-88.987928"
Urban,3.144877800494186,"39.758562,-75.568745","39.734238,-75.618781"
Urban,57.725886985324976,"41.72971,-93.60577","41.283366,-92.662675"
Urban,72.6616794107489,"41.167434,-96.185818","42.025119,-95.372049"
Urban,11.78468336851377,"39.792379,-86.287465","39.661539,-86.145198"
Urban,37.28444676605151,"37.176595,-122.130887","37.714929,-122.177851"
Urban,46.356217028504986,"36.131582,-82.869219","36.439471,-83.608734"
Urban,20.207415427705378,"37.964922,-84.160724","37.979067,-84.531292"
Urban,55.49318845686516,"42.789627,-71.126562","42.251186,-71.935144"
Urban,70.42372275371423,"37.333707,-121.891049","37.340482,-120.609118"
Urban,65.07246960680398,"40.049948,-74.917061","40.907089,-74.403981"
Urban,30.841984147265876,"25.44789,-80.479224","25.844178,-80.251316"
Urban,72.5841297191182,"29.911385,-90.055722","30.462099,-91.090682"
Urban,85.94471978614091,"40.299561,-75.254097","40.2737,-76.884418"
Urban,85.20555056616813,"34.5302,-119.310134","34.103327,-117.90933"
Urban,64.58023042928494,"40.969642,-76.948072","41.524269,-75.947435"
Urban,77.26337237844503,"35.531714,-77.283895","35.837234,-78.608268"
Urban,48.06366796743608,"39.196032,-96.583875","39.456582,-95.750057"
Urban,74.01355093996081,"39.961192,-83.035484","40.86101,-82.272111"
Urban,34.089944635191564,"34.150818,-118.368159","33.767776,-117.993221"
Urban,81.60041146331065,"39.55005,-86.07971","39.26043,-84.597885"
Urban,22.937438358186014,"27.77329,-82.40815","27.81527,-82.780411"
Urban,24.01380746423255,"34.122671,-118.112911","33.819474,-117.908042"
Urban,10.750639842476527,"34.002723,-118.287487","33.84838,-118.26374"
Urban,76.42812772269167,"30.332901,-97.699932","29.400456,-98.386175"
Urban,49.91613511255793,"40.302238,-76.866348","39.585452,-76.984054"
Urban,86.84293603764245,"35.546701,-97.564592","36.738707,-97.070952"
Urban,76.46931463495545,"32.277759,-96.105332","32.904412,-97.188096"
Urban,81.18976090473798,"45.24428,-123.11483","44.070207,-123.046714"
Urban,59.70280889246001,"26.409333,-80.162567","27.25233,-80.375211"
Urban,25.273406825634634,"38.887405,-77.004663","39.198731,-77.251911"
Urban,87.5724780083543,"39.91475,-88.27338","38.727662,-87.699243"
Urban,57.79586202744035,"33.944163,-80.942597","34.35764,-80.063922"
Urban,40.83703181602167,"40.759808,-81.350034","41.350097,-81.389555"
Urban,76.43439711706,"41.382529,-75.713185","40.809127,-74.457814"
Urban,76.29067769857329,"33.490935,-80.821825","33.545428,-82.144621"
Urban,77.04321167740603,"40.639413,-73.900664","40.082308,-75.168326"
Urban,76.55371036961769,"36.293633,-76.271958","35.883454,-77.545631"
Urban,33.57629732742176,"35.9943,-79.93531","35.735993,-79.427387"
Urban,64.80646976118283,"30.78128,-95.59527","29.844304,-95.644881"
Urban,76.96350984865005,"37.39349,-121.964672","38.411327,-121.391131"
Urban,66.82218522285036,"28.974136,-80.92291","28.037645,-80.64809"
Urban,70.08592579670302,"38.7383,-82.84206","39.740759,-82.641981"
Urban,20.572779746837693,"33.511087,-112.084749","33.612063,-112.420896"
Urban,55.38494949830487,"39.951735,-75.158654","40.070761,-74.123669"
Urban,88.34154884116919,"27.404731,-82.470456","28.341679,-81.486254"
Urban,74.70819379221321,"34.227855,-119.079869","35.309042,-119.095525"
Urban,69.38958075395622,"35.519496,-97.477422","35.835606,-96.303922"
Urban,66.05588313042595,"40.510723,-74.24194","40.645233,-75.488167"
Urban,70.31224161285546,"43.048211,-88.087888","42.266192,-88.973371"
Urban,86.04828747143544,"43.20886,-75.383365","43.33513,-73.681701"
Urban,14.099326477289932,"40.294021,-79.686626","40.342403,-79.94663"
Urban,29.173301652962188,"42.079399,-71.03999","42.494485,-70.935444"
Urban,89.10884518763903,"31.259983,-92.53434","32.515858,-92.188805"
Urban,39.58874782112335,"40.149318,-74.204209","40.10455,-74.95128"
Urban,45.4682599730015,"27.060576,-82.352038","26.611016,-81.813459"
Urban,32.82378050353432,"35.113588,-89.906749","35.545868,-89.665245"
Urban,49.01088901988632,"40.73991,-86.07581","40.457135,-86.932595"
Urban,71.17217232870179,"41.177046,-73.133574","41.465761,-74.450202"
Urban,73.45916777000782,"32.807206,-79.760516","33.647036,-78.981114"
Urban,63.55379243710886,"42.275075,-83.58634","41.356621,-83.653679"
Urban,41.96023709586532,"37.722631,-122.482483","38.309288,-122.283224"
Urban,60.412345836541576,"41.537585,-86.73764","42.011906,-87.722571"
Urban,66.67285262252175,"44.955615,-93.16702","44.16705,-93.947638"
Urban,9.07060893415339,"34.003029,-117.442161","34.121713,-117.374427"
Urban,21.099470834687168,"39.208967,-104.505121","39.06643,-104.853315"
Urban,42.19762164567758,"40.824839,-96.619262","41.211692,-95.992898"
Urban,82.0447610881806,"40.926637,-74.303093","39.926935,-75.144921"
Urban,45.445106754116814,"37.786028,-122.437032","38.344528,-121.995767"
Urban,10.1355266302234,"43.115159,-88.040188","42.984029,-87.950206"
Urban,26.998792888566236,"46.54354,-87.39542","46.512052,-87.961534"
Urban,55.89743460018409,"41.35341,-75.73825","40.679313,-75.145387"
Urban,66.69341952928129,"37.277121,-121.986133","38.24238,-121.990213"
Urban,85.27228542843469,"39.772463,-89.688924","38.774094,-90.62619"
Urban,81.01234675829073,"42.119824,-76.887659","43.133541,-77.688466"
Urban,22.63093514804623,"33.611119,-84.068288","33.936701,-84.025255"
Urban,19.50273855465803,"37.735088,-122.243067","37.996911,-122.109473"
Urban,88.92130630273991,"35.970813,-83.900432","35.929297,-85.489401"
Urban,5.712462599537872,"43.640516,-116.408952","43.603483,-116.511064"
Urban,53.33719326522987,"32.781246,-96.878831","32.731518,-97.794855"
Urban,57.91925232286455,"42.784255,-88.592559","41.951803,-88.726057"
Urban,26.446968954329815,"34.195685,-118.490752","33.985438,-118.104519"
Urban,7.0379550694985085,"41.902042,-87.658544","41.822148,-87.743388"
Urban,61.530588471962744,"40.24035,-79.57671","40.023181,-78.447094"
Urban,71.23289753184645,"32.110537,-101.366949","31.408897,-100.478534"
Urban,78.38585199032586,"41.801647,-87.596288","41.150162,-88.835963"
Urban,81.61164368617288,"33.607882,-86.760265","32.462474,-86.416138"
Urban,47.1143542347508,"32.81874,-85.17939","32.565203,-85.931552"
Urban,39.81470094657347,"38.434637,-82.314467","38.755061,-82.927261"
Urban,39.90624926089604,"40.494596,-105.004639","39.925841,-105.136266"
Urban,77.45271026125599,"39.654885,-74.868531","40.687904,-74.298839"
Urban,67.40385723512829,"30.273,-92.100669","30.099312,-90.990108"
Urban,59.92494525299374,"43.68826,-70.289844","43.031667,-71.06925"
Urban,79.17589929060394,"39.88423,-82.7535","40.150715,-84.208781"
Urban,24.60791016285301,"42.334386,-83.273929","42.660652,-83.467629"
Urban,16.39007065788071,"40.692651,-74.269841","40.889504,-74.095009"
Urban,68.18246716528303,"38.21538,-81.42456","37.237775,-81.254488"
Urban,59.44948704024914,"42.076501,-71.470464","41.918511,-72.608555"
Urban,59.901098048506306,"38.928308,-78.174537","38.74351,-77.087118"
Urban,51.484270465026654,"41.58969,-90.625902","41.697571,-91.612522"
Urban,66.40991569567524,"30.272424,-97.973888","29.51809,-98.660984"
Urban,68.5965420721886,"44.883474,-92.892768","45.47591,-91.762522"
Urban,75.07413323433443,"41.03684,-72.46897","42.108545,-72.708323"
Urban,26.24752481043177,"37.372239,-121.864265","37.688028,-122.130538"
Urban,60.931927462848485,"33.900863,-118.007297","33.766984,-116.957932"
Urban,30.588782917712244,"32.324407,-106.668287","31.926018,-106.440286"
Urban,33.42095096079168,"39.85566,-76.76858","39.394247,-76.580122"
Urban,88.26736839643696,"43.227448,-76.140648","42.802508,-77.788394"
Urban,71.7822614376426,"39.392107,-76.489277","39.300364,-77.827475"
Urban,6.423686568252288,"36.825296,-119.68019","36.793249,-119.789195"
Urban,58.22115094677209,"42.680335,-84.543494","43.43509,-84.030672"
Urban,30.30314055103704,"38.707231,-87.417306","38.283344,-87.561149"
Urban,79.72897447338768,"30.086746,-85.630745","30.402467,-86.915534"
Urban,23.137095906045246,"40.68729,-80.27145","41.008981,-80.394406"
Urban,82.02309699831811,"42.898958,-78.707872","42.15937,-79.967999"
Urban,81.01561987751536,"46.730066,-117.014806","46.033767,-118.382439"
Urban,53.32727604084707,"28.488192,-97.730956","27.766807,-98.042117"
Urban,77.99585763084228,"40.452517,-79.931939","41.128104,-78.737404"
Urban,65.30675104521933,"26.343902,-80.082735","27.25233,-80.375211"
Urban,89.0757746120145,"31.975611,-81.086617","32.980354,-80.129016"
Urban,36.20986625244323,"38.92518,-77.39284","39.449246,-77.389854"
Urban,23.0274534938574,"37.53256,-122.247806","37.68997,-121.87697"
Urban,30.236958352027845,"42.89481,-70.87116","42.727699,-71.422502"
Urban,37.84862503954483,"47.139095,-122.258646","47.624833,-122.632657"
Urban,5.691741662735647,"35.032879,-90.01109","34.962776,-90.063902"
Urban,57.319452563421095,"42.197916,-78.415859","43.01327,-78.207918"
Urban,55.74415268040683,"39.39004,-87.30002","39.481975,-88.337839"
Urban,69.48197445738494,"31.148124,-85.371845","31.226188,-84.199879"
Urban,40.29272085717106,"46.25097,-119.9017","46.582981,-120.597124"
Urban,7.937984183978455,"36.191405,-80.16357","36.087986,-80.101611"
Urban,21.53998703654545,"34.14695,-117.9709","33.83637,-117.938332"
Urban,52.3019678337173,"37.566129,-97.228475","36.811269,-97.299451"
Urban,61.258945675809706,"37.358887,-79.944789","36.488402,-79.734227"
Urban,24.425595688334262,"45.63187,-112.68447","45.96337,-112.508328"
Urban,49.13195384638002,"40.564909,-77.630152","40.991752,-76.879082"
Urban,19.030697276264732,"36.888865,-76.146757","37.021855,-76.448596"
Urban,86.24428623925336,"33.293358,-87.688789","34.493241,-87.274324"
Urban,59.07529023482327,"32.697543,-117.192775","33.552549,-117.192721"
Urban,37.38918354280591,"34.58815,-86.45888","34.149154,-86.842212"
Urban,39.427997297714654,"42.582529,-72.025884","42.136105,-72.506919"
Urban,6.885963495596198,"40.02789,-74.86905","39.996779,-74.99267"
Urban,22.358277707997175,"29.627214,-98.427068","29.358818,-98.634749"
Urban,75.50842624451299,"35.518458,-97.523316","34.770181,-98.49739"
Urban,29.89890021377753,"39.998397,-75.758457","39.612031,-75.504781"
Urban,87.628432872703,"35.221085,-120.636399","35.385768,-119.095495"
Urban,14.494436450437373,"47.05221,-122.025502","47.16137,-122.288701"
Urban,67.60025540089133,"39.17924,-81.38401","40.075634,-80.874942"
Urban,11.7532036557319,"44.988162,-92.964046","44.959212,-92.727098"
Urban,78.59611239465892,"35.998447,-83.910527","34.863186,-83.99874"
Urban,16.235976078801066,"40.08526,-75.257423","40.10455,-74.95128"
Urban,2.1061611013431585,"37.083098,-113.558068","37.063503,-113.587334"
Urban,17.73881716131401,"38.523569,-89.911601","38.777672,-89.958568"
Urban,83.97484411207515,"27.863201,-82.631509","28.43298,-81.41395"
Urban,74.66430935562953,"26.252615,-80.170374","27.31756,-80.375866"
Urban,41.82223843772917,"47.489569,-122.29996","46.997191,-122.818565"
Urban,15.180015522351725,"40.596828,-74.077837","40.453805,-74.297243"
Urban,62.416048496902285,"38.714809,-82.936626","39.52313,-83.456498"
Urban,84.79907404351043,"34.405045,-119.520525","34.556647,-118.043029"
Urban,69.77256439061541,"33.187446,-92.630038","34.119798,-93.096064"
Urban,72.05456649160415,"40.318926,-79.808154","39.656638,-80.859573"
Urban,44.321314082479965,"44.163231,-93.882127","44.650064,-93.29742"
Urban,84.14594761033034,"31.461219,-82.867955","32.589681,-82.327739"
Urban,23.029726273414404,"33.597128,-117.835987","33.872491,-118.061825"
Urban,89.19222594021788,"42.532019,-90.7718","42.45626,-89.024058"
Urban,69.58562115875823,"29.54273,-95.02048","29.757688,-96.152645"
Urban,52.85402423097071,"45.219496,-95.141233","45.591346,-94.189051"
Urban,83.45084440774345,"38.908218,-76.982147","38.418008,-75.568447"
Urban,13.909294019543063,"38.249273,-85.769412","38.246919,-85.513092"
Urban,68.21184585740947,"39.884758,-82.539214","39.404761,-81.418832"
Urban,68.59679885649882,"41.170823,-80.089581","40.183073,-80.221616"
Urban,35.442338555020314,"47.648626,-122.02106","48.15109,-122.175068"
Urban,69.55569668697235,"46.125267,-123.905174","45.454923,-122.828051"
Urban,59.02872051574413,"40.930937,-74.713557","40.224295,-74.081377"
Urban,88.80217449351436,"33.521455,-86.974735","34.793284,-86.750871"
Urban,64.03287912634521,"38.391499,-121.417014","37.972006,-120.365698"
Urban,82.33275327108994,"31.340783,-94.82617","32.531882,-94.784853"
Urban,68.06162088665404,"40.708566,-81.535805","41.678433,-81.306719"
Urban,66.70446598473222,"30.300185,-93.435063","30.764713,-94.417632"
Urban,41.38490066894383,"32.691147,-97.262625","33.056151,-96.697168"
Urban,50.2342220252352,"38.645103,-121.440015","37.963395,-121.762081"
Urban,48.62626379986599,"41.429571,-73.777626","40.907089,-74.403981"
Urban,41.59136492062219,"44.18007,-69.75671","43.837601,-70.445011"
Urban,88.4243260014885,"39.33428,-76.43161","39.932183,-74.962335"
Urban,11.033576993784136,"41.55587,-90.4093","41.557553,-90.622693"
Urban,84.04686023953545,"40.726001,-74.047304","41.557386,-75.226453"
Urban,52.420966209206426,"37.958573,-121.289206","38.712824,-121.393767"
Urban,53.67533586267052,"41.677046,-86.216105","41.447727,-85.224116"
Urban,56.68057291713009,"39.801004,-77.022875","39.451747,-77.986617"
Urban,69.82593087643968,"41.296657,-84.390413","42.162628,-83.692312"
Urban,60.54731841982074,"41.48448,-87.70338","42.245496,-88.286814"
Urban,10.586663443760262,"30.467067,-89.151485","30.393305,-88.99573"
Urban,71.79614737803868,"28.831447,-81.505121","28.128015,-80.634994"
Urban,89.73699639513185,"37.623601,-120.996324","36.839708,-119.695681"
Urban,84.41510589993396,"40.674953,-80.106364","39.486941,-79.733669"
Urban,80.58435237136698,"36.298452,-95.951622","36.183416,-94.51259"
Urban,77.20173870349008,"42.853539,-70.948211","41.754392,-71.21984"
Urban,50.597610522956415,"37.742529,-122.196689","37.149518,-121.655492"
Urban,8.377272591337034,"25.78718,-80.204773","25.748146,-80.332238"
Urban,6.249801673564699,"42.918107,-78.865857","42.908748,-78.743013"
Urban,74.25747692235171,"44.866501,-89.576968","44.294842,-90.854753"
Urban,80.24587691351535,"38.210585,-78.989369","37.32222,-79.935771"
Urban,33.979907936330356,"39.153022,-84.426671","38.679408,-84.596954"
Urban,32.881962396947166,"36.772257,-93.222445","36.962297,-92.677068"
Urban,33.42021037702633,"45.27237,-123.02067","45.493068,-122.407866"
Urban,16.262574383056116,"40.35785,-79.73504","40.137309,-79.84277"
Urban,79.43024280158018,"35.131719,-113.703932","34.565819,-112.484562"
Urban,68.18930041392271,"40.180718,-111.562586","41.089797,-112.068824"
Urban,81.28379752030915,"40.33693,-104.9122","39.58754,-106.095413"
Urban,66.21271645233615,"41.510802,-87.961808","42.466559,-87.867809"
Urban,80.84151433468489,"36.701928,-96.982361","35.827467,-97.946509"
Urban,46.619910724927124,"43.074349,-75.580839","42.768195,-74.759734"
Urban,20.174085562219286,"40.958975,-73.927906","40.992528,-74.312083"
Urban,82.14910495257939,"28.296388,-82.617095","28.636073,-81.320984"
Urban,81.90730376532015,"42.165629,-75.890685","41.262315,-76.919133"
Urban,81.3483761559362,"34.720999,-81.733884","35.870752,-82.044493"
Urban,87.71452601778066,"35.347065,-120.455345","36.228474,-119.328995"
Urban,72.36318615076424,"40.759224,-73.977762","40.08205,-75.027237"
Urban,21.9520981947031,"40.464234,-79.944805","40.308462,-79.58126"
Urban,22.310349820047453,"42.254248,-71.129321","42.554438,-70.968218"
Urban,21.804227348733367,"33.574432,-83.894702","33.824681,-84.125795"
Urban,74.25363606986623,"39.468961,-87.315069","39.773493,-85.977047"
Urban,84.47834244531384,"42.51258,-73.19288","41.29136,-73.112939"
Urban,62.0392340481777,"39.794958,-84.163589","39.88955,-83.000655"
Urban,30.60219227372698,"32.754272,-97.083196","33.056151,-96.697168"
Urban,63.16054698899012,"40.157576,-76.046317","41.008749,-76.4853"
Urban,68.93253941326154,"39.735912,-75.664729","39.760742,-76.961936"
Urban,76.56247081197935,"31.548378,-97.119061","32.629451,-97.406179"
Urban,6.928973005272966,"39.777036,-104.942034","39.825311,-105.056447"
Urban,28.41206582827761,"44.54987,-69.70784","44.837454,-69.294372"
Urban,35.1138391982186,"42.420949,-71.15637","41.933474,-71.350252"
Urban,32.013328086293924,"41.49674,-82.017527","41.133149,-81.635157"
Urban,64.17802096575225,"42.964438,-85.787181","43.406281,-84.666616"
Urban,5.793538062591008,"47.391942,-122.257192","47.472159,-122.221097"
Urban,12.383360727115315,"26.027459,-80.120219","26.147663,-80.268239"
Urban,13.5346588494109,"37.185679,-113.609837","37.172602,-113.364525"
Urban,69.22949840233686,"38.17727,-122.258529","38.783868,-121.239776"
Urban,29.41556496929407,"40.328645,-75.10278","40.253981,-74.553282"
Urban,79.01282570029994,"36.23618,-90.05565","37.305416,-89.549341"
Urban,26.393764500764206,"35.727975,-79.786966","36.1092,-79.756913"
Urban,8.795908029833564,"33.387296,-111.840095","33.507627,-111.889899"
Urban,45.013229313832525,"39.956056,-79.700745","39.424874,-80.19093"
Urban,21.605845990659454,"38.041293,-81.064784","37.754372,-81.222356"
Urban,89.4884246631807,"35.678835,-80.437427","35.714728,-78.843201"
Urban,44.70687622793051,"39.876313,-75.033414","40.411034,-75.510042"
Urban,87.95630524067536,"42.547818,-73.268033","42.373038,-71.558804"
Urban,34.56964748307453,"26.193769,-81.763609","26.671786,-81.928616"
Urban,41.713831748952494,"33.807882,-118.347957","34.382691,-118.570905"
Urban,88.87282264241583,"43.100869,-75.29496","43.055548,-77.054895"
Urban,24.516934105300358,"38.59666,-90.006304","38.745045,-90.419142"
Urban,25.944251541487763,"36.004647,-79.054475","36.375936,-78.98503"
Urban,79.84809584149231,"31.600775,-81.957787","30.477851,-81.639049"
Urban,7.154537705899829,"41.97353,-87.865763","42.068444,-87.921486"
Urban,61.29681970887437,"42.212105,-70.884989","42.551527,-71.994647"
Urban,81.88712254796371,"42.270903,-83.727826","43.43509,-84.030672"
Urban,47.90806782034869,"33.614316,-111.005928","33.451774,-111.814576"
Urban,10.653408768206965,"32.67387,-117.020668","32.805378,-117.116368"
Urban,7.500697435816453,"41.240468,-95.964396","41.315695,-96.068543"
Urban,71.48284412250752,"40.905139,-72.888349","41.31705,-74.147994"
Urban,77.63592410146971,"39.30403,-104.756722","40.405703,-105.044725"
Urban,40.89575152908626,"37.30151,-81.30427","37.152305,-80.584922"
Urban,33.766946967698466,"40.677919,-80.485549","41.14815,-80.661722"
Urban,5.6657371799804555,"35.38277,-97.642601","35.405486,-97.545946"
Urban,59.699097607835775,"43.100348,-89.311966","43.395582,-88.197133"
Urban,9.339037953051388,"35.009844,-80.928739","34.979627,-81.089559"
Urban,88.84121389899828,"40.11093,-76.7158","39.936065,-75.052286"
Urban,85.51175997648997,"38.796049,-90.274512","37.558957,-90.320724"
Urban,43.62666544495885,"39.825373,-105.063525","40.456663,-105.08"
Urban,36.46193888208126,"36.113717,-89.272827","35.586741,-89.238281"
Urban,55.06824283268426,"44.935465,-93.254023","44.870921,-94.375581"
Urban,11.084320330556535,"39.069404,-94.717837","38.914467,-94.664311"
Urban,72.48749976218622,"41.819578,-124.065667","42.367166,-122.859693"
Urban,84.93699491771942,"39.202517,-119.752626","38.783868,-121.239776"
Urban,9.517679320248298,"39.12851,-84.515191","39.249364,-84.429904"
Urban,26.285283687635495,"39.9469,-76.232229","39.769282,-76.670488"
Urban,69.01807284210291,"40.049209,-122.209437","39.146025,-121.655642"
Urban,82.14205356288758,"42.00833,-74.11205","41.806634,-72.537741"
Urban,77.3704585952435,"39.149614,-108.685164","39.521498,-107.319517"
Urban,49.72081684863976,"39.906532,-75.000166","40.552409,-74.584527"
Urban,20.12065089739348,"42.19002,-87.9084","41.936949,-88.102468"
Urban,42.776946873977884,"39.77875,-75.060114","39.445799,-75.737667"
Urban,12.214437101558362,"30.42949,-91.023502","30.580075,-91.130985"
Urban,8.426442360681616,"26.619627,-80.059063","26.710313,-80.150313"
Urban,29.428654239772776,"41.139796,-73.404963","40.726947,-73.543592"
Urban,63.894683911128126,"38.037321,-121.216156","37.947523,-122.384032"
Urban,62.30479623313212,"32.240571,-110.944343","33.00006,-111.521528"
Urban,81.83953926697806,"41.344076,-72.444369","40.661102,-73.726731"
