zip,ruca,city,state_name,population,county,median_household_income,latitude,longitude
19143,Urban,Philadelphia,Pennsylvania,"63,861",Philadelphia,"$38,928",39.942579,-75.225905
19144,Urban,Philadelphia,Pennsylvania,"46,854",Philadelphia,"$37,322",40.033111,-75.179871
19145,Urban,Philadelphia,Pennsylvania,"45,101",Philadelphia,"$59,216",39.917002,-75.1877
19146,Urban,Philadelphia,Pennsylvania,"40,983",Philadelphia,"$86,372",39.945112,-75.175822
19147,Urban,Philadelphia,Pennsylvania,"39,335",Philadelphia,"$93,996",39.936212,-75.155973
19148,Urban,Philadelphia,Pennsylvania,"51,010",Philadelphia,"$63,497",39.911612,-75.151475
19149,Urban,Philadelphia,Pennsylvania,"59,899",Philadelphia,"$50,592",40.037722,-75.065768
19150,Urban,Philadelphia,Pennsylvania,"22,760",Philadelphia,"$54,121",40.07231,-75.17122
19151,Urban,Philadelphia,Pennsylvania,"31,815",Philadelphia,"$49,337",39.97957,-75.257036
19152,Urban,Philadelphia,Pennsylvania,"35,528",Philadelphia,"$56,835",40.060946,-75.046985
19153,Urban,Philadelphia,Pennsylvania,"12,810",Philadelphia,"$57,830",39.899412,-75.226976
19154,Urban,Philadelphia,Pennsylvania,"34,803",Philadelphia,"$79,833",40.096485,-74.983219
19301,Urban,Paoli,Pennsylvania,"7,617",Chester,"$106,845",40.040057,-75.488793
19310,Urban,Atglen,Pennsylvania,"3,163",Chester,"$71,094",39.941554,-75.957993
19311,Urban,Avondale,Pennsylvania,"11,001",Chester,"$140,188",39.82344,-75.78327
19312,Urban,Berwyn,Pennsylvania,"11,745",Chester,"$174,583",40.030058,-75.45644
19316,Urban,Brandamore,Pennsylvania,21,Chester,,40.054976,-75.837767
19317,Urban,Chadds Ford,Pennsylvania,"10,813",Chester,"$130,921",39.865567,-75.557698
19319,Urban,Cheyney,Pennsylvania,439,Delaware,"$250,001",39.920918,-75.522168
19320,Urban,Coatesville,Pennsylvania,"54,644",Chester,"$82,158",39.968862,-75.829163
19330,Suburban,Cochranville,Pennsylvania,"5,453",Chester,"$101,109",39.916517,-75.925805
19333,Urban,Devon,Pennsylvania,"7,953",Chester,"$122,835",40.042623,-75.42746
19335,Urban,Downingtown,Pennsylvania,"51,247",Chester,"$121,146",40.031265,-75.722614
19341,Urban,Exton,Pennsylvania,"19,965",Chester,"$112,443",40.049852,-75.637035
19342,Urban,Glen Mills,Pennsylvania,"22,006",Delaware,"$124,895",39.902633,-75.483224
19343,Urban,Glenmoore,Pennsylvania,"7,902",Chester,"$132,500",40.100892,-75.753071
19344,Urban,Honey Brook,Pennsylvania,"12,104",Chester,"$73,064",40.089561,-75.867533
19345,Urban,Immaculata,Pennsylvania,657,Chester,,40.029437,-75.565339
19348,Urban,Kennett Square,Pennsylvania,"23,075",Chester,"$103,075",39.867864,-75.716333
19350,Urban,Landenberg,Pennsylvania,"10,907",Chester,"$147,264",39.771506,-75.799761
19352,Urban,Lincoln University,Pennsylvania,"11,159",Chester,"$136,250",39.778703,-75.88758
19355,Urban,Malvern,Pennsylvania,"28,188",Chester,"$143,969",40.03622,-75.51381
19358,Urban,Modena,Pennsylvania,422,Chester,"$39,426",39.962081,-75.802502
19362,Urban,Nottingham,Pennsylvania,"5,624",Chester,"$66,923",39.757361,-76.037603
19363,Urban,Oxford,Pennsylvania,"17,516",Chester,"$87,382",39.849721,-75.957276
19365,Urban,Parkesburg,Pennsylvania,"7,556",Chester,"$93,134",39.95872,-75.91939
19367,Urban,Pomeroy,Pennsylvania,71,Chester,,39.96427,-75.88661
19369,Urban,Sadsburyville,Pennsylvania,80,Chester,,39.990302,-75.893598
19372,Urban,Thorndale,Pennsylvania,"2,578",Chester,"$77,798",39.998397,-75.758457
19373,Urban,Thornton,Pennsylvania,"1,944",Delaware,"$198,162",39.905987,-75.535383
19374,Urban,Toughkenamon,Pennsylvania,663,Chester,"$76,346",39.83137,-75.75653
19375,Urban,Unionville,Pennsylvania,138,Chester,,39.900459,-75.740472
19380,Urban,West Chester,Pennsylvania,"50,510",Chester,"$115,650",39.980107,-75.610503
19382,Urban,West Chester,Pennsylvania,"52,447",Chester,"$109,470",39.912284,-75.630235
19383,Urban,West Chester,Pennsylvania,"4,559",Chester,,39.951594,-75.601627
19390,Urban,West Grove,Pennsylvania,"13,050",Chester,"$90,125",39.841367,-75.847944
19401,Urban,Norristown,Pennsylvania,"42,546",Montgomery,"$60,334",40.13018,-75.331629
19403,Urban,Norristown,Pennsylvania,"43,898",Montgomery,"$89,224",40.149717,-75.378372
19405,Urban,Bridgeport,Pennsylvania,"4,749",Montgomery,"$73,409",40.103552,-75.341022
19406,Urban,King Of Prussia,Pennsylvania,"28,470",Montgomery,"$97,805",40.095288,-75.382861
19422,Urban,Blue Bell,Pennsylvania,"19,928",Montgomery,"$133,722",40.15755,-75.279941
19425,Urban,Chester Springs,Pennsylvania,"17,394",Chester,"$190,089",40.103858,-75.639994
19426,Urban,Collegeville,Pennsylvania,"42,866",Montgomery,"$135,239",40.18566,-75.45157
19428,Urban,Conshohocken,Pennsylvania,"20,128",Montgomery,"$103,349",40.082509,-75.304377
19435,Suburban,Frederick,Pennsylvania,148,Montgomery,"$77,344",40.327484,-75.569174
19436,Urban,Gwynedd,Pennsylvania,614,Montgomery,"$66,913",40.200757,-75.250665
19437,Urban,Gwynedd Valley,Pennsylvania,"1,359",Montgomery,"$188,309",40.181054,-75.257855
19438,Urban,Harleysville,Pennsylvania,"24,829",Montgomery,"$127,614",40.274188,-75.395188
19440,Urban,Hatfield,Pennsylvania,"20,165",Montgomery,"$89,278",40.286592,-75.29093
19442,Urban,Kimberton,Pennsylvania,0,Chester,,40.129517,-75.583145
19444,Urban,Lafayette Hill,Pennsylvania,"11,154",Montgomery,"$128,469",40.08526,-75.257423
19446,Urban,Lansdale,Pennsylvania,"60,657",Montgomery,"$92,541",40.224245,-75.29156
19453,Urban,Mont Clare,Pennsylvania,"1,448",Montgomery,"$69,423",40.13899,-75.50241
19454,Urban,North Wales,Pennsylvania,"27,959",Montgomery,"$101,117",40.220106,-75.237877
19456,Urban,Oaks,Pennsylvania,166,Montgomery,"$129,563",40.13177,-75.45963
19457,Suburban,Parker Ford,Pennsylvania,99,Chester,,40.206378,-75.590117
19460,Urban,Phoenixville,Pennsylvania,"42,783",Chester,"$107,031",40.128175,-75.541769
19462,Urban,Plymouth Meeting,Pennsylvania,"15,928",Montgomery,"$117,587",40.10965,-75.27962
19464,Suburban,Pottstown,Pennsylvania,"48,135",Montgomery,"$67,891",40.263457,-75.617195
19465,Suburban,Pottstown,Pennsylvania,"18,689",Chester,"$94,949",40.190532,-75.684443
19468,Urban,Royersford,Pennsylvania,"26,801",Montgomery,"$89,661",40.18427,-75.53796
19472,Suburban,Sassamansville,Pennsylvania,79,Montgomery,"$92,841",40.336935,-75.573783
19473,Urban,Schwenksville,Pennsylvania,"17,580",Montgomery,"$120,768",40.25621,-75.46379
19474,Urban,Skippack,Pennsylvania,337,Montgomery,"$120,029",40.225109,-75.403095
19475,Suburban,Spring City,Pennsylvania,"11,601",Chester,"$82,438",40.17677,-75.54769
19477,Urban,Spring House,Pennsylvania,39,Montgomery,,40.183315,-75.231457
19490,Urban,Worcester,Pennsylvania,273,Montgomery,,40.192881,-75.357555
19492,Urban,Zieglerville,Pennsylvania,585,Montgomery,"$36,985",40.28546,-75.491912
19501,Urban,Adamstown,Pennsylvania,"1,178",Lancaster,"$68,438",40.242327,-76.057696
19503,Suburban,Bally,Pennsylvania,"1,154",Berks,"$68,571",40.40232,-75.58713
19504,Suburban,Barto,Pennsylvania,"4,886",Berks,"$84,014",40.39121,-75.61019
19505,Suburban,Bechtelsville,Pennsylvania,"3,341",Berks,"$85,000",40.37343,-75.62908
19506,Suburban,Bernville,Pennsylvania,"6,716",Berks,"$88,125",40.43343,-76.11216
19507,Suburban,Bethel,Pennsylvania,"3,567",Berks,"$83,698",40.491214,-76.269231
19508,Suburban,Birdsboro,Pennsylvania,"15,352",Berks,"$73,488",40.26454,-75.80409
19510,Urban,Blandon,Pennsylvania,"8,389",Berks,"$105,112",40.4412,-75.88687
19511,Urban,Bowers,Pennsylvania,173,Berks,,40.482102,-75.743476
19512,Suburban,Boyertown,Pennsylvania,"16,617",Berks,"$71,780",40.33371,-75.63741
19516,Urban,Centerport,Pennsylvania,180,Berks,"$52,000",40.485843,-76.005958
19518,Suburban,Douglassville,Pennsylvania,"16,354",Berks,"$103,289",40.25787,-75.7263
19520,Suburban,Elverson,Pennsylvania,"6,276",Chester,"$89,265",40.156293,-75.786492
19522,Suburban,Fleetwood,Pennsylvania,"14,005",Berks,"$85,976",40.45398,-75.81798
19523,Suburban,Geigertown,Pennsylvania,0,Berks,,40.201036,-75.850449
19525,Suburban,Gilbertsville,Pennsylvania,"16,812",Montgomery,"$124,537",40.309952,-75.584885
19526,Urban,Hamburg,Pennsylvania,"11,203",Berks,"$62,700",40.55565,-75.98188
19529,Suburban,Kempton,Pennsylvania,"3,510",Berks,"$89,567",40.627864,-75.883429
19530,Urban,Kutztown,Pennsylvania,"15,119",Berks,"$61,920",40.53907,-75.781445
19533,Urban,Leesport,Pennsylvania,"7,920",Berks,"$88,750",40.44704,-75.96632
19534,Suburban,Lenhartsville,Pennsylvania,"1,736",Berks,"$76,648",40.573618,-75.864968
19535,Suburban,Limekiln,Pennsylvania,61,Berks,,40.34342,-75.80505
19536,Suburban,Lyon Station,Pennsylvania,523,Berks,"$54,444",40.480578,-75.758948
19538,Urban,Maxatawny,Pennsylvania,81,Berks,,40.547528,-75.702562
19539,Urban,Mertztown,Pennsylvania,"4,071",Berks,"$87,042",40.50593,-75.66547
19540,Urban,Mohnton,Pennsylvania,"11,226",Berks,"$89,532",40.28593,-75.98438
19541,Urban,Mohrsville,Pennsylvania,"4,359",Berks,"$83,176",40.47398,-75.97688
19543,Suburban,Morgantown,Pennsylvania,"6,166",Berks,"$100,234",40.1551,-75.88994
19544,Suburban,Mount Aetna,Pennsylvania,157,Berks,"$90,455",40.418662,-76.294364
19545,Suburban,New Berlinville,Pennsylvania,720,Berks,"$78,488",40.33968,-75.63016
19547,Urban,Oley,Pennsylvania,"4,557",Berks,"$85,946",40.38759,-75.78964
19549,Suburban,Port Clinton,Pennsylvania,361,Schuylkill,"$52,083",40.58231,-76.02438
19550,Suburban,Rehrersburg,Pennsylvania,588,Berks,"$53,750",40.455305,-76.245345
19551,Urban,Robesonia,Pennsylvania,"4,586",Berks,"$79,963",40.35176,-76.13439
19554,Urban,Shartlesville,Pennsylvania,371,Berks,"$61,250",40.51287,-76.10439
19555,Urban,Shoemakersville,Pennsylvania,"3,374",Berks,"$66,220",40.50093,-75.96993
19559,Suburban,Strausstown,Pennsylvania,295,Berks,,40.49231,-76.183
19560,Urban,Temple,Pennsylvania,"8,993",Berks,"$68,346",40.395908,-75.889849
19562,Urban,Topton,Pennsylvania,"2,804",Berks,"$62,128",40.50343,-75.7013
19564,Suburban,Virginville,Pennsylvania,148,Berks,"$96,898",40.52398,-75.87298
19565,Urban,Wernersville,Pennsylvania,"8,139",Berks,"$62,683",40.33009,-76.0805
19567,Urban,Womelsdorf,Pennsylvania,"5,817",Berks,"$76,875",40.36176,-76.18411
19601,Urban,Reading,Pennsylvania,"35,845",Berks,"$34,405",40.357242,-75.940153
19602,Urban,Reading,Pennsylvania,"17,568",Berks,"$35,092",40.326546,-75.915919
19604,Urban,Reading,Pennsylvania,"31,238",Berks,"$44,491",40.356825,-75.910242
19605,Urban,Reading,Pennsylvania,"20,532",Berks,"$75,986",40.404942,-75.941603
19606,Urban,Reading,Pennsylvania,"36,052",Berks,"$74,654",40.335119,-75.874976
19607,Urban,Reading,Pennsylvania,"24,095",Berks,"$71,606",40.299463,-75.987606
19608,Urban,Reading,Pennsylvania,"23,620",Berks,"$98,750",40.310798,-76.034772
19609,Urban,Reading,Pennsylvania,"10,756",Berks,"$76,938",40.327992,-75.990807
19610,Urban,Reading,Pennsylvania,"16,003",Berks,"$83,628",40.338017,-75.978006
19611,Urban,Reading,Pennsylvania,"10,849",Berks,"$48,500",40.324708,-75.942981
19701,Urban,Bear,Delaware,"43,767",New Castle,"$95,343",39.594736,-75.693903
19702,Urban,Newark,Delaware,"55,745",New Castle,"$82,790",39.614737,-75.701277
19703,Urban,Claymont,Delaware,"15,771",New Castle,"$63,239",39.80379,-75.45814
19706,Urban,Delaware City,Delaware,"1,936",New Castle,"$64,548",39.57789,-75.58882
19707,Urban,Hockessin,Delaware,"16,631",New Castle,"$156,819",39.78384,-75.6816
19709,Suburban,Middletown,Delaware,"46,773",New Castle,"$110,215",39.485721,-75.677535
19710,Urban,Montchanin,Delaware,27,New Castle,,39.795167,-75.588092
19711,Urban,Newark,Delaware,"50,045",New Castle,"$80,660",39.713598,-75.741073
19713,Urban,Newark,Delaware,"29,632",New Castle,"$63,613",39.665662,-75.719349
19716,Urban,Newark,Delaware,0,New Castle,,39.68956,-75.758391
19717,Urban,Newark,Delaware,"6,692",New Castle,,39.678464,-75.752273
19720,Urban,New Castle,Delaware,"60,599",New Castle,"$67,700",39.592895,-75.651466
19730,Suburban,Odessa,Delaware,456,New Castle,"$88,750",39.45733,-75.66132
19731,Suburban,Port Penn,Delaware,273,New Castle,,39.512902,-75.58518
19732,Urban,Rockland,Delaware,264,New Castle,"$159,167",39.783897,-75.570042
19733,Urban,Saint Georges,Delaware,160,New Castle,,39.555459,-75.650462
19734,Suburban,Townsend,Delaware,"13,741",New Castle,"$115,421",39.430666,-75.646408
19735,Urban,Winterthur,Delaware,0,New Castle,,39.803172,-75.599718
19736,Urban,Yorklyn,Delaware,13,New Castle,,39.80817,-75.67549
19801,Urban,Wilmington,Delaware,"16,061",New Castle,"$37,965",39.727113,-75.547844
19802,Urban,Wilmington,Delaware,"27,363",New Castle,"$50,761",39.756765,-75.529302
19803,Urban,Wilmington,Delaware,"21,550",New Castle,"$116,433",39.79936,-75.531694
19804,Urban,Wilmington,Delaware,"18,123",New Castle,"$63,909",39.716862,-75.617678
19805,Urban,Wilmington,Delaware,"39,500",New Castle,"$50,053",39.743107,-75.593447
19806,Urban,Wilmington,Delaware,"10,044",New Castle,"$74,464",39.758562,-75.568745
19807,Urban,Wilmington,Delaware,"7,628",New Castle,"$124,918",39.794943,-75.616134
19808,Urban,Wilmington,Delaware,"39,016",New Castle,"$84,964",39.735912,-75.664729
19809,Urban,Wilmington,Delaware,"15,111",New Castle,"$76,982",39.764712,-75.506892
19810,Urban,Wilmington,Delaware,"25,968",New Castle,"$98,459",39.81878,-75.5064
19901,Urban,Dover,Delaware,"38,634",Kent,"$55,655",39.156376,-75.49549
19902,Urban,Dover Afb,Delaware,239,Kent,,39.125261,-75.481823
19904,Urban,Dover,Delaware,"37,940",Kent,"$60,014",39.160542,-75.597381
19930,Urban,Bethany Beach,Delaware,"2,799",Sussex,"$112,868",38.54178,-75.05379
19931,Urban,Bethel,Delaware,348,Sussex,"$81,818",38.569091,-75.624087
19933,Suburban,Bridgeville,Delaware,"10,427",Sussex,"$52,905",38.74261,-75.60437
19934,Urban,Camden Wyoming,Delaware,"14,099",Kent,"$73,398",39.086921,-75.612286
19936,Urban,Cheswold,Delaware,290,Kent,"$28,917",39.218448,-75.584848
19938,Suburban,Clayton,Delaware,"9,467",Kent,"$85,665",39.246071,-75.688873
19939,Suburban,Dagsboro,Delaware,"7,968",Sussex,"$72,870",38.54928,-75.24574
19940,Urban,Delmar,Delaware,"6,146",Sussex,"$58,444",38.45651,-75.57715
19941,Suburban,Ellendale,Delaware,"2,855",Sussex,"$70,250",38.80706,-75.4227
19943,Urban,Felton,Delaware,"12,581",Kent,"$65,306",39.033438,-75.609891
19944,Urban,Fenwick Island,Delaware,657,Sussex,"$98,750",38.462335,-75.051292
19945,Urban,Frankford,Delaware,"8,080",Sussex,"$75,192",38.55144,-75.157634
19946,Urban,Frederica,Delaware,"5,248",Kent,"$59,643",39.023141,-75.48191
19947,Suburban,Georgetown,Delaware,"20,128",Sussex,"$57,894",38.632891,-75.334263
19950,Suburban,Greenwood,Delaware,"7,139",Sussex,"$66,765",38.82458,-75.588771
19951,Suburban,Harbeson,Delaware,"2,237",Sussex,"$83,929",38.72483,-75.28491
19952,Suburban,Harrington,Delaware,"10,184",Kent,"$65,644",38.912195,-75.611322
19953,Suburban,Hartly,Delaware,"5,089",Kent,"$61,150",39.16343,-75.679733
19954,Suburban,Houston,Delaware,"1,556",Kent,"$53,783",38.894017,-75.520078
19955,Suburban,Kenton,Delaware,412,Kent,"$37,465",39.225855,-75.668556
19956,Urban,Laurel,Delaware,"15,349",Sussex,"$51,171",38.5565,-75.57131
19958,Urban,Lewes,Delaware,"27,944",Sussex,"$78,449",38.77456,-75.13935
19960,Urban,Lincoln,Delaware,"7,019",Sussex,"$57,656",38.848792,-75.41087
19962,Urban,Magnolia,Delaware,"11,683",Kent,"$88,750",39.07122,-75.47603
19963,Urban,Milford,Delaware,"21,155",Sussex,"$58,987",38.91261,-75.42797
19964,Suburban,Marydel,Delaware,"1,200",Kent,"$67,829",39.11233,-75.74438
19966,Suburban,Millsboro,Delaware,"31,427",Sussex,"$64,140",38.659458,-75.24641
19967,Urban,Millville,Delaware,"1,706",Sussex,"$85,000",38.54956,-75.12324
19968,Suburban,Milton,Delaware,"13,829",Sussex,"$72,801",38.77761,-75.30991
19970,Urban,Ocean View,Delaware,"7,484",Sussex,"$77,304",38.54511,-75.08907
19971,Urban,Rehoboth Beach,Delaware,"14,132",Sussex,"$85,636",38.71678,-75.07601
19973,Urban,Seaford,Delaware,"25,619",Sussex,"$58,308",38.64123,-75.61104
19975,Urban,Selbyville,Delaware,"9,610",Sussex,"$72,474",38.46039,-75.22074
19977,Urban,Smyrna,Delaware,"25,907",Kent,"$69,648",39.29983,-75.60465
19979,Urban,Viola,Delaware,641,Kent,"$86,097",39.04289,-75.57187
19980,Urban,Woodside,Delaware,168,Kent,,39.07239,-75.571073
20001,Urban,Washington,District of Columbia,"45,551",District of Columbia,"$126,290",38.911936,-77.016719
20002,Urban,Washington,District of Columbia,"68,201",District of Columbia,"$98,391",38.908218,-76.982147
20003,Urban,Washington,District of Columbia,"34,535",District of Columbia,"$141,280",38.881904,-76.990935
20004,Urban,Washington,District of Columbia,"1,685",District of Columbia,"$132,292",38.894888,-77.028635
20005,Urban,Washington,District of Columbia,"13,444",District of Columbia,"$98,755",38.904011,-77.031695
20006,Urban,Washington,District of Columbia,"1,072",District of Columbia,"$32,341",38.897131,-77.041248
20007,Urban,Washington,District of Columbia,"24,311",District of Columbia,"$134,908",38.914561,-77.075649
20008,Urban,Washington,District of Columbia,"30,461",District of Columbia,"$119,681",38.93521,-77.060399
20009,Urban,Washington,District of Columbia,"51,288",District of Columbia,"$120,493",38.919261,-77.039798
20010,Urban,Washington,District of Columbia,"33,656",District of Columbia,"$106,241",38.932711,-77.030248
20011,Urban,Washington,District of Columbia,"67,386",District of Columbia,"$86,614",38.95261,-77.017898
20012,Urban,Washington,District of Columbia,"17,526",District of Columbia,"$109,737",38.980231,-77.026298
20015,Urban,Washington,District of Columbia,"15,677",District of Columbia,"$201,635",38.96926,-77.070949
20016,Urban,Washington,District of Columbia,"34,422",District of Columbia,"$156,783",38.93826,-77.091149
20017,Urban,Washington,District of Columbia,"20,221",District of Columbia,"$92,373",38.93846,-76.993068
20018,Urban,Washington,District of Columbia,"20,084",District of Columbia,"$74,412",38.93056,-76.977953
20019,Urban,Washington,District of Columbia,"64,031",District of Columbia,"$45,419",38.891561,-76.939396
20020,Urban,Washington,District of Columbia,"54,812",District of Columbia,"$43,118",38.85761,-76.971547
20024,Urban,Washington,District of Columbia,"14,525",District of Columbia,"$92,745",38.876494,-77.022948
20032,Urban,Washington,District of Columbia,"40,716",District of Columbia,"$43,773",38.8368,-76.997697
20036,Urban,Washington,District of Columbia,"4,669",District of Columbia,"$100,417",38.907017,-77.041569
20037,Urban,Washington,District of Columbia,"13,037",District of Columbia,"$94,855",38.898918,-77.055446
20045,Urban,Washington,District of Columbia,0,District of Columbia,,38.896599,-77.0319
20052,Urban,Washington,District of Columbia,"3,581",District of Columbia,,38.900126,-77.046981
20057,Urban,Washington,District of Columbia,"3,914",District of Columbia,,38.909123,-77.075774
20059,Urban,Washington,District of Columbia,"1,518",District of Columbia,,38.893311,-77.014647
20064,Urban,Washington,District of Columbia,"1,873",District of Columbia,,38.933161,-76.996348
20105,Urban,Aldie,Virginia,"30,927",Loudoun,"$177,555",38.957718,-77.60375
20106,Suburban,Amissville,Virginia,"4,476",Rappahannock,"$90,911",38.6842,-78.016813
20109,Urban,Manassas,Virginia,"44,512",Prince William,"$83,961",38.793641,-77.531024
20110,Urban,Manassas,Virginia,"49,993",Manassas,"$105,007",38.749207,-77.487762
20111,Urban,Manassas,Virginia,"36,331",Prince William,"$97,539",38.784004,-77.469711
20112,Urban,Manassas,Virginia,"27,677",Prince William,"$160,195",38.668375,-77.427104
20115,Suburban,Marshall,Virginia,"7,898",Fauquier,"$128,617",38.840456,-77.891136
20117,Suburban,Middleburg,Virginia,"2,959",Loudoun,"$101,052",38.998822,-77.733937
20119,Urban,Catlett,Virginia,"3,819",Fauquier,"$111,500",38.636964,-77.638287
20120,Urban,Centreville,Virginia,"43,649",Fairfax,"$138,630",38.84479,-77.46701
20121,Urban,Centreville,Virginia,"27,432",Fairfax,"$117,065",38.819513,-77.45576
20124,Urban,Clifton,Virginia,"15,439",Fairfax,"$193,333",38.781809,-77.381808
20129,Suburban,Paeonian Springs,Virginia,615,Loudoun,"$250,001",39.160291,-77.60967
20130,Suburban,Paris,Virginia,255,Clarke,"$78,875",39.004843,-77.954597
20132,Suburban,Purcellville,Virginia,"18,765",Loudoun,"$158,476",39.143614,-77.734232
20135,Suburban,Bluemont,Virginia,"3,341",Clarke,"$81,927",39.082266,-77.846661
20136,Urban,Bristow,Virginia,"31,074",Prince William,"$159,802",38.734255,-77.547383
20137,Suburban,Broad Run,Virginia,"1,981",Fauquier,"$138,958",38.82373,-77.71305
20141,Suburban,Round Hill,Virginia,"8,281",Loudoun,"$161,118",39.116425,-77.780216
20143,Urban,Catharpin,Virginia,594,Prince William,"$161,193",38.85428,-77.57194
20144,Suburban,Delaplane,Virginia,"1,397",Fauquier,"$126,184",38.911315,-77.967401
20147,Urban,Ashburn,Virginia,"65,927",Loudoun,"$146,317",39.037339,-77.480542
20148,Urban,Ashburn,Virginia,"59,843",Loudoun,"$199,955",39.014196,-77.528452
20151,Urban,Chantilly,Virginia,"22,181",Fairfax,"$131,526",38.88668,-77.44566
20152,Urban,Chantilly,Virginia,"36,082",Loudoun,"$171,853",38.920292,-77.499705
20155,Urban,Gainesville,Virginia,"36,989",Prince William,"$131,704",38.815714,-77.621613
20158,Urban,Hamilton,Virginia,"4,929",Loudoun,"$190,526",39.138314,-77.657328
20164,Urban,Sterling,Virginia,"42,630",Loudoun,"$118,919",39.023047,-77.399367
20165,Urban,Sterling,Virginia,"33,828",Loudoun,"$158,427",39.047157,-77.386647
20166,Urban,Sterling,Virginia,"13,148",Loudoun,"$121,350",38.981387,-77.472333
20169,Urban,Haymarket,Virginia,"28,087",Prince William,"$167,099",38.867441,-77.644539
