zip,15_min,30_min,45_min,60_min
85021,48,63,67,68
85022,44,62,65,69
85023,41,61,65,69
85024,29,61,65,71
85026,29,62,66,67
85027,38,61,65,71
85028,51,64,67,68
85029,43,62,65,68
85031,42,63,66,67
85032,43,62,66,68
85033,40,62,66,67
85034,49,64,67,67
85035,43,63,66,67
85037,37,60,64,67
85040,50,64,67,67
85041,45,64,66,67
85042,48,64,66,67
85043,43,63,66,67
85044,45,65,67,67
85045,37,63,66,67
85048,43,64,66,67
85050,37,62,65,71
85051,45,63,66,68
85053,41,61,65,69
85054,36,61,65,70
85083,34,56,65,71
85085,31,58,65,72
85086,22,42,66,70
85087,10,38,66,70
85118,5,27,43,68
85119,22,39,64,68
85120,25,42,66,68
85121,12,49,65,67
85122,3,22,42,76
85123,1,4,22,50
85128,4,28,41,81
85131,1,3,23,51
85132,4,24,37,77
85135,0,0,0,11
85137,0,0,1,18
85138,1,23,62,66
85139,1,16,60,66
85140,26,41,66,68
85141,0,2,18,49
85142,26,42,66,67
85143,20,33,58,71
85145,0,7,21,33
85147,19,34,61,71
85172,2,7,36,64
85173,0,3,23,37
85191,1,9,30,56
85192,0,0,3,26
85193,1,7,32,74
85194,2,7,30,60
85201,43,64,67,68
85202,42,64,67,68
85203,37,64,67,68
85204,35,62,67,68
85205,33,60,67,68
85206,30,57,67,68
85207,29,56,66,68
85208,29,56,67,68
85209,27,54,66,68
85210,38,64,67,68
85212,26,49,66,68
85213,36,62,67,68
85215,33,61,67,68
85224,38,64,67,67
85225,33,61,67,67
85226,39,65,67,67
85233,33,61,67,67
85234,32,61,67,68
85236,28,53,67,67
85248,30,58,67,67
85249,29,53,67,67
85250,51,63,67,68
85251,51,64,67,68
85253,51,64,67,68
85254,45,63,66,68
85255,28,63,67,68
85256,40,64,67,68
85257,49,63,67,68
85258,51,63,67,68
85259,41,63,67,68
85260,43,63,67,68
85262,7,54,65,72
85263,1,35,63,68
85264,0,24,57,68
85266,23,61,66,72
85268,30,60,68,68
85281,49,64,67,68
85282,48,65,67,67
85283,44,66,67,67
85284,43,64,67,67
85286,30,60,67,67
85295,28,52,67,67
85296,29,57,67,68
85297,28,54,67,67
85298,30,53,67,67
85301,41,63,64,67
85302,40,61,64,67
85303,39,60,64,67
85304,40,61,64,69
85305,38,60,64,67
85306,38,60,65,70
85307,34,57,64,67
85308,37,59,65,71
85309,23,40,60,65
85310,36,57,65,71
85320,0,0,0,16
85321,0,0,0,0
85322,1,6,30,56
85323,20,42,63,66
85324,1,7,37,67
85325,0,1,1,2
85326,2,23,49,64
85328,0,0,3,8
85329,5,55,66,66
85331,9,47,65,71
85332,0,0,2,19
85333,0,0,0,0
85334,0,0,1,5
85335,34,54,64,68
85336,4,4,5,7
85337,0,0,1,22
85338,7,36,60,66
85339,37,64,66,67
85340,24,41,61,66
85341,0,0,0,0
85342,0,13,36,54
85343,1,12,38,60
85344,1,2,2,2
85345,38,59,64,67
85346,0,1,1,2
85347,0,0,1,4
85348,0,0,0,1
85349,3,4,4,7
85350,4,4,4,7
85351,35,56,64,69
85352,0,0,1,4
85353,37,60,65,67
85354,0,1,8,32
85355,15,35,56,64
85356,0,3,4,4
85357,0,0,0,1
85360,0,0,2,6
85361,3,27,41,64
85362,0,2,4,29
85363,35,55,64,68
85364,4,4,5,7
85365,4,4,4,7
85367,3,4,4,5
85371,1,1,2,2
85373,35,49,63,70
85374,31,46,63,70
85375,30,43,63,69
85377,14,60,65,72
85378,29,62,66,67
85379,31,47,63,69
85381,37,58,64,68
85382,35,56,64,71
85383,27,43,62,70
85387,7,34,48,65
85388,29,43,62,69
85390,0,0,18,39
85392,26,45,63,66
85395,25,42,63,66
85396,3,28,40,60
85501,0,1,3,27
85530,0,0,1,1
85531,1,1,1,1
85532,0,0,10,30
85533,0,1,1,1
85534,0,0,1,1
85535,1,1,1,1
85536,1,1,1,1
85539,0,0,15,35
85540,0,1,1,1
85541,1,2,4,43
85542,0,0,0,1
85543,1,1,1,1
85544,1,1,3,13
85545,0,2,25,45
85546,1,1,1,1
85550,0,0,0,2
85551,1,1,1,1
85552,1,1,1,1
85553,1,1,9,44
85554,0,1,2,19
85601,0,1,4,20
85602,1,1,16,22
85603,0,2,3,4
85605,0,0,1,1
85606,0,0,1,3
85607,1,1,2,3
85608,1,1,2,3
85609,0,1,4,22
85610,0,0,1,3
85611,0,1,5,18
85613,1,2,7,21
85614,1,14,22,23
85615,1,1,3,6
85616,1,2,5,19
85617,0,1,2,3
85618,0,1,17,23
85619,18,20,21,24
85620,0,2,2,4
85621,1,2,6,21
85622,1,9,21,23
85623,0,11,19,24
85624,0,1,4,16
85625,0,0,2,3
85626,1,1,2,3
85627,1,2,17,23
85629,2,18,22,23
85630,1,2,6,23
85631,0,2,19,23
85632,0,0,0,1
85633,0,0,2,6
85634,0,0,0,2
85635,1,2,5,18
85637,0,1,7,21
85638,0,1,3,4
85639,0,0,0,1
85640,0,1,2,19
85641,2,19,22,23
85643,0,0,2,16
85645,0,2,17,23
85646,0,2,6,22
85648,1,2,15,23
85650,1,2,4,17
85653,2,17,22,23
85654,6,18,20,24
85658,10,19,22,26
85701,20,20,21,25
85704,19,20,21,23
85705,19,20,21,25
85706,20,20,21,23
85707,20,21,21,23
85708,20,21,21,23
85709,20,20,21,25
85710,19,21,21,23
85711,20,20,21,25
85712,19,20,21,25
85713,20,20,21,25
85714,20,20,21,25
85715,19,21,21,24
85716,19,20,21,25
85718,19,20,21,25
85719,19,20,21,25
85721,19,20,21,25
85723,20,20,21,25
85724,19,20,21,25
85726,20,20,21,25
85730,18,21,22,23
85734,19,21,22,23
85735,2,20,20,24
85736,0,3,20,21
85737,18,20,21,24
85739,16,19,22,24
85741,18,20,21,24
85742,17,20,22,25
85743,18,20,21,24
85745,19,20,21,24
85746,19,20,22,24
85747,16,21,23,23
85748,18,21,21,23
85749,19,21,21,23
85750,19,20,21,25
85755,17,19,23,25
85756,19,20,22,23
85757,20,20,21,25
85901,2,2,2,3
85902,2,2,2,3
85911,0,1,2,4
85912,2,2,2,2
85920,0,0,0,1
85922,0,0,0,0
85923,1,2,2,4
85924,0,1,2,2
85925,0,0,1,2
85926,0,0,1,2
85927,0,0,1,2
85928,0,0,2,4
85929,1,2,2,2
85930,1,2,2,2
85931,0,0,3,5
85932,0,0,0,1
85933,0,1,3,5
85934,1,2,2,3
85935,1,2,2,2
85936,0,0,2,2
85937,1,2,2,3
85938,0,0,1,2
85939,1,2,2,3
85940,0,2,2,2
85941,0,1,1,2
85942,0,1,2,3
86001,2,2,3,6
86003,1,3,3,5
86004,2,2,3,4
86005,2,3,3,8
86011,2,2,3,8
86015,2,2,3,7
86016,0,0,2,2
86017,0,3,3,8
86018,0,2,3,4
86020,0,0,0,2
86021,0,3,4,5
86022,0,0,0,1
86023,0,0,0,0
86024,0,0,5,7
86025,0,0,2,3
86028,0,0,0,2
86029,0,0,2,3
86030,0,0,0,0
86031,0,0,1,1
86032,0,1,2,3
86033,0,0,0,0
86034,0,0,0,0
86035,0,1,3,3
86036,0,1,1,1
86038,0,2,4,7
86039,0,0,0,0
86040,1,1,1,1
86042,0,0,0,0
86043,0,0,0,0
86044,0,0,0,1
86045,0,0,0,1
86046,0,0,3,6
86047,1,1,1,4
86052,0,0,0,0
86053,0,0,1,1
86054,0,0,0,1
86301,3,4,5,17
86303,3,4,5,31
86305,0,0,3,4
86313,3,4,5,20
86314,4,4,5,13
86315,4,4,5,12
86320,0,0,0,6
86321,0,0,0,3
86322,1,1,7,10
86323,3,4,4,6
86324,2,5,6,8
86325,1,6,7,9
86326,2,5,7,9
86327,4,4,5,22
86329,0,4,4,6
86331,3,4,6,9
86332,0,2,3,5
86333,0,4,5,12
86334,0,3,4,6
86335,1,1,7,9
86336,0,3,6,7
86337,0,0,0,0
86338,1,3,4,9
86343,0,4,21,44
86351,1,2,6,7
86401,1,1,3,4
86403,1,2,4,5
86404,1,3,5,5
86406,2,2,3,5
86409,1,3,4,4
86411,0,1,1,3
86413,1,3,3,4
86426,2,4,4,5
86429,2,3,4,8
86431,1,3,3,8
86432,1,4,4,4
86433,2,3,4,4
86434,0,0,0,1
86435,0,0,0,0
86436,2,3,5,5
86437,0,1,1,3
86438,0,4,4,5
86440,2,3,4,5
86441,0,0,1,6
86442,2,3,4,5
86443,0,0,1,24
86444,0,0,0,2
86445,0,1,19,27
86502,0,0,0,1
86503,0,0,0,0
86504,0,1,1,1
86505,0,0,0,1
86506,0,0,1,1
86507,0,0,0,0
86508,0,1,1,1
86510,0,0,0,0
86511,0,1,1,1
86512,0,0,0,1
86514,0,0,1,3
86515,0,1,1,1
86520,0,0,0,0
86535,0,0,0,0
86538,0,0,0,0
86540,0,0,0,1
86544,0,0,0,3
86545,0,0,0,0
86547,0,0,0,0
86556,0,0,0,0
87001,1,13,19,21
87002,1,3,17,20
87004,16,19,20,21
87005,1,1,1,2
87006,0,1,15,20
87007,0,1,6,19
87008,8,17,20,20
87010,0,2,15,21
87011,0,0,0,0
87012,0,0,1,3
87013,0,0,0,8
87014,0,1,3,19
87015,1,14,20,20
87016,0,1,16,18
87017,0,0,1,1
87018,0,0,0,0
87020,1,1,1,11
87021,1,1,1,2
87022,14,18,18,23
87023,0,1,16,20
87024,0,0,8,20
87025,0,0,9,20
87026,0,2,19,20
87027,0,0,0,1
87028,0,0,4,19
87029,0,0,0,0
87031,1,13,18,20
87032,0,1,18,20
87034,0,1,2,13
87035,1,4,18,20
87036,0,0,8,18
87037,0,0,2,2
87038,0,1,9,19
87040,0,1,12,19
87041,0,4,20,21
87042,2,16,18,20
87043,12,17,20,21
87044,0,3,19,21
87045,0,1,1,2
87046,0,0,0,1
87047,6,17,20,20
87048,16,18,20,21
87049,1,1,1,15
87051,1,1,1,2
87052,0,8,20,21
87053,0,5,18,21
87056,0,3,19,22
87059,3,17,19,20
87060,1,12,18,20
87061,0,3,17,18
87062,0,1,10,20
87063,0,0,1,13
87064,0,0,1,3
87068,3,16,18,20
87070,0,1,1,17
87072,0,3,19,21
87083,0,4,18,20
87101,16,18,20,22
87102,17,18,19,21
87104,17,18,19,21
87105,17,18,18,22
87106,17,18,19,20
87107,16,18,20,20
87108,18,18,20,20
87109,16,18,20,21
87110,17,18,20,20
87111,17,18,20,21
87112,17,18,20,20
87113,16,18,20,21
87114,16,18,20,22
87116,18,18,20,20
87117,18,18,19,20
87120,17,18,19,21
87121,16,18,18,22
87122,17,18,20,21
87123,17,18,20,20
87124,16,18,20,22
87144,16,18,20,22
87151,17,18,19,21
87301,1,1,1,2
87305,1,1,1,2
87310,0,1,1,1
87311,0,1,1,2
87312,0,0,2,2
87313,0,0,1,2
87315,0,0,0,1
87316,0,1,1,2
87317,1,1,1,2
87319,1,1,1,2
87320,0,1,1,1
87321,0,0,2,2
87322,1,1,1,2
87323,0,0,2,2
87325,0,1,1,1
87326,1,1,1,2
87327,0,0,1,2
87328,0,0,1,1
87347,0,1,2,2
87357,0,0,1,2
87364,0,0,1,3
87365,0,0,2,2
87375,1,1,1,1
87401,2,2,4,4
87402,2,3,4,4
87410,0,3,3,5
87412,0,2,3,5
87413,2,2,3,4
87415,2,3,4,5
87416,2,2,4,4
87417,2,2,4,4
87418,2,3,4,4
87419,0,2,4,5
87420,0,1,3,4
87421,1,2,3,4
87455,0,0,2,3
87461,0,0,1,2
87499,0,2,2,4
87501,2,3,13,22
87505,2,3,14,22
87506,3,3,4,18
87507,2,4,19,22
87508,2,2,16,21
87510,0,1,4,4
87511,1,1,4,5
87512,0,0,0,2
87513,0,1,1,2
87514,0,1,1,2
87515,0,0,1,2
87516,0,1,3,5
87517,0,1,2,3
87518,0,0,0,1
87519,0,0,1,1
87520,0,0,1,1
87521,2,3,5,5
87522,1,3,4,6
87523,1,3,5,5
87524,0,0,0,1
87525,0,1,1,2
87527,0,2,4,5
87528,0,1,1,2
87529,1,1,2,5
87530,0,1,2,4
87531,0,2,4,5
87532,1,3,4,6
87535,1,3,5,18
87537,1,1,4,6
87538,0,3,3,8
87539,0,2,2,4
87540,1,2,10,21
87543,1,2,5,5
87544,0,3,4,19
87547,0,1,1,2
87548,1,1,4,4
87549,0,1,2,4
87551,0,0,0,1
87552,0,3,5,13
87553,0,2,2,5
87554,0,1,2,3
87556,0,1,1,1
87557,1,2,3,5
87558,0,1,1,1
87560,0,1,3,5
87562,0,3,5,15
87564,0,1,1,2
87565,0,1,3,5
87566,1,2,4,6
87567,1,3,4,6
87569,0,1,3,5
87571,1,1,2,5
87573,0,4,5,7
87575,0,0,0,1
87577,0,0,1,2
87578,1,3,5,5
87579,0,1,2,5
87580,0,1,1,2
87581,0,0,2,3
87582,1,2,4,5
87583,0,1,3,4
87701,1,1,1,4
87710,0,1,1,2
87711,0,1,1,4
87712,0,1,2,5
87713,0,1,2,5
87714,0,0,0,2
87715,0,0,2,5
87718,0,1,1,1
87722,0,0,2,3
87723,0,0,2,5
87724,0,0,1,1
87728,0,0,0,1
87729,0,0,0,1
87730,0,0,0,0
87731,1,1,3,5
87732,0,0,2,5
87733,0,0,0,0
87734,0,0,1,2
87735,0,0,2,3
87736,0,0,2,5
87740,0,1,1,1
87742,0,1,5,5
87743,0,0,0,0
87745,1,1,3,5
87746,0,0,0,0
87747,0,0,0,0
87749,0,0,1,2
87750,0,1,1,1
87752,0,0,0,1
87753,0,1,1,2
87801,0,1,2,3
87820,0,0,0,0
87821,0,0,0,0
87823,0,1,2,3
87824,0,0,0,0
87825,1,2,2,2
87827,0,0,0,2
87828,0,1,3,5
87829,0,0,0,0
87830,0,0,0,0
87831,0,1,3,6
87832,0,0,1,3
87901,1,1,1,1
87930,0,1,1,7
87931,1,1,1,7
87933,0,1,5,7
87935,1,1,1,1
87936,0,0,1,6
87937,0,0,5,6
87939,0,1,1,2
87940,0,0,5,6
87941,0,0,4,6
87942,1,1,1,2
87943,0,1,1,3
88001,4,13,23,27
88002,0,4,11,25
88003,4,13,24,27
88004,4,8,19,26
88005,4,13,23,27
88007,4,4,14,27
88008,12,24,24,24
88009,0,0,0,0
88011,4,13,24,27
88012,4,4,11,24
88020,0,0,0,0
88021,11,24,24,24
88022,1,1,2,3
88023,1,1,2,3
88024,13,24,24,25
88025,0,0,1,1
88026,1,1,2,3
88027,0,13,24,25
88028,0,1,1,1
88029,0,0,1,2
88030,1,1,1,8
88034,0,2,2,3
88038,0,1,1,1
88039,0,0,0,1
88040,0,0,1,1
88041,0,1,1,3
88042,0,1,2,3
88043,1,1,2,3
88044,3,13,24,24
88045,0,0,0,1
88046,4,13,23,27
88047,4,12,22,24
88048,4,13,24,24
88049,0,1,1,3
88051,0,0,1,2
88052,4,5,22,27
88053,1,1,1,2
88055,0,1,1,2
88056,0,0,0,1
88061,1,1,1,3
88063,19,22,24,24
88065,1,1,2,2
88072,2,14,24,24
88081,6,21,24,24
88101,3,3,3,4
88103,3,3,3,4
88112,0,2,4,4
88113,0,0,1,3
88114,0,0,0,1
88115,0,1,2,3
88116,0,1,3,3
88118,0,2,3,3
88119,0,0,0,0
88120,0,2,3,4
88121,0,0,0,2
88124,0,2,3,3
88125,0,0,1,2
88126,0,0,1,3
88130,1,3,3,3
88132,0,1,3,3
88134,0,0,0,2
88135,3,3,4,4
88136,0,0,0,0
88201,1,1,1,2
88203,1,2,2,3
88210,1,2,3,4
88220,1,2,2,2
88230,0,1,2,2
88231,0,1,2,2
88232,0,1,2,3
88240,1,1,3,4
88242,1,2,2,2
88244,0,1,2,4
88250,0,1,2,3
88252,0,0,0,4
88253,0,1,2,3
88254,0,2,2,3
88255,0,1,2,4
88256,1,1,2,2
88260,1,1,2,4
88262,0,0,1,2
88263,0,1,1,2
88264,0,0,1,3
88265,1,1,2,3
88267,0,0,1,2
88268,1,1,2,2
88301,0,0,1,2
88310,1,2,2,6
88311,1,1,2,7
88312,1,1,2,2
88314,0,2,2,2
88316,1,1,1,2
88317,0,1,2,2
88318,0,0,0,0
88321,0,0,0,1
88323,1,1,1,3
88324,1,1,1,3
88325,1,2,2,2
88330,1,1,2,6
88336,0,1,2,3
88337,1,2,2,5
88338,0,1,1,3
88339,0,1,2,2
88340,0,2,2,2
88341,0,1,1,2
88342,0,0,15,25
88343,0,1,2,4
88344,0,0,1,2
88345,1,1,2,2
88346,1,1,2,2
88347,0,1,2,2
88348,0,1,1,3
88349,1,1,2,2
88350,0,1,1,2
88351,0,1,2,4
88352,0,2,2,2
88353,0,0,0,0
88354,0,1,2,2
88355,1,1,2,2
88401,0,0,0,1
88410,0,0,0,0
88411,0,0,0,3
88414,0,0,0,1
88415,0,0,0,0
88416,0,0,0,0
88417,0,0,0,0
88418,0,0,0,1
88419,0,0,0,1
88421,0,0,0,1
88422,0,0,0,0
88424,0,0,0,0
88426,0,0,0,0
88427,0,0,1,3
88430,0,0,0,0
88431,0,0,0,0
88434,0,0,0,2
88435,0,0,0,0
88436,0,0,0,0
88439,0,0,1,1
89001,0,0,0,0
89002,24,27,27,29
89003,0,0,0,0
89004,8,27,28,28
89005,4,25,27,27
89007,1,2,4,6
89008,0,0,0,0
89010,0,0,0,0
89011,25,27,27,29
89012,27,27,27,28
89013,0,0,0,0
89014,27,27,27,28
89015,24,27,27,28
89017,0,0,0,0
89018,0,4,25,28
89019,0,17,28,28
89020,0,0,1,1
89021,0,1,3,29
89022,0,0,0,0
89025,0,0,1,24
89026,0,5,27,28
89027,1,2,4,5
89029,2,3,4,8
89030,27,27,28,28
89031,27,27,28,28
89032,27,27,28,28
89034,1,3,4,4
89039,0,2,2,3
89040,0,1,6,29
89042,0,0,0,0
89043,0,0,0,0
89044,24,27,28,29
89045,0,0,0,0
89046,0,0,2,23
89047,0,0,0,0
89048,1,1,12,28
89049,0,0,0,0
89052,27,27,28,28
89054,25,27,28,28
89060,0,1,1,15
89061,1,1,14,28
89070,9,27,27,27
89074,27,27,27,28
89081,27,27,28,29
89084,27,27,28,28
89085,26,27,28,28
89086,27,27,28,29
89101,27,27,28,28
89102,27,27,28,28
89103,27,27,28,28
89104,27,27,28,28
89106,27,27,28,28
89107,27,27,28,28
89108,27,27,28,28
89109,27,27,28,28
89110,27,27,27,28
89113,27,27,28,28
89115,27,27,28,29
89117,27,27,28,28
89118,27,27,28,28
89119,27,27,28,28
89120,27,27,28,28
89121,27,27,28,28
89122,27,27,27,28
89123,27,27,28,28
89124,8,28,28,28
89128,27,27,28,28
89129,27,27,28,28
89130,27,27,28,28
89131,26,27,28,28
89134,27,27,28,28
89135,27,27,28,28
89138,26,28,28,28
89139,27,27,28,28
89141,27,27,28,28
89142,27,27,27,28
89143,22,27,28,28
89144,27,27,28,28
89145,27,27,28,28
89146,27,27,28,28
89147,27,27,28,28
89148,27,27,28,28
89149,26,27,28,28
89156,27,27,27,29
89158,18,27,27,30
89161,26,27,28,28
89166,10,27,28,28
89169,27,27,28,28
89178,27,27,28,28
89179,16,27,28,28
89183,27,27,28,28
89191,27,27,27,29
89301,0,0,0,0
89310,0,0,0,0
89311,0,0,0,0
89314,0,0,0,0
89315,0,0,0,0
89316,0,0,0,0
89317,0,0,0,0
89318,0,0,0,0
89319,0,0,0,0
89402,4,9,10,12
89403,0,4,11,11
89404,0,0,0,0
89405,0,0,0,0
89406,0,1,2,2
89408,1,2,10,11
89409,0,0,0,0
89410,1,3,7,12
89411,1,3,7,10
89412,0,0,0,0
89413,0,3,7,9
89414,1,1,1,1
89415,0,0,0,0
89418,0,0,1,1
89419,0,0,0,0
89420,0,0,0,0
89421,0,0,0,0
89422,0,0,0,0
89423,3,4,9,11
89424,0,2,8,10
89425,0,0,1,1
89426,0,0,1,1
89427,0,0,1,6
89428,5,10,11,11
89429,0,9,11,11
89430,0,1,3,8
89431,6,9,11,11
89433,6,9,10,11
89434,6,9,11,11
89436,6,9,11,11
89437,1,8,10,11
89438,0,0,1,1
89439,6,8,10,11
89440,4,9,10,11
89441,6,9,11,11
89442,1,7,10,11
89444,0,1,3,7
89445,1,1,1,1
89446,1,1,1,1
89447,0,3,9,11
89448,3,7,9,13
89449,3,5,10,12
89450,6,9,10,12
89451,6,9,10,12
89460,3,4,9,12
89496,0,1,2,2
89501,6,9,10,11
89502,7,9,11,11
89503,6,9,10,11
89506,6,8,9,12
89508,5,6,9,12
89509,7,9,10,11
89510,0,0,6,9
89511,8,10,10,11
89512,6,9,10,11
89519,7,9,10,11
89521,8,10,11,11
89523,6,8,10,11
89557,0,0,0,4
89701,4,9,10,12
89703,5,9,10,12
89704,7,9,10,12
89705,4,9,10,12
89706,5,9,10,12
89801,1,1,1,1
89815,1,1,1,1
89820,0,0,0,0
89821,0,0,0,1
89822,0,1,1,1
89823,0,1,1,1
89825,0,0,0,2
89826,0,0,0,0
89828,0,1,1,1
89830,0,0,0,0
89831,0,0,0,0
89832,0,0,0,0
89833,0,0,1,1
89834,0,0,0,1
89835,0,0,0,0
89883,0,0,0,0
90001,37,57,77,96
90002,36,57,77,96
90003,34,56,76,94
90004,26,58,77,95
90005,28,58,77,95
90006,28,58,77,95
90007,30,57,77,95
90008,24,56,76,94
90010,27,58,77,95
90011,34,58,76,95
90012,31,59,77,96
90013,31,59,77,96
90014,31,58,76,95
90015,31,58,76,95
90016,24,55,77,93
90017,31,59,76,95
90018,28,58,77,95
90019,26,55,78,95
90020,28,59,77,95
90021,33,58,76,96
90022,40,61,80,97
90023,38,58,79,97
90024,19,49,72,86
90025,20,50,71,85
90026,31,60,77,96
90027,26,60,77,96
90028,25,59,78,95
90029,28,60,77,95
90031,32,61,78,96
90032,36,61,80,96
90033,34,60,78,96
90034,21,53,75,90
90035,21,54,75,90
90036,24,55,77,94
90037,29,57,76,95
90038,25,58,78,95
90039,29,60,77,96
90040,41,62,81,97
90041,27,61,79,96
90042,31,61,79,96
90043,25,56,76,94
90044,33,56,73,94
90045,21,52,74,85
90046,20,56,74,92
90047,30,55,76,94
90048,20,54,75,90
90049,16,45,69,82
90052,28,51,68,92
90056,23,56,76,91
90057,30,60,78,95
90058,38,58,79,97
90059,35,58,75,95
90061,33,55,73,95
90062,30,58,77,95
90063,39,59,79,97
90064,19,52,74,87
90065,29,61,77,96
90066,20,52,74,86
90067,19,52,73,89
90068,23,58,76,95
90069,20,53,74,91
90071,31,59,76,96
90073,19,50,71,85
90077,18,48,70,85
90079,31,58,76,95
90089,29,57,76,95
90094,21,52,75,87
90095,18,49,72,86
90201,41,60,80,97
90210,20,49,72,88
90211,20,54,75,90
90212,20,53,74,90
90220,36,55,73,95
90221,38,56,75,95
90222,36,56,74,95
90230,22,53,76,89
90232,22,53,76,90
90240,43,60,83,101
90241,43,60,83,102
90242,41,60,79,100
90245,22,53,74,85
90247,30,51,73,95
90248,31,51,73,95
90249,28,53,72,94
90250,24,54,73,90
90254,18,51,70,86
90255,37,59,79,96
90260,25,52,74,90
90262,39,55,76,96
90263,8,30,60,73
90265,8,21,41,68
90266,19,52,73,86
90270,38,59,79,97
90272,14,45,69,81
90274,19,46,67,86
90275,19,45,67,86
90277,17,47,69,87
90278,22,51,71,88
90280,39,55,80,96
90290,11,37,66,78
90291,19,49,71,83
90292,19,51,71,84
90293,19,52,71,85
90301,23,56,75,92
90302,23,56,76,93
90303,25,55,73,94
90304,23,56,74,90
90305,25,56,76,94
90401,16,48,70,82
90402,14,46,69,82
90403,16,48,69,82
90404,18,48,71,83
90405,19,49,71,83
90501,30,50,70,93
90502,31,51,70,93
90503,23,49,69,88
90504,26,51,71,91
90505,24,48,69,89
90506,26,52,72,92
90601,46,62,89,101
90602,46,62,89,102
90603,47,61,87,102
90604,46,60,84,102
90605,46,60,87,101
90606,44,61,87,102
90620,44,60,81,103
90621,45,61,83,103
90623,43,60,80,103
90630,43,60,80,102
90631,46,62,87,102
90638,45,60,84,102
90639,45,60,84,102
90640,43,60,84,100
90650,44,60,82,104
90660,44,61,86,102
90670,45,60,84,104
90680,43,58,80,103
90701,43,59,81,104
90703,44,59,81,104
90704,0,1,34,53
90706,41,59,80,102
90710,30,51,68,92
90712,40,58,76,102
90713,41,57,78,104
90715,41,59,79,103
90716,41,60,79,102
90717,28,49,68,90
90720,39,59,77,102
90723,41,59,78,98
90731,31,50,68,95
90732,25,47,68,91
90740,35,56,72,102
90742,34,56,71,101
90743,34,56,71,102
90744,32,51,69,96
90745,32,52,69,94
90746,33,54,71,95
90747,34,54,72,95
90755,37,57,74,100
90802,35,52,70,97
90803,35,57,74,102
90804,37,57,75,101
90805,38,58,77,98
90806,36,56,72,100
90807,37,57,75,99
90808,39,57,78,103
90810,33,54,72,98
90813,35,55,72,99
90814,36,57,73,100
90815,37,57,75,103
90822,37,58,75,102
90831,35,53,71,98
90840,37,58,75,103
91001,19,61,83,96
91006,33,66,89,100
91007,34,65,89,101
91008,32,67,90,97
91010,32,67,90,98
91011,17,59,78,96
91016,33,67,90,99
91020,19,59,77,96
91024,26,66,87,99
91030,34,62,81,97
91040,11,51,71,91
91042,12,52,76,93
91046,20,59,77,96
91101,29,62,82,96
91103,23,63,81,96
91104,23,64,84,96
91105,28,62,82,96
91106,31,62,83,97
91107,27,63,85,98
91108,36,62,83,97
91125,28,51,68,92
91201,23,60,75,96
91202,22,61,77,96
91203,24,60,78,96
91204,27,60,77,96
91205,28,60,77,96
91206,24,62,78,96
91207,19,62,76,96
91208,20,61,76,96
91210,25,60,77,96
91214,16,59,78,96
91301,9,23,53,69
91302,10,30,62,74
91303,11,33,65,76
91304,11,29,61,72
91306,11,35,66,77
91307,11,28,59,72
91311,11,32,60,72
91316,11,41,69,81
91320,10,17,32,64
91321,8,15,48,70
91324,11,36,67,77
91325,10,39,68,82
91326,11,35,65,77
91330,10,39,68,81
91331,10,43,70,86
91335,11,39,68,80
91340,10,42,68,87
91342,9,40,69,88
91343,10,41,68,84
91344,10,35,67,83
91345,10,41,68,86
91350,5,16,41,69
91351,5,15,40,70
91352,11,50,71,90
91354,4,15,33,66
91355,6,13,30,62
91356,12,39,69,80
91360,11,17,35,64
91361,11,20,44,68
91362,12,19,42,68
91364,12,36,66,78
91367,11,32,64,75
91371,11,38,67,78
91377,10,23,49,69
91381,9,13,40,68
91384,3,12,21,51
91387,6,16,47,75
91390,4,15,27,68
91401,13,47,71,86
91402,10,45,69,86
91403,14,47,69,85
91405,11,44,69,86
91406,11,41,69,84
91411,12,44,69,85
91423,16,51,71,87
91436,13,41,69,83
91501,17,59,75,96
91502,19,58,76,96
91504,15,55,75,94
91505,20,54,74,92
91506,20,57,76,95
91601,19,53,71,91
91602,21,53,74,92
91604,21,52,72,90
91605,12,48,71,88
91606,14,51,71,89
91607,16,51,71,89
91608,21,55,74,92
91701,26,64,88,98
91702,33,66,90,98
91706,40,64,90,98
91708,37,67,85,105
91709,41,71,91,102
91710,34,68,87,101
91711,31,71,92,99
91722,37,65,90,98
91723,39,66,89,97
91724,36,69,89,99
91730,27,65,88,101
91731,42,64,90,100
91732,42,64,90,101
91733,43,62,89,101
91737,25,62,88,98
91739,24,56,85,96
91740,32,69,89,97
91741,22,71,89,97
91744,41,65,89,100
91745,45,62,88,101
91746,42,64,89,98
91748,46,66,89,101
91750,31,71,93,99
91752,28,69,83,106
91754,41,60,81,97
91755,41,63,85,99
91759,6,36,75,94
91761,29,67,88,101
91762,31,68,89,101
91763,31,69,90,100
91764,29,67,88,101
91765,42,71,93,101
91766,36,72,93,101
91767,33,71,93,100
91768,36,73,93,101
91770,41,63,88,100
91773,30,70,90,99
91775,36,64,85,99
91776,38,64,86,99
91780,36,66,90,101
91784,24,68,89,98
91786,27,67,88,100
91789,45,67,91,101
91790,39,65,90,98
91791,41,67,89,99
91792,42,65,90,100
91801,36,62,83,97
91803,37,61,81,97
91901,10,22,28,34
91902,18,23,27,30
91905,0,0,10,24
91906,0,3,18,26
91910,18,22,27,30
91911,17,22,27,30
91913,17,22,27,30
