origin,destination,ruca,great_circle_distance,travel_time
"42.74528,-96.82921","42.792042,-96.938688",Suburban,6.424458585776789,10
"38.85428,-77.57194","38.929915,-77.245205",Urban,18.33163163877811,34
"35.809026,-86.891286","36.088748,-88.108628",Suburban,70.77993036853975,93
"35.949963,-121.062554","36.705772,-121.668611",Rural,62.17022266838559,72
"41.09537,-75.32491","41.31705,-74.147994",Suburban,63.0660548892955,97
"33.050715,-96.974546","33.09309,-96.10683",Suburban,50.32528632952503,73
"42.75192,-92.97547","41.597146,-93.714016",Rural,88.2949507746669,107
"44.088695,-116.065807","44.026655,-116.938843",Suburban,43.56033783590614,81
"40.75704,-72.93927","41.368419,-72.160661",Urban,58.5631656809779,151
"43.63885,-94.87082","42.664044,-95.197135",Rural,69.33191784591317,96
"39.213348,-94.574313","39.045122,-94.442904",Urban,13.590722065461827,24
"43.52395,-70.39069","42.956069,-71.443843",Urban,65.94993438896418,82
"41.217004,-117.870321","40.953359,-117.745898",Urban,19.334267134781747,46
"33.636858,-84.337139","32.625384,-83.642516",Urban,80.61827533145454,90
"35.84199,-99.92484","36.412195,-99.382589",Rural,49.67800390778021,80
"36.098806,-95.855191","35.266094,-95.061902",Urban,72.7480738977951,92
"29.911385,-90.055722","30.462099,-91.090682",Urban,72.5841297191182,83
"37.645544,-80.864634","37.013619,-79.86338",Suburban,70.23007715352925,141
"40.744932,-75.83155","39.900409,-74.841266",Suburban,78.26832272026267,119
"33.022658,-83.246975","33.613111,-83.832595",Urban,52.98647764215657,75
"37.994443,-79.831593","37.461429,-79.116105",Rural,53.71256735823455,116
"35.099884,-81.705609","35.238369,-81.362595",Urban,21.60772581276326,30
"35.40597,-80.11672","36.087986,-80.101611",Suburban,47.1304350836393,76
"37.32928,-81.81484","36.544963,-82.234642",Rural,58.94196355751619,122
"43.667102,-71.183597","43.031667,-71.06925",Rural,44.27866732200142,72
"43.354198,-85.042797","43.957478,-86.400764",Rural,79.65771412208991,110
"27.846601,-82.795385","28.477174,-81.628863",Urban,83.35012430734443,101
"39.654279,-121.707265","38.391339,-121.416312",Suburban,88.6473004559363,107
"33.663869,-79.837756","32.847273,-79.820563",Suburban,56.43015575420542,84
"40.70894,-84.35356","40.165143,-83.015854",Suburban,79.7515132682351,102
"48.339706,-122.671656","48.288839,-122.662054",Urban,3.542161417035834,12
"32.97201,-110.77649","33.03925,-112.014784",Suburban,71.90020092873725,121
"36.402681,-97.843091","35.405486,-97.545946",Urban,70.87801388023644,94
"43.54052,-95.46834","43.12513,-95.152458",Rural,32.798672081611,53
"45.71844,-123.93514","45.431649,-122.754992",Rural,60.41737840671477,105
"41.061483,-76.418093","39.980368,-75.933436",Urban,78.91577537993673,143
"36.45201,-89.91926","35.206593,-89.782769",Rural,86.38911519236902,131
"39.595329,-79.922871","40.026311,-79.899043",Urban,29.804863845425224,47
"31.17427,-90.803528","30.791444,-89.864806",Suburban,61.57569460840045,88
"33.953477,-94.828998","33.470485,-94.404148",Suburban,41.35086640938847,59
"35.410688,-80.658405","35.819934,-79.82333",Urban,54.76887326363304,68
"31.553876,-97.159082","30.349522,-97.390059",Urban,84.3308821991059,101
"36.838205,-92.322251","37.00161,-91.702391",Rural,36.05344506423222,63
"44.947515,-93.288975","43.664086,-93.326229",Urban,88.69562748515379,86
"41.40926,-74.19515","41.465761,-74.450202",Urban,13.775847598688296,28
"42.333901,-83.384209","43.489595,-83.973978",Urban,85.24529165579501,97
"38.387004,-104.779156","38.768327,-104.781632",Urban,26.347250296336973,62
"33.724907,-84.468329","33.356838,-84.120656",Urban,32.36700562898218,43
"44.53891,-89.523076","43.570853,-89.472786",Urban,66.93296590533217,66
"39.3189,-99.58261","38.903141,-99.321098",Rural,31.964871909436727,43
"39.51111,-96.07805","39.846304,-95.560078",Rural,35.98668346071,52
"40.352835,-83.263418","39.938488,-82.785334",Suburban,38.17283895522125,58
"41.687083,-89.728269","42.049453,-90.664714",Urban,54.298945140178475,84
"38.400968,-78.734456","38.581699,-77.30835",Suburban,78.12675737084957,132
"38.92518,-77.39284","39.449246,-77.389854",Urban,36.20986625244323,58
"44.600325,-72.286556","43.565464,-71.439553",Rural,82.9433079673134,131
"47.17698,-88.43596","47.109662,-88.578564",Suburban,8.157601385984188,15
"33.971839,-118.036578","33.135576,-117.123298",Urban,78.12688017868412,96
"40.841099,-75.258376","39.921855,-75.262715",Urban,63.51412390990215,98
"44.17663,-96.10392","45.102938,-95.034188",Rural,82.83566737355167,98
"33.838638,-83.710359","34.321246,-83.833008",Suburban,34.07572507163354,65
"41.186545,-77.218368","41.395756,-75.689515",Urban,80.67398652749544,114
"39.34504,-89.2187","38.56298,-90.403032",Suburban,83.48023786061712,99
"42.972697,-123.088917","43.80016,-123.043203",Rural,57.21830844249113,98
"33.77085,-118.37868","34.17457,-119.179554",Urban,53.702181148921994,103
"36.74114,-103.99358","37.138757,-104.522632",Rural,40.10405653603534,87
"36.786672,-119.828335","37.340482,-120.609118",Urban,57.59561665490077,61
"30.555675,-84.63183","31.315788,-85.826504",Suburban,88.15278468454056,111
"37.01823,-86.187045","37.614673,-84.771747",Suburban,88.01298962311557,116
"40.669675,-75.620901","40.149631,-76.813297",Urban,72.29242874180866,97
"36.340991,-81.579496","36.956146,-82.601513",Suburban,70.82507915235347,157
"40.675056,-73.844315","40.659995,-74.106691",Urban,13.789817399871586,38
"31.600775,-81.957787","30.477851,-81.639049",Urban,79.84809584149231,95
"37.558306,-77.378183","36.653767,-76.233705",Urban,88.78534998832207,101
"39.902424,-122.491767","39.133824,-123.197329",Suburban,65.07189204447351,172
"26.619627,-80.059063","26.710313,-80.150313",Urban,8.426442360681616,20
"39.36934,-121.10384","39.538067,-119.869574",Suburban,66.87113464632982,108
"29.35494,-98.371889","29.490231,-98.436445",Urban,10.122933231618436,28
"37.406689,-87.563868","37.731026,-88.535678",Suburban,57.746218834402875,85
"44.428414,-70.770035","44.539523,-70.517323",Rural,14.63280131413998,34
"42.525874,-111.76691","41.760337,-111.830363",Rural,52.99336415614716,70
"34.055486,-93.189406","34.043501,-94.319091",Rural,64.67677974419149,100
"38.186519,-85.833463","37.84911,-85.941962",Urban,24.049195327166288,39
"36.63699,-83.42798","36.190611,-83.357156",Suburban,31.092245148909555,74
"37.663432,-97.579616","37.227218,-96.993118",Urban,44.084649953860826,67
"41.762944,-75.030592","40.87598,-74.650148",Rural,64.38455752039499,113
"28.572584,-81.322358","28.819241,-81.672581",Urban,27.2211029114421,52
"40.208276,-88.808015","40.796247,-89.633913",Suburban,59.43944889557436,79
"41.26612,-96.72225","41.155561,-95.936587",Suburban,41.54558652728133,58
"33.783518,-102.581946","32.724923,-102.66673",Suburban,73.30580516310586,80
"39.24823,-120.05356","37.972006,-120.365698",Urban,89.7744394646097,228
"47.09676,-122.63124","46.675334,-122.977786",Urban,33.40117492080697,40
"36.692896,-91.397129","36.236824,-90.024101",Rural,82.54460507419496,135
"40.983507,-91.302644","40.417697,-91.4106",Suburban,39.50061237895674,57
"41.338364,-82.459915","40.404533,-82.441405",Suburban,64.528825910229,99
"46.904229,-118.690546","47.66673,-117.191004",Rural,87.83345679080908,100
"41.515346,-72.712988","41.752657,-71.414249",Urban,69.04223950951292,93
"40.990662,-76.056358","39.926935,-75.144921",Urban,87.73482505983876,122
"35.536264,-88.114375","35.47092,-86.790949",Suburban,74.57564126111176,121
"37.006018,-81.570038","35.719801,-81.347531",Rural,89.72722099570053,171
"34.316747,-78.891483","34.209727,-78.023162",Suburban,50.13183372725051,55
"37.45724,-97.84894","37.649573,-97.332883",Suburban,31.235452256977272,39
"47.671164,-117.19926","48.557438,-117.923862",Urban,69.76380008218607,93
"44.19701,-72.50205","43.377971,-72.328907",Urban,57.245363564749674,80
"27.867201,-82.529567","28.439967,-81.476953",Urban,75.35192434498316,86
"36.721431,-79.255522","35.737272,-78.782166",Suburban,72.9372035365833,108
"42.45328,-91.026374","42.264874,-89.628926",Suburban,72.52457475056377,107
"28.48055,-98.35029","29.490231,-98.436445",Rural,69.95636779039947,93
"37.12367,-88.63033","36.570083,-89.970779",Suburban,83.40188211127665,121
"27.392317,-81.510556","28.354601,-81.672834",Urban,67.22217418037208,108
"41.67928,-70.02446","42.120525,-71.029883",Urban,60.02415802235637,85
"33.96317,-90.47843","33.895949,-88.989596",Rural,85.4781355326754,119
"36.25973,-89.465379","35.206593,-89.782769",Suburban,74.91049572363494,105
"42.94573,-115.46619","43.590836,-116.284234",Rural,60.66688766784807,55
"47.562601,-117.496601","46.422941,-117.048011",Urban,81.5312359653549,116
"44.541508,-70.208556","43.62225,-70.34298",Rural,63.86411219549855,86
"40.82454,-72.66621","41.797239,-71.912256",Urban,77.76735993410884,171
"42.38645,-78.15362","43.147177,-78.692996",Rural,59.254925219972755,92
"43.997966,-89.777051","42.987689,-88.80785",Rural,85.04331642389786,108
"45.329227,-98.47485","44.333032,-98.216923",Suburban,69.98110948501692,87
"39.505155,-80.172524","40.391367,-80.549483",Urban,64.40453327288435,103
"36.583048,-92.662803","37.06015,-93.303198",Rural,48.38615553397568,87
"46.39358,-97.29954","46.881818,-96.722503",Rural,43.44350862192265,66
"39.312958,-79.704927","40.023181,-78.447094",Suburban,82.9645388023666,134
"45.44832,-100.92125","44.380799,-100.312571",Rural,79.54379551569995,138
"44.317309,-94.777163","44.950727,-95.689617",Suburban,62.67353234115722,89
"33.393933,-88.504719","34.285707,-89.025272",Urban,68.47557258301562,86
"37.071387,-122.006276","37.519896,-121.985623",Urban,31.00980658161502,45
"45.836077,-95.791353","46.827904,-95.875711",Rural,68.64678134885138,90
"39.066804,-94.628184","38.886305,-94.837962",Urban,16.807689454788534,27
"42.233275,-74.241582","42.49684,-75.52696",Rural,68.09881095403875,113
"38.166565,-78.506832","37.805918,-79.409812",Suburban,55.12608343009929,78
"32.794796,-85.744428","32.834983,-85.178727",Suburban,32.96616873912415,52
"34.91569,-82.31192","35.466509,-83.009391",Urban,54.7667665989997,92
"42.84608,-93.6141","42.012054,-92.909028",Rural,67.92347463793377,95
"39.50582,-78.921162","38.630245,-78.775434",Urban,60.999442049446806,114
"43.402135,-72.583854","42.785416,-73.941726",Rural,80.67949026333832,135
"34.528882,-82.055091","35.703464,-82.579334",Urban,86.39486909326895,109
"40.85991,-72.52253","40.863001,-73.081217",Urban,29.194878248263723,42
"40.668163,-74.889823","40.726991,-73.420108",Urban,77.09586495369042,113
"42.312771,-86.096133","41.695777,-87.598194",Rural,88.11652998230252,109
"35.240666,-80.319154","35.858786,-79.079298",Suburban,81.74169970438207,119
"33.38043,-81.37955","32.821677,-80.081423",Suburban,84.47277370424837,110
"40.43699,-84.37967","40.531112,-85.67384",Suburban,68.32020689566934,94
"28.036937,-81.627998","28.757687,-81.286369",Urban,53.954450458965475,80
"42.54869,-75.24517","42.768195,-74.759734",Rural,28.955446284322154,51
"40.28968,-78.4482","41.391232,-78.562645",Suburban,76.34471096615049,113
"39.28388,-106.0628","39.639939,-104.737922",Rural,74.83199866620129,115
"39.884758,-82.539214","39.404761,-81.418832",Urban,68.21184585740947,95
"39.81599,-105.475322","39.627675,-106.500457",Suburban,56.01123302445584,106
"35.471657,-76.495091","35.606931,-77.43172",Rural,53.48242193505217,88
"40.10455,-74.95128","39.865799,-75.342563",Urban,26.480424287234104,35
"34.653145,-93.614286","34.291271,-92.397382",Rural,73.6866453713009,116
"32.85623,-103.76273","32.743072,-103.160566",Rural,35.83563114881653,47
"39.479662,-83.099899","39.856476,-84.33504",Suburban,70.66140809302574,89
"37.55149,-82.63349","36.34912,-82.24552",Suburban,85.79317572665202,150
"39.047033,-83.054463","40.165143,-83.015854",Suburban,77.28137733404947,95
"43.206593,-93.08574","44.291829,-93.302746",Suburban,75.76080022476965,84
"40.939903,-96.609721","40.163578,-97.173597",Suburban,61.26506307080248,76
"40.702404,-73.885979","41.125488,-75.372343",Urban,82.92970151453699,126
"41.170823,-80.089581","40.183073,-80.221616",Urban,68.59679885649882,83
"42.777271,-72.444106","42.277931,-73.750041",Suburban,74.91258656024054,136
"43.03031,-83.16605","42.999959,-83.764461",Suburban,30.30387428970245,33
"40.852774,-79.916718","40.992298,-81.489867",Urban,82.69160208533243,114
"30.555687,-91.152456","29.970488,-92.096075",Urban,69.32466556373372,104
"40.502515,-98.907731","40.827846,-97.593898",Suburban,72.43250456705414,83
"40.7735,-74.397996","40.35148,-75.627793",Urban,70.8313979814272,97
"35.450662,-94.706796","36.166269,-94.146945",Suburban,58.555442412569896,82
"41.8957,-87.613775","41.372055,-88.427123",Urban,55.43583234951424,71
"36.837052,-76.146692","36.912713,-76.252393",Urban,7.8396463936721394,13
"42.577714,-76.96452","43.066465,-77.357832",Rural,39.21301460317958,65
"40.133222,-87.756376","39.140831,-88.562339",Suburban,80.87304220653836,99
"38.796049,-90.274512","37.558957,-90.320724",Urban,85.51175997648997,103
"34.805945,-92.230488","35.251875,-90.969638",Urban,77.70493156725324,89
"39.15282,-90.16455","39.06171,-88.736433",Suburban,76.82485114902754,106
"41.863133,-72.00259","42.448752,-70.96091",Suburban,66.96170972153638,97
"43.407002,-95.121813","42.664044,-95.197135",Urban,51.47425174298268,71
"39.749506,-74.558941","40.907087,-74.562603",Rural,79.98146480571955,126
"37.929371,-108.846067","39.075089,-108.518893",Rural,81.11404060699404,195
"41.189953,-87.477881","41.789942,-86.250246",Suburban,75.86403971445687,103
"36.131662,-115.168382","36.040838,-115.048198",Urban,9.187645860376318,23
"33.70082,-93.294126","32.522714,-92.642823",Suburban,89.70226478881766,135
"47.967909,-97.367534","46.801605,-96.842214",Suburban,84.24730902397364,93
"38.061943,-96.144795","37.434169,-94.702624",Suburban,89.93862609343532,128
"33.767817,-118.199401","33.860368,-118.149013",Urban,7.018457931034531,15
"35.952057,-91.030074","35.867263,-92.101816",Suburban,60.26167905636952,112
"44.99393,-73.36486","44.922458,-74.877231",Rural,74.10656433575281,100
"33.629225,-78.970339","32.817577,-79.846361",Urban,75.5550273610952,101
"42.352969,-73.905306","41.739969,-72.713381",Suburban,74.3895289532826,118
"47.46843,-93.810949","46.81719,-92.184331",Rural,88.70077287317335,107
"39.449456,-98.581432","40.6242,-98.385897",Rural,81.82345692038228,98
"36.638577,-93.432117","36.715614,-91.873609",Suburban,86.52595128263094,147
"32.13486,-99.74981","31.487716,-100.461136",Suburban,61.18486883135997,73
"38.00307,-121.917219","38.888596,-121.292601",Suburban,69.8990800442758,105
"40.44951,-80.2445","41.324204,-79.623459",Urban,68.59114206928658,115
"41.93598,-87.884962","41.757274,-87.663451",Urban,16.806092551952357,44
"41.56563,-76.95274","42.080317,-78.468053",Suburban,85.74235432345799,136
"45.542434,-113.473541","45.96337,-112.508328",Rural,54.8738512386736,82
"44.859117,-74.288237","44.849297,-74.288642",Urban,0.6787873274589589,3
"37.6193,-75.76382","36.823559,-76.071524",Rural,57.52784494623964,81
"43.158531,-76.360147","44.040758,-75.840357",Urban,66.27227123783764,82
"39.942579,-75.225905","39.996779,-74.99267",Urban,12.905561961995856,29
"40.61189,-96.62468","41.143541,-96.165659",Suburban,43.8678986747277,60
"40.980376,-99.685939","40.943969,-98.384746",Rural,67.93619905683163,87
"41.285666,-90.104144","42.101561,-91.265032",Suburban,82.24898460772134,111
"48.420411,-97.774812","47.791326,-96.607845",Rural,69.1948241353752,93
"37.887621,-75.662907","36.843284,-76.143052",Rural,76.82289201908995,104
"47.985595,-98.849264","46.880626,-98.723014",Rural,76.57374714167739,101
"43.867295,-82.800293","43.49794,-83.384879",Rural,38.787524587733785,56
"44.382668,-96.1842","45.102938,-95.034188",Rural,75.24345183339896,98
"33.573098,-84.551011","33.728255,-84.508099",Urban,11.000771582603416,19
"41.781621,-87.599876","40.745127,-86.774935",Urban,83.45163691732304,110
"37.47486,-75.85826","37.275615,-76.751346",Rural,50.93215004105961,107
"38.416838,-91.142077","38.088544,-92.690745",Suburban,87.03445982878578,121
"37.02089,-93.20602","37.496944,-94.30028",Urban,68.57765545522811,88
"44.58678,-85.931969","44.329828,-84.78069",Suburban,59.48702657950443,81
"34.204568,-118.326365","34.107199,-117.635303",Urban,40.08052342622501,53
"40.884156,-103.372814","40.526561,-104.990469",Suburban,88.25668338867925,132
"38.749539,-83.133477","39.863197,-82.820427",Suburban,78.74538307484836,115
"39.994467,-81.500579","40.871343,-81.433419",Suburban,60.68922485581925,68
"39.72726,-87.33057","39.852808,-86.193136",Suburban,61.006961576833774,94
"29.364948,-98.909219","29.515537,-98.481929",Suburban,27.7361009435325,38
"38.436584,-120.742839","37.340482,-120.609118",Suburban,76.08362195743635,118
"38.462651,-77.706223","37.44264,-77.473596",Suburban,71.60648365542352,85
"46.37858,-98.48982","46.864166,-96.865751",Rural,84.0534352044536,114
"36.53502,-105.70835","36.015385,-106.067471",Rural,41.09981214200571,75
"41.59165,-92.373998","42.05207,-93.622077",Rural,71.70529620019136,97
"40.830388,-84.085154","41.128576,-85.138477",Suburban,58.67847683138999,66
"31.08101,-98.00252","31.091167,-97.729583",Suburban,16.165215140570528,21
"32.342438,-86.267317","33.460165,-86.968189",Urban,87.2759517997854,97
"37.41727,-87.48083","36.866546,-88.359046",Suburban,61.54249206510834,68
"40.434436,-80.024817","40.026311,-79.899043",Urban,28.96870866084346,54
"38.664452,-76.058006","38.86291,-77.382773",Suburban,72.67580496260042,112
"44.109709,-87.714403","43.787751,-88.484636",Urban,44.304124348302224,63
"43.241336,-94.384458","44.32867,-94.505377",Rural,75.36933383981106,94
"39.250015,-88.862961","38.884137,-90.05967",Suburban,68.99447292703788,92
"47.34286,-68.33099","46.697447,-68.013818",Rural,47.02977282315539,73
