origin,destination,ruca,great_circle_distance,driving_time,driving_distance
"35.653019,-97.753948","35.582467,-97.639973",Suburban,8.046369318508445,20.0,10.579462646
"43.015127,-83.694756","43.019913,-83.61",Urban,4.294396295049993,10.0,5.241264385
"37.54259,-94.661105","37.434169,-94.702624",Suburban,7.829368080325976,16.0,10.01028681
"34.249752,-86.261095","34.303962,-86.284895",Urban,3.984419057680087,9.0,5.385422457
"42.703313,-73.963262","42.841719,-73.944233",Urban,9.611522095826222,25.0,12.53926678
"44.014261,-76.08002","43.976509,-75.95885",Suburban,6.563394149390984,13.0,8.978189579
"38.440898,-78.874173","38.434737,-78.852954",Urban,1.224725590710252,5.0,1.791412593
"32.867373,-79.804893","32.847273,-79.820563",Urban,1.660082569561426,5.0,2.712284415
"28.995948,-95.520413","29.044943,-95.459585",Suburban,4.996641734493398,14.0,7.37567377
"40.78842,-73.69425","40.726947,-73.543592",Urban,8.95614539330045,19.0,13.576334979
"46.820212,-100.780917","46.791788,-100.750279",Urban,2.440571772645663,11.0,3.8506360870000003
"42.042547,-94.8338","42.07942,-94.891613",Suburban,3.909696274759394,9.0,5.320178502
"35.100609,-106.516275","35.144928,-106.55075",Urban,3.629405411889456,12.0,5.016949454
"37.538846,-77.679628","37.604056,-77.566114",Urban,7.677465475007537,20.0,11.904846989
"41.119992,-80.333192","41.008981,-80.394406",Suburban,8.306624615922418,15.0,9.385187583999999
"41.482901,-71.524317","41.5857,-71.491365",Urban,7.304344894899625,19.0,11.474858257
"41.834928,-88.469931","41.863792,-88.345892",Urban,6.688266108846408,12.0,7.677038705
"36.293633,-76.271958","36.295738,-76.298161",Urban,1.4664265865501709,4.0,2.10644769
"40.819329,-73.920355","40.714269,-74.005973",Urban,8.53029545634631,33.0,11.348098573000001
"34.099031,-83.71817","33.990042,-83.756653",Urban,7.846101716972122,19.0,10.708707814000002
"36.793419,-83.741863","36.858282,-83.868509",Rural,8.315396273560795,15.0,11.645113911
"35.055216,-80.819488","34.958358,-80.755921",Urban,7.597893448294781,19.0,10.227145289
"33.817803,-84.022911","33.85298,-84.033751",Urban,2.5088581158216283,11.0,4.252663124000001
"43.639395,-87.915705","43.75184,-87.943061",Urban,7.888485198223491,12.0,9.765466636
"41.73565,-74.67433","41.666871,-74.67981",Suburban,4.76057746308621,7.0,5.027512761
"40.542856,-91.468901","40.417697,-91.4106",Suburban,9.17442334439446,13.0,10.264427548999999
"33.30009,-84.453196","33.272581,-84.295793",Suburban,9.287817486453324,17.0,10.839195724
"42.015479,-87.868714","41.904638,-87.90864",Urban,7.928357336690533,15.0,11.285340102
"40.599427,-85.629225","40.531112,-85.67384",Urban,5.269087692085422,13.0,6.513210822
"36.52772,-86.025585","36.520684,-86.036562",Suburban,0.7796190031067657,3.0,1.227829096
"40.576611,-74.362616","40.61576,-74.253511",Urban,6.330986265244131,22.0,9.160872653
"39.49509,-79.81506","39.578734,-79.959303",Suburban,9.616444587371086,22.0,15.500720966000001
"38.989586,-77.153801","38.962078,-77.027285",Urban,7.056461085055943,24.0,7.995802028
"41.702945,-83.650062","41.610196,-83.613043",Urban,6.68721769547817,20.0,12.588976460000001
"37.81984,-80.55925","37.811926,-80.429334",Suburban,7.112225859305398,13.0,11.755717949000001
"36.777629,-78.778726","36.735897,-78.910855",Suburban,7.862029129167676,19.0,10.395536830000001
"34.076232,-81.198752","33.980288,-81.099786",Urban,8.721221309004203,17.0,12.238523216
"35.48703,-93.8277","35.50374,-93.843849",Suburban,1.4690950516568289,4.0,1.982794861
"41.694251,-71.636786","41.78808,-71.49851",Urban,9.63578631946642,25.0,12.857408732
"36.1854,-86.94857","36.247875,-87.032624",Urban,6.370787744682267,20.0,14.100150732
"42.365396,-71.23165","42.300862,-71.399533",Urban,9.664922446144791,20.0,11.420798979999999
"39.29399,-77.78583","39.300364,-77.827475",Suburban,2.2698674858456704,9.0,3.8388300380000002
"43.77366,-88.436782","43.787751,-88.484636",Urban,2.5780987025453856,9.0,3.433074775
"28.867782,-99.108227","28.897878,-99.093475",Suburban,2.2628678984787456,6.0,3.1180396779999997
"40.05148,-76.93664","40.137868,-76.991343",Suburban,6.632262278768406,13.0,9.042190792
"39.077858,-77.125751","38.962078,-77.027285",Urban,9.588161261962982,33.0,11.069724365
"45.51444,-122.642305","45.410434,-122.625928",Urban,7.229822324105956,18.0,8.759466987
"38.893311,-77.014647","38.958102,-77.002073",Urban,4.527366086781577,24.0,8.172892763
"33.87566,-84.76216","33.890828,-84.758835",Urban,1.0652217389043217,5.0,1.642283553
"40.14607,-76.073814","40.242327,-76.057696",Urban,6.704908115852428,13.0,8.272312123
"33.567493,-80.924805","33.524616,-80.891481",Urban,3.529727845452851,8.0,4.450259102
"39.831699,-89.646507","39.839252,-89.604636",Urban,2.2819786881766344,6.0,2.811082404
"34.442625,-117.541815","34.42457,-117.370285",Suburban,9.85426167225355,20.0,10.892012259
"39.320008,-94.487679","39.203892,-94.554677",Suburban,8.78704965853438,19.0,12.96179906
"33.835028,-111.806019","33.796565,-111.962499",Urban,9.367598738946876,18.0,11.434469142000001
"30.292188,-97.617871","30.219703,-97.756462",Urban,9.6694192658438,18.0,13.625423288
"34.94896,-85.2569","34.936517,-85.216221",Urban,2.459140057950683,9.0,3.325577592
"27.886757,-82.843525","27.926593,-82.785909",Urban,4.466736328079169,18.0,6.761137851
"40.705868,-73.591421","40.726422,-73.512866",Urban,4.352103605483413,18.0,5.108912362
"44.243138,-88.356058","44.241461,-88.351735",Urban,0.2433384193798177,7.0,5.673738601
"36.466883,-79.912823","36.419852,-79.935746",Suburban,3.490386582300246,9.0,5.097106312999999
"30.609692,-81.49172","30.620019,-81.534163",Suburban,2.622693096771705,10.0,3.2100025860000003
"37.359607,-79.141653","37.461429,-79.116105",Urban,7.17358749706275,18.0,9.885391239
"38.95267,-88.635111","39.06171,-88.736433",Suburban,9.292681257196024,20.0,15.536760484
"45.26612,-84.93366","45.350236,-84.973224",Suburban,6.121590104959261,10.0,7.128989483000001
"31.557454,-83.509385","31.442921,-83.542362",Suburban,8.148454996359687,,
"37.278439,-79.933206","37.301125,-79.96035",Urban,2.164080597283561,8.0,2.862034826
"36.890747,-76.23516","36.843284,-76.143052",Urban,6.05615975042261,14.0,9.159629911
"35.88566,-95.58887","35.96492,-95.655778",Suburban,6.633587754733255,11.0,7.640377816
"40.286592,-75.29093","40.286233,-75.393251",Urban,5.392983368889873,17.0,7.472607646
"42.119607,-84.369085","42.247247,-84.434429",Suburban,9.432313980351026,18.0,11.533888502000002
"40.621272,-79.080422","40.600959,-79.19361",Urban,6.100566846716937,17.0,10.842302579000002
"40.140815,-74.85404","40.087755,-74.961283",Urban,6.749214700776318,17.0,11.133725578
"40.05668,-85.674976","40.06506,-85.649901",Urban,1.4469016900711702,7.0,2.134409385
"42.553431,-72.392694","42.588652,-72.284268",Suburban,6.029921648922822,15.0,8.663154482
"41.071123,-77.476304","41.116647,-77.480486",Urban,3.152937896134839,12.0,4.425404262
"40.150871,-77.579686","40.062277,-77.497972",Urban,7.491137847697416,19.0,10.838574353
"29.536502,-81.633608","29.634676,-81.681913",Suburban,7.3780379133175265,28.0,17.341843239
"41.212281,-90.091976","41.220754,-89.922724",Rural,8.816126852401663,16.0,11.238115905999999
"38.94773,-90.8106","38.814565,-90.878354",Suburban,9.896229886823011,25.0,20.892357132999997
"33.398505,-90.88387","33.449467,-91.042545",Suburban,9.8043526674948,19.0,12.472780083
"38.373209,-85.986626","38.319032,-85.818811",Suburban,9.833925599898068,21.0,14.356155584
"38.8368,-76.997697","38.769351,-77.136118",Urban,8.790287689397816,22.0,13.693774098
"37.829956,-82.058464","37.86008,-82.044512",Suburban,2.2162097383670023,6.0,3.846907861
"33.949164,-118.273156","33.854065,-118.299217",Urban,6.738539356064101,15.0,7.81063347
"39.127855,-96.874028","39.019865,-96.819727",Urban,8.009755411159906,18.0,9.89222632
"36.763149,-119.673272","36.706623,-119.575075",Urban,6.694678836507253,12.0,9.6312505
"38.657847,-112.126117","38.748326,-112.084784",Rural,6.636892415347859,15.0,10.134561009999999
"41.283579,-80.952784","41.274665,-80.772663",Suburban,9.372862744514835,17.0,12.602646622
"41.027582,-90.357532","40.981442,-90.360173",Suburban,3.190943265380669,7.0,3.949434076
"40.33237,-76.50737","40.349567,-76.389892",Urban,6.299856264182655,17.0,7.921858879
"38.656969,-87.329395","38.663131,-87.504319",Suburban,9.447221925964584,16.0,12.710765176
"37.702526,-82.26002","37.658671,-82.271664",Suburban,3.0962680623447913,12.0,5.999337004999999
"33.925422,-81.410107","33.917125,-81.528903",Suburban,6.8351411955297605,12.0,7.947956461
"35.935894,-79.93955","35.89818,-79.945877",Urban,2.6297300125679137,7.0,3.98920182
"38.668375,-77.427104","38.648662,-77.297171",Urban,7.1414761340338595,19.0,9.343555727
"40.699401,-112.088875","40.606542,-111.981429",Urban,8.537342689569186,18.0,10.942964681000001
"42.087657,-95.015299","42.07942,-94.891613",Rural,6.367971395527805,8.0,6.964326168
"38.822283,-89.525591","38.759229,-89.68598",Suburban,9.674105743314946,20.0,12.100578854
"42.059189,-71.937037","42.128146,-72.06005",Urban,7.904307939975872,21.0,12.07945224
"34.667999,-88.99877","34.722796,-88.949686",Rural,4.702083701988302,9.0,6.081979348
"33.80098,-117.843772","33.790799,-117.965215",Urban,7.008443971230898,23.0,8.192776635
"44.967335,-93.234611","44.896676,-93.077997",Urban,9.084081034787133,17.0,12.772902276
"34.150446,-81.260051","34.127187,-81.223494",Urban,2.6368877162651554,9.0,3.8959961699999996
"39.906354,-86.124892","39.852808,-86.193136",Urban,5.174996701317901,18.0,7.247049973
"25.904128,-80.302463","25.844178,-80.251316",Urban,5.221844786016885,18.0,7.9330435569999995
"38.94266,-76.967057","38.958102,-77.002073",Urban,2.1629841956819043,10.0,2.860170713
"39.371187,-87.475871","39.438746,-87.336988",Urban,8.761541536920202,19.0,11.64449254
"34.946433,-94.637378","35.087343,-94.630367",Suburban,9.744033731912667,14.0,11.721542544
"38.058544,-92.719289","38.088544,-92.690745",Rural,2.589776841000549,9.0,6.780400352000001
"44.927018,-72.299191","44.950484,-72.171959",Rural,6.43049578623115,17.0,9.026656517
"33.80644,-117.13731","33.935836,-117.181921",Urban,9.299497257206973,27.0,19.217762288
"41.888545,-87.798933","42.011906,-87.722571",Urban,9.38331091162961,37.0,23.053485471
"36.860941,-76.204908","36.743891,-76.225547",Urban,8.167591638680523,20.0,11.364254219000001
"42.680335,-84.543494","42.765668,-84.520893",Urban,6.00652045672391,16.0,9.062696035
"32.930338,-96.787496","32.981055,-96.912058",Urban,8.026863767569344,16.0,13.802514023
"37.863751,-84.565075","37.899099,-84.561968",Suburban,2.448184681471498,10.0,3.539329216
"37.116094,-78.057832","37.060898,-78.004393",Suburban,4.8186368659412855,11.0,6.275225729
"40.504991,-80.353946","40.515607,-80.224145",Suburban,6.857912282365856,20.0,9.34541984
"39.80873,-74.94128","39.900409,-74.841266",Urban,8.26234585917507,20.0,11.175357435
"40.069946,-111.649086","40.09649,-111.612016",Urban,2.684012738823566,8.0,4.674574033
"35.982642,-96.163955","35.984467,-96.014032",Urban,8.38305358427176,22.0,11.329457443
"26.794729,-80.207673","26.69363,-80.109089",Urban,9.26256097399733,31.0,15.826940741
"40.88901,-73.24592","40.813853,-73.289567",Urban,5.671791826807406,15.0,8.296545592000001
"41.98627,-73.98943","41.972549,-73.986156",Urban,0.9628297458790204,5.0,1.537271854
"38.853231,-77.305097","38.888946,-77.443193",Urban,7.8277847559649745,19.0,11.942129249
"36.184603,-86.468695","36.179599,-86.514843",Urban,2.596719986101419,9.0,4.183690943
"34.080444,-117.854733","33.999448,-117.720431",Urban,9.51022468001042,15.0,10.900711453
"43.112421,-76.189457","43.061281,-76.059924",Urban,7.4302048697516865,18.0,9.746825506
"30.41131,-92.06845","30.318374,-92.030141",Suburban,6.815309271790012,11.0,8.261127445
"35.057906,-89.864023","35.140809,-89.798246",Urban,6.829091405662457,18.0,11.23438768
"39.985793,-85.617925","40.06506,-85.649901",Suburban,5.732179880630658,13.0,7.730476611
"42.809077,-73.869316","42.785416,-73.941726",Urban,4.018615490645707,13.0,5.377344634
"35.678835,-80.437427","35.655137,-80.466577",Urban,2.314819194163993,7.0,3.08200016
"38.7196,-90.269962","38.734298,-90.141291",Urban,7.009614121847946,19.0,13.706822889000001
"30.900371,-84.428953","30.890106,-84.57109",Suburban,8.457036332883378,15.0,9.950635194
"42.581332,-71.083725","42.622886,-71.269688",Urban,9.883851582775248,25.0,17.408329935999998
"35.10195,-90.308837","35.203043,-90.189551",Urban,9.70561372746248,18.0,13.155666812
"38.35232,-121.90772","38.277229,-122.034836",Urban,8.625943461278146,18.0,11.19089171
"36.595478,-94.740686","36.579921,-94.769238",Suburban,1.9142842135472065,6.0,2.481134403
"30.779545,-88.272544","30.717144,-88.163425",Urban,7.782881567274913,16.0,9.723834778999999
"37.901223,-122.120089","37.996911,-122.109473",Urban,6.63666411632161,25.0,10.114677138
"42.81447,-83.78245","42.791839,-83.744586",Urban,2.475743724514986,7.0,3.6381272050000004
"38.693052,-121.309461","38.802631,-121.201975",Urban,9.532609991895924,15.0,10.584433614
"34.97009,-83.3871","34.859802,-83.404616",Rural,7.68452529932026,12.0,8.325750029
"42.52926,-71.3495","42.622886,-71.269688",Suburban,7.637859902538363,19.0,10.668940070000001
"33.508782,-112.123068","33.637743,-112.098074",Urban,9.025779837544796,16.0,10.965334037
"37.836666,-94.880482","37.807765,-94.707817",Suburban,9.632967575251625,19.0,15.022886667
"41.988351,-70.860578","41.955479,-70.718135",Urban,7.661554302328377,17.0,10.812476771
"28.236744,-82.176294","28.269639,-82.191223",Suburban,2.447716427909052,7.0,3.100019919
"39.216011,-81.48079","39.215797,-81.548779",Urban,3.6395792129507902,13.0,9.703950907000001
"40.817197,-79.419457","40.812462,-79.54401",Suburban,6.521298036470132,14.0,10.136425122999999
"34.10927,-83.76267","33.990042,-83.756653",Urban,8.245068931134364,20.0,12.159609098999999
"42.795889,-87.816532","42.694751,-87.866631",Urban,7.435978903753352,18.0,9.231708947
"33.629225,-78.970339","33.717464,-78.856943",Urban,8.926625248139974,23.0,10.386837636000001
"31.902443,-106.413245","31.829121,-106.446593",Urban,5.4308715808021795,13.0,7.210389084
"40.86995,-73.04735","40.863001,-73.081217",Urban,1.8335621717406887,8.0,2.685565462
"43.071111,-87.973786","43.087992,-87.906065",Urban,3.6111731558092286,12.0,4.555892172
"41.762045,-72.74204","41.697585,-72.897599",Urban,9.17474635252168,19.0,11.22817397
"37.976692,-87.564842","37.979931,-87.472525",Urban,5.032788684840167,8.0,5.248099466
"40.951587,-74.186269","40.992528,-74.312083",Urban,7.1470406580495425,19.0,13.603675303000001
"32.9827,-111.443","33.00006,-111.521528",Suburban,4.70629212640157,12.0,7.706864513
"28.0665,-80.678441","28.055164,-80.623116",Urban,3.462980576322265,11.0,4.2253228
"43.47181,-73.639291","43.33513,-73.681701",Suburban,9.680680409777908,20.0,11.751989723
"40.813869,-96.968018","40.878174,-97.101521",Suburban,8.272278029464713,12.0,11.407750189000001
"39.53207,-104.891965","39.513832,-104.768365",Urban,6.706898891306441,18.0,8.361168176
"28.468477,-82.595728","28.458394,-82.631277",Suburban,2.268903614027484,10.0,3.525037683
"41.687384,-74.835807","41.666871,-74.67981",Suburban,8.174210895530207,16.0,10.317244084
"26.298352,-80.180078","26.302947,-80.131759",Urban,3.0097175932741824,11.0,4.906966787
"30.373042,-91.176156","30.352315,-91.109746",Urban,4.21019961332437,18.0,8.742068599000001
"40.726129,-95.349564","40.760486,-95.38527",Suburban,3.021391688071981,6.0,4.099805858
"42.595704,-73.787766","42.642907,-73.699702",Urban,5.539389912010201,25.0,16.685675463000003
"42.39178,-71.56443","42.285101,-71.65655",Urban,8.744369282938482,19.0,13.243901494000001
"37.138733,-80.54802","37.152305,-80.584922",Urban,2.2382713427188787,8.0,2.9539977339999997
"44.05246,-71.12485","44.016812,-71.106523",Suburban,2.6258931307179427,6.0,2.9384634590000003
"30.356756,-85.653691","30.22542,-85.64913",Urban,9.07853254363379,20.0,13.087937372999999
"32.703913,-96.871889","32.598458,-96.946368",Urban,8.477171713853224,17.0,12.003023607
"33.409614,-90.910404","33.449467,-91.042545",Suburban,8.101910713927637,14.0,10.326564649
"38.45807,-85.132315","38.514556,-85.257987",Suburban,7.837595141604198,19.0,13.060597048999998
"26.121323,-80.127909","26.228397,-80.154708",Urban,7.582442854761828,22.0,12.202483698000002
"36.756348,-119.817429","36.83613,-119.731381",Urban,7.283713391470623,17.0,11.75012561
"32.553631,-117.042502","32.586959,-117.089249",Urban,3.565337884704412,11.0,4.546571607
"41.609354,-70.916181","41.645132,-70.888308",Urban,2.8606218132904875,11.0,4.042639726
"43.06553,-95.28389","43.12513,-95.152458",Rural,7.805772635681067,14.0,11.01069412
"40.575202,-74.499398","40.637927,-74.424794",Urban,5.83927863359127,16.0,7.240836263
"38.698772,-83.574357","38.784149,-83.564313",Rural,5.923770828326926,14.0,10.023335601
"39.02703,-77.077539","38.958102,-77.002073",Urban,6.2533897559718845,25.0,10.745368703
"36.869597,-76.292611","36.912713,-76.252393",Urban,3.7166899743897943,14.0,4.75348815
"37.807776,-82.741549","37.823797,-82.824979",Suburban,4.686453477883998,18.0,9.551093641
"41.959701,-87.941835","42.053705,-88.000201",Urban,7.152985350089931,17.0,8.487927860000001
"30.407452,-88.924614","30.454524,-88.898516",Urban,3.604893407394679,13.0,6.621329376
"36.316779,-93.5616","36.376604,-93.586838",Suburban,4.365617107241924,11.0,5.8638781269999996
"41.381244,-73.39908","41.405841,-73.418284",Urban,1.9695400610810787,6.0,2.6743807840000002
"29.693474,-97.299947","29.769118,-97.178877",Rural,8.948822455235032,15.0,14.950186259999999
"42.360253,-71.058291","42.472132,-71.023298",Urban,7.933510712647106,19.0,11.601617940999999
"45.74525,-87.06458","45.752418,-87.077756",Urban,0.8055089756912158,4.0,1.2968012770000001
"42.532281,-78.517233","42.500804,-78.692608",Suburban,9.192396404729868,15.0,9.85494406
"41.044324,-74.098093","41.113096,-74.107195",Urban,4.775281983792725,13.0,5.594203113
"41.53616,-86.02083","41.62348,-85.902205",Suburban,8.601708208763712,18.0,12.227959908999999
"41.042106,-76.424297","41.008749,-76.4853",Suburban,3.927214203886957,8.0,5.49913335
"30.18436,-90.85926","30.235186,-90.909576",Urban,4.621524998361025,8.0,5.153029703
"40.866948,-73.362512","40.813853,-73.289567",Urban,5.291177897037778,17.0,6.426218882000001
