zip,15_min,30_min,45_min,60_min,ruca,population,median_household_income
53205,13,20,33,49,Urban,"8,337","$22,526"
53206,14,20,33,47,Urban,"21,847","$26,478"
53207,13,23,33,52,Urban,"35,120","$68,721"
53208,13,20,32,50,Urban,"28,155","$39,698"
53209,14,20,34,44,Urban,"46,908","$39,712"
53210,14,20,34,49,Urban,"25,706","$38,447"
53211,13,20,33,45,Urban,"34,406","$68,603"
53212,13,20,33,46,Urban,"29,142","$40,662"
53213,14,20,33,51,Urban,"27,727","$88,539"
53214,14,22,34,55,Urban,"35,358","$54,732"
53215,15,21,32,53,Urban,"59,400","$44,086"
53216,14,20,34,49,Urban,"31,398","$35,829"
53217,14,19,32,43,Urban,"30,098","$114,286"
53218,15,20,33,47,Urban,"43,302","$39,820"
53219,15,23,34,55,Urban,"33,994","$61,506"
53220,16,23,34,59,Urban,"27,366","$63,245"
53221,14,23,34,57,Urban,"39,238","$52,382"
53222,15,21,34,52,Urban,"24,771","$68,313"
53223,15,19,32,47,Urban,"29,397","$56,781"
53224,16,20,32,48,Urban,"20,989","$59,724"
53225,15,21,34,49,Urban,"26,963","$46,153"
53226,14,22,34,52,Urban,"18,223","$81,948"
53227,14,23,35,56,Urban,"24,114","$58,445"
53228,16,26,35,59,Urban,"14,793","$68,352"
53233,13,20,32,50,Urban,"14,627","$16,833"
53235,13,22,32,54,Urban,"9,254","$48,573"
53295,14,21,32,53,Urban,135,
53402,11,23,41,63,Urban,"34,608","$64,759"
53403,11,24,44,70,Urban,"26,579","$51,420"
53404,10,24,43,64,Urban,"13,993","$40,166"
53405,12,24,45,65,Urban,"26,987","$57,289"
53406,12,24,46,67,Urban,"26,116","$69,699"
53501,5,17,31,64,Urban,145,"$65,469"
53502,1,8,17,28,Suburban,"2,293","$70,104"
53503,0,6,12,17,Suburban,"1,999","$64,609"
53504,1,3,9,21,Suburban,"2,241","$69,188"
53505,4,15,32,60,Suburban,373,"$85,313"
53506,2,3,8,15,Suburban,"1,016","$51,722"
53507,1,4,12,20,Suburban,"2,305","$97,353"
53508,1,7,15,24,Suburban,"5,791","$88,919"
53510,1,2,4,9,Rural,"1,449","$76,058"
53511,6,16,31,66,Urban,"48,714","$57,325"
53515,1,7,12,19,Suburban,"2,623","$80,568"
53516,0,4,12,22,Suburban,"2,235","$76,979"
53517,0,7,12,20,Suburban,"1,908","$71,071"
53518,1,2,6,13,Suburban,"1,493","$53,958"
53520,1,9,19,31,Suburban,"6,754","$64,808"
53521,2,9,17,33,Suburban,"3,403","$85,870"
53522,1,2,13,27,Suburban,928,"$64,750"
53523,4,9,21,42,Suburban,"4,971","$85,000"
53525,1,11,19,48,Rural,"4,049","$72,000"
53526,0,2,5,11,Rural,562,"$70,938"
53527,6,11,25,46,Urban,"10,798","$103,964"
53528,4,10,17,25,Urban,"6,141","$91,151"
53529,5,9,16,27,Urban,"2,507","$84,904"
53530,0,2,4,11,Rural,"4,666","$61,815"
53531,4,9,21,41,Suburban,"4,414","$90,750"
53532,4,11,18,36,Urban,"16,279","$92,333"
53533,1,3,9,16,Suburban,"7,273","$77,758"
53534,2,11,22,45,Suburban,"12,256","$75,417"
53536,2,11,20,34,Suburban,"8,936","$77,580"
53537,4,17,26,54,Urban,954,"$56,607"
53538,5,20,40,58,Urban,"18,669","$72,762"
53540,1,2,8,18,Suburban,157,"$40,625"
53541,0,1,5,13,Rural,819,"$68,000"
53543,1,3,8,15,Suburban,"1,726","$73,194"
53544,1,4,11,21,Suburban,781,"$80,833"
53545,6,20,31,60,Urban,"23,571","$63,341"
53546,5,20,37,66,Urban,"29,505","$63,695"
53548,5,19,32,65,Urban,"20,314","$67,500"
53549,5,21,41,58,Urban,"10,169","$65,760"
53550,1,8,16,28,Suburban,"1,260","$70,809"
53551,2,10,25,44,Suburban,"9,217","$77,049"
53553,0,2,5,12,Rural,655,"$56,250"
53554,0,2,5,8,Rural,951,"$53,977"
53555,1,7,13,18,Suburban,"8,784","$97,520"
53556,1,3,7,18,Suburban,"2,296","$55,975"
53557,2,6,22,42,Suburban,335,"$80,801"
53558,5,11,23,42,Urban,"12,902","$92,583"
53559,2,9,18,40,Suburban,"6,382","$85,012"
53560,1,8,11,18,Suburban,"3,542","$80,606"
53561,1,7,11,18,Suburban,"2,020","$92,321"
53562,5,10,18,31,Urban,"28,817","$87,890"
53563,6,20,41,62,Urban,"11,716","$80,370"
53565,0,2,6,13,Rural,"4,640","$69,750"
53566,1,10,18,34,Urban,"15,122","$63,062"
53569,0,3,4,10,Rural,"1,089","$66,667"
53570,1,6,16,26,Suburban,"2,634","$73,421"
53571,5,11,19,32,Urban,66,
53572,1,7,13,22,Suburban,"10,358","$87,180"
53573,0,2,5,9,Rural,"3,070","$54,919"
53574,1,6,15,25,Suburban,"4,066","$86,641"
53575,4,8,17,32,Suburban,"18,108","$100,403"
53576,2,9,19,33,Suburban,"2,291","$61,875"
53577,0,4,8,13,Rural,"1,229","$75,703"
53578,1,8,10,17,Suburban,"6,414","$87,632"
53579,2,7,20,39,Suburban,"1,729","$68,906"
53580,0,2,4,8,Rural,453,"$55,625"
53581,1,2,8,15,Suburban,"10,158","$55,869"
53582,1,4,11,18,Suburban,"1,170","$74,773"
53583,0,5,11,17,Suburban,"6,145","$79,917"
53584,1,3,7,18,Suburban,10,
53585,10,21,55,85,Urban,"2,226","$62,583"
53586,0,4,6,14,Suburban,"2,136","$60,125"
53587,0,1,4,15,Rural,"1,141","$70,227"
53588,0,3,8,13,Rural,"3,844","$74,527"
53589,8,13,30,49,Urban,"19,936","$78,520"
53590,5,12,23,44,Urban,"42,872","$88,412"
53593,5,9,21,30,Urban,"26,724","$110,530"
53594,2,9,20,41,Suburban,"5,054","$72,981"
53597,5,11,17,33,Urban,"20,542","$105,450"
53598,5,11,19,36,Urban,"3,727","$100,873"
53599,0,1,7,17,Rural,96,"$33,036"
53703,5,12,21,39,Urban,"37,444","$44,103"
53704,5,12,21,38,Urban,"47,731","$66,079"
53705,5,12,18,36,Urban,"24,786","$74,034"
53706,5,13,19,38,Urban,"3,660",
53711,5,12,20,37,Urban,"48,498","$91,334"
53713,5,13,21,37,Urban,"22,940","$53,882"
53714,5,12,20,41,Urban,"16,599","$60,654"
53715,5,13,20,38,Urban,"15,761","$34,994"
53716,5,12,21,41,Urban,"18,710","$80,966"
53717,5,11,19,31,Urban,"13,207","$86,700"
53718,5,12,21,43,Urban,"16,935","$82,828"
53719,5,11,19,32,Urban,"32,933","$85,098"
53726,5,12,19,38,Urban,"5,474","$43,294"
53792,5,12,19,37,Urban,0,
53801,1,1,4,9,Rural,"1,052","$53,571"
53802,0,3,4,8,Rural,131,"$63,750"
53803,1,2,6,12,Suburban,"1,152","$56,346"
53804,0,1,4,8,Rural,"1,320","$62,031"
53805,0,2,6,13,Suburban,"5,521","$50,433"
53806,0,2,4,8,Rural,"1,561","$53,558"
53807,1,2,6,12,Suburban,"4,409","$67,847"
53808,2,2,5,11,Suburban,974,"$60,313"
53809,0,2,5,6,Rural,"4,655","$58,167"
53810,0,1,4,10,Rural,369,"$62,895"
53811,2,2,6,11,Suburban,"3,228","$71,324"
53812,0,3,6,11,Suburban,354,"$88,333"
53813,0,4,5,9,Suburban,"6,254","$70,842"
53816,0,1,5,8,Rural,895,"$60,536"
53817,0,1,3,8,Rural,207,"$34,896"
53818,2,3,7,17,Urban,"15,997","$53,830"
53820,0,2,4,8,Rural,"2,304","$64,132"
53821,1,1,6,10,Suburban,"7,663","$52,864"
53825,0,1,5,7,Rural,525,"$69,167"
53826,0,1,4,9,Rural,"1,473","$59,100"
53827,0,1,5,8,Rural,327,"$70,139"
53901,3,8,15,26,Urban,"14,815","$65,033"
53910,0,1,5,9,Rural,"3,455","$41,346"
53911,1,9,11,23,Suburban,"1,424","$92,000"
53913,3,8,12,23,Urban,"21,287","$62,514"
53916,2,10,27,45,Urban,"22,929","$64,112"
53919,0,4,9,25,Rural,"2,182","$78,456"
53920,2,3,10,18,Suburban,438,"$61,875"
53922,1,3,12,32,Rural,"1,028","$76,020"
53923,0,2,10,18,Rural,"2,224","$64,896"
53924,0,1,5,12,Rural,"1,353","$55,357"
53925,1,7,17,30,Suburban,"8,665","$74,732"
53926,0,3,8,17,Rural,"1,767","$50,417"
53928,0,6,14,25,Suburban,97,"$74,375"
53929,0,1,6,11,Rural,"2,602","$59,375"
53930,1,3,9,21,Suburban,"1,219","$72,778"
53931,0,3,7,20,Rural,353,"$63,594"
53932,1,6,17,28,Suburban,"2,461","$78,021"
53933,1,1,10,26,Rural,"4,341","$70,179"
53934,0,0,6,9,Rural,"4,303","$41,414"
53935,0,2,11,19,Rural,294,"$65,500"
53936,0,1,5,9,Rural,"1,313","$47,604"
53937,0,3,5,13,Rural,"1,124","$72,500"
53939,0,3,8,17,Rural,339,"$70,000"
53940,2,3,8,16,Suburban,0,
53941,0,3,8,15,Suburban,"3,028","$73,542"
53942,1,3,8,17,Suburban,126,"$96,563"
53943,0,3,6,13,Rural,"1,245","$66,979"
53944,1,3,6,16,Suburban,"2,355","$62,011"
53946,0,3,5,20,Rural,"4,099","$66,823"
53947,0,2,7,19,Rural,341,"$45,938"
53948,0,3,8,16,Suburban,"8,320","$55,497"
53949,0,2,5,15,Rural,"6,364","$55,372"
53950,0,2,9,14,Suburban,"5,277","$61,062"
53951,2,4,9,17,Suburban,"2,432","$53,636"
53952,0,2,4,14,Rural,"3,987","$56,304"
53953,1,4,7,20,Suburban,140,"$31,458"
53954,1,6,12,21,Suburban,"6,892","$78,583"
53955,1,8,12,21,Suburban,"5,662","$84,151"
53956,1,1,9,25,Rural,"3,093","$65,500"
53959,2,4,8,17,Suburban,"14,115","$65,714"
53960,0,7,13,25,Suburban,"3,347","$69,196"
53961,2,4,9,16,Suburban,922,"$70,469"
53962,0,0,4,12,Rural,24,
53963,2,7,24,43,Urban,"14,172","$65,075"
53964,0,1,4,13,Rural,"3,467","$57,286"
53965,3,4,13,21,Urban,"11,201","$63,166"
53968,0,1,7,12,Rural,"2,397","$61,250"
53969,1,6,12,21,Suburban,318,"$65,625"
54001,1,3,14,25,Suburban,"7,934","$68,504"
54002,1,7,16,27,Suburban,"6,629","$78,478"
54003,0,8,17,29,Suburban,"1,171","$83,929"
54004,0,2,5,16,Rural,"2,280","$59,417"
54005,0,2,8,22,Rural,"3,019","$73,448"
54006,0,1,7,18,Rural,834,"$65,313"
54007,1,4,16,29,Suburban,963,"$72,063"
54009,1,3,10,23,Rural,"2,655","$78,317"
54011,1,8,18,29,Suburban,"6,860","$84,267"
54013,0,2,9,19,Rural,"3,537","$79,099"
54014,1,7,19,29,Suburban,"2,179","$88,667"
54015,2,8,17,28,Suburban,"4,016","$97,542"
54016,5,15,24,31,Suburban,"33,213","$104,865"
54017,2,7,20,29,Suburban,"19,430","$85,315"
54020,2,6,20,28,Suburban,"7,682","$75,899"
54021,4,13,23,30,Suburban,"7,195","$88,594"
54022,1,10,21,30,Suburban,"23,511","$79,830"
54023,3,13,23,29,Suburban,"4,700","$94,907"
54024,1,1,8,21,Rural,"4,700","$70,225"
54025,2,13,25,30,Suburban,"7,130","$79,051"
54026,2,6,20,29,Suburban,"1,962","$71,389"
54027,0,2,8,18,Rural,"1,020","$82,321"
54028,0,4,18,26,Suburban,"2,564","$71,181"
54082,4,15,25,31,Suburban,"1,468","$115,762"
54101,0,5,9,14,Suburban,"2,957","$81,600"
54102,0,1,2,3,Rural,747,"$39,306"
54103,0,0,1,3,Rural,536,"$46,382"
54104,0,0,2,4,Rural,"1,095","$49,844"
54106,2,8,11,19,Suburban,"5,346","$80,976"
54107,0,2,8,12,Rural,"3,566","$69,875"
54110,2,10,15,20,Suburban,"5,762","$71,518"
54111,1,3,10,14,Suburban,"2,207","$63,967"
54112,0,1,4,7,Rural,"2,767","$61,834"
54113,7,11,16,23,Urban,"3,614","$85,307"
54114,0,0,2,6,Rural,"5,843","$54,355"
54115,4,10,16,18,Urban,"48,107","$86,950"
54119,0,1,1,2,Rural,787,"$55,625"
54120,0,1,2,4,Suburban,240,"$44,583"
54121,1,1,1,4,Suburban,"3,194","$50,885"
54123,2,9,16,20,Suburban,183,"$50,833"
54124,0,1,5,11,Rural,"3,340","$55,335"
54125,0,1,1,4,Rural,506,"$50,815"
54126,3,8,14,18,Suburban,"4,179","$84,657"
54127,0,4,10,14,Suburban,72,"$74,063"
54128,0,1,3,12,Rural,"2,106","$62,109"
54129,3,10,15,20,Suburban,"3,362","$68,193"
54130,7,11,16,23,Urban,"27,322","$75,326"
54135,1,1,4,11,Rural,"2,963","$54,022"
54136,8,12,16,23,Urban,"6,893","$59,131"
54137,0,2,8,13,Rural,"1,100","$69,545"
54138,0,0,2,5,Rural,871,"$49,605"
54139,0,1,6,9,Rural,"3,179","$71,553"
54140,7,12,16,23,Urban,"8,522","$64,290"
54141,0,5,9,13,Suburban,"2,595","$88,065"
54143,1,2,7,9,Urban,"14,985","$56,581"
54149,0,0,2,5,Rural,"1,197","$47,786"
54150,0,2,2,10,Rural,"1,157","$53,636"
54151,1,1,4,4,Urban,"3,376","$60,515"
54152,0,8,10,17,Suburban,244,"$51,875"
54153,0,4,6,11,Suburban,"7,006","$64,568"
54154,0,3,6,11,Suburban,"5,683","$56,458"
54155,5,9,14,20,Urban,"7,959","$89,015"
54156,0,1,1,3,Rural,"1,454","$39,167"
54157,1,2,5,8,Suburban,"6,002","$64,653"
54159,1,1,3,8,Suburban,"1,345","$55,909"
54160,1,11,15,20,Suburban,232,"$63,542"
54161,0,1,3,7,Rural,"2,652","$55,804"
54162,1,4,10,14,Suburban,"9,501","$76,289"
54165,2,8,11,19,Suburban,"7,973","$72,776"
54166,1,6,12,20,Urban,"16,698","$55,662"
54169,6,13,16,22,Urban,"3,173","$123,478"
54170,1,7,11,16,Suburban,"3,748","$67,837"
54171,1,4,10,14,Suburban,"3,852","$92,205"
54173,3,8,13,19,Urban,"3,728","$91,897"
54174,0,0,3,8,Rural,"3,089","$62,500"
54175,0,0,2,6,Rural,"1,165","$73,690"
54177,0,0,2,4,Rural,"2,683","$50,045"
54180,4,10,14,18,Suburban,"3,204","$76,354"
54201,0,4,6,12,Suburban,"5,347","$67,857"
54202,0,1,2,3,Rural,"1,631","$63,533"
54204,1,4,5,12,Suburban,"1,840","$70,724"
54205,0,4,7,13,Suburban,"2,113","$79,559"
54207,2,11,14,20,Suburban,179,"$45,625"
54208,2,6,13,17,Suburban,"6,193","$79,792"
54209,0,2,2,5,Rural,"1,492","$67,333"
54210,0,0,3,3,Rural,675,"$60,694"
54211,0,1,2,3,Rural,264,"$66,500"
54212,0,2,2,3,Rural,796,"$68,000"
54213,1,3,5,10,Suburban,"1,468","$73,636"
54214,1,6,12,17,Suburban,466,"$74,167"
54215,1,7,12,18,Suburban,224,"$37,917"
54216,0,4,8,16,Suburban,"5,977","$65,556"
54217,0,4,9,16,Suburban,"7,688","$78,713"
54220,3,9,14,23,Urban,"40,327","$58,021"
54227,1,6,12,17,Suburban,"1,588","$77,736"
54228,1,5,12,17,Suburban,"2,895","$63,430"
54229,2,3,11,16,Suburban,"5,143","$78,576"
54230,2,10,13,19,Suburban,"4,319","$75,461"
54232,2,6,15,20,Suburban,870,"$44,583"
54234,0,0,2,3,Rural,"2,124","$59,375"
54235,1,2,4,6,Suburban,"17,952","$63,509"
54241,1,8,14,20,Urban,"14,111","$57,679"
54245,2,8,13,19,Suburban,"1,972","$78,359"
54246,0,0,1,3,Rural,888,"$61,250"
54247,1,9,13,19,Suburban,"2,292","$68,036"
54301,3,10,15,18,Urban,"21,614","$68,138"
54302,3,9,15,18,Urban,"31,281","$49,991"
54303,3,9,13,19,Urban,"27,634","$45,562"
54304,3,10,15,18,Urban,"28,057","$52,688"
54307,4,10,16,18,Urban,"1,343",
54311,3,9,15,18,Urban,"37,440","$74,788"
54313,3,8,13,19,Urban,"39,819","$100,610"
54401,2,6,8,11,Urban,"31,304","$60,052"
54403,2,5,9,11,Urban,"24,774","$59,846"
54405,1,2,4,11,Suburban,"2,812","$54,439"
54406,1,3,7,15,Suburban,"3,890","$70,263"
54407,1,3,8,14,Suburban,"1,267","$77,321"
54408,1,3,6,10,Suburban,"1,204","$60,313"
54409,1,2,5,8,Suburban,"12,997","$53,063"
54410,1,3,6,9,Suburban,"2,432","$70,833"
54411,0,4,7,8,Suburban,"5,058","$68,167"
54412,1,4,6,9,Suburban,"2,027","$71,003"
54413,0,3,6,10,Suburban,192,"$53,036"
54414,0,2,5,9,Rural,"3,359","$62,014"
54416,0,2,5,11,Rural,"1,563","$50,114"
54417,2,3,7,10,Suburban,17,
54418,1,1,5,8,Suburban,"1,005","$75,000"
54420,0,1,4,10,Rural,"1,372","$69,167"
54421,0,2,4,11,Suburban,"3,834","$62,337"
54422,0,2,2,9,Rural,"1,437","$54,236"
54423,1,2,6,13,Suburban,"2,185","$99,971"
54424,1,3,5,7,Suburban,"1,552","$73,958"
54425,1,2,4,10,Suburban,"1,903","$56,397"
54426,0,4,6,9,Suburban,"4,215","$66,686"
54427,0,4,6,13,Suburban,"1,105","$69,792"
54428,0,3,5,7,Suburban,965,"$44,442"
54430,1,2,5,9,Suburban,126,"$49,318"
54433,0,1,3,6,Rural,"1,839","$54,464"
54435,1,4,6,9,Suburban,"2,007","$66,324"
54436,0,1,3,10,Rural,"2,185","$56,563"
54437,0,1,3,8,Rural,"3,016","$56,138"
54440,0,4,8,10,Suburban,"2,729","$78,654"
54441,1,5,8,12,Urban,898,"$79,803"
54442,1,3,6,7,Suburban,"1,482","$57,125"
54443,1,4,5,12,Suburban,"2,078","$87,031"
54446,0,1,3,10,Rural,"3,322","$63,000"
54447,0,1,3,6,Rural,470,"$42,750"
54448,1,3,7,8,Suburban,"4,296","$82,619"
54449,1,4,8,12,Urban,"25,954","$59,727"
54450,0,1,4,7,Rural,420,"$62,955"
54451,1,1,5,7,Suburban,"10,963","$58,144"
54452,2,5,8,10,Urban,"18,920","$61,772"
54454,1,4,6,10,Suburban,"1,351","$70,125"
54455,1,6,7,11,Urban,"19,178","$82,780"
54456,0,0,4,9,Rural,"5,710","$56,135"
54457,1,3,5,12,Suburban,"8,111","$64,815"
54458,1,3,8,15,Suburban,115,"$55,000"
54459,0,1,2,7,Rural,"1,282","$51,792"
54460,0,1,2,8,Rural,"2,739","$56,466"
54462,0,2,4,7,Suburban,379,"$66,250"
54463,1,2,4,6,Suburban,680,"$47,639"
54464,1,1,5,8,Suburban,88,
54465,0,2,4,7,Suburban,629,"$38,409"
54466,0,2,6,10,Suburban,"2,704","$58,889"
54467,2,4,6,19,Urban,"14,557","$70,754"
54469,2,3,7,15,Urban,"1,894","$65,000"
54470,0,1,2,8,Rural,"2,066","$52,083"
54471,1,3,6,10,Suburban,"1,727","$83,523"
54473,1,3,8,13,Suburban,"2,606","$66,607"
54474,2,5,8,10,Urban,"4,441","$67,027"
54475,2,4,7,16,Urban,"1,425","$76,000"
54476,2,6,9,10,Urban,"19,451","$72,907"
54479,1,2,7,10,Suburban,"3,596","$68,977"
54480,1,2,4,11,Suburban,"1,413","$51,563"
54481,2,4,8,18,Urban,"27,894","$52,389"
54482,2,4,9,17,Urban,"9,516","$83,891"
54484,1,3,6,9,Suburban,"5,630","$61,581"
54485,0,3,5,7,Suburban,313,"$49,167"
54486,0,1,5,12,Rural,"2,099","$52,447"
54487,1,3,6,8,Suburban,"9,914","$69,384"
54488,0,2,4,7,Rural,"1,107","$50,893"
54489,1,3,6,9,Suburban,"1,503","$56,310"
54490,0,1,3,6,Rural,953,"$59,038"
54491,0,1,4,8,Suburban,"1,496","$44,250"
54493,0,0,5,7,Rural,621,"$58,958"
54494,2,3,8,19,Urban,"27,373","$61,148"
54495,2,3,6,15,Urban,"7,812","$44,330"
54498,0,1,2,8,Rural,"2,446","$60,547"
54499,0,0,6,9,Rural,"2,775","$56,641"
54501,1,2,4,6,Suburban,"21,172","$61,530"
54511,0,0,2,4,Rural,"1,505","$55,337"
54512,0,1,3,3,Rural,"1,393","$58,170"
54513,0,0,4,6,Rural,431,"$54,009"
54514,0,0,2,5,Rural,"2,039","$63,750"
54515,0,0,2,4,Rural,558,"$52,500"
54517,0,0,2,4,Rural,186,"$63,964"
54519,0,0,2,3,Rural,"1,196","$53,068"
54520,0,0,2,6,Rural,"3,793","$51,250"
54521,0,2,2,3,Rural,"8,292","$62,664"
54524,0,0,1,6,Rural,688,"$36,750"
54525,1,1,3,3,Suburban,264,"$52,083"
54526,1,1,3,6,Suburban,719,"$44,583"
54527,0,0,2,5,Rural,839,"$48,523"
54529,2,2,4,7,Suburban,"1,168","$61,250"
54530,0,1,2,7,Suburban,712,"$40,000"
54531,0,2,2,6,Rural,"1,292","$62,692"
54534,1,1,3,3,Suburban,"2,582","$38,523"
54536,1,1,3,4,Suburban,172,"$48,333"
54537,0,0,2,4,Rural,593,"$52,292"
54538,0,1,3,3,Rural,"2,943","$43,077"
54539,0,2,2,4,Rural,"1,274","$72,500"
54540,0,0,2,3,Rural,840,"$52,500"
54541,0,0,3,4,Rural,"1,451","$52,500"
54542,0,1,2,5,Suburban,544,"$37,396"
54545,0,1,2,3,Rural,900,"$59,844"
54546,0,1,2,3,Rural,"1,111","$56,250"
54547,0,1,2,4,Rural,"1,362","$55,850"
54548,1,1,2,5,Rural,"5,601","$63,036"
54550,1,1,3,3,Suburban,585,"$49,688"
54552,0,0,1,5,Rural,"4,246","$49,514"
54554,0,0,2,3,Rural,"1,056","$47,500"
54555,0,0,1,6,Rural,"4,759","$53,149"
54556,0,0,2,6,Rural,"1,164","$51,875"
54557,0,1,2,3,Rural,999,"$73,603"
54558,0,2,2,4,Rural,"2,137","$56,471"
54559,1,2,2,3,Suburban,919,"$65,732"
54560,0,1,2,3,Rural,635,"$62,250"
54561,0,1,2,3,Rural,71,"$82,500"
54562,0,1,2,4,Rural,"1,763","$56,750"
54563,1,1,3,7,Suburban,811,"$67,500"
54564,0,2,4,8,Suburban,367,"$33,750"
54565,0,2,2,4,Suburban,48,"$37,917"
54566,0,0,2,4,Rural,"1,381","$49,310"
54568,1,2,2,4,Rural,"4,888","$63,816"
54601,4,7,9,11,Urban,"51,393","$52,113"
54603,4,6,8,13,Urban,"14,198","$48,580"
54610,0,0,2,10,Rural,"1,561","$57,875"
54611,1,1,8,12,Suburban,"1,291","$63,281"
54612,0,3,7,12,Suburban,"5,671","$58,558"
54613,0,1,5,10,Rural,"1,851","$45,083"
54614,3,6,7,9,Suburban,"2,436","$75,800"
54615,1,3,8,11,Suburban,"11,024","$56,809"
54616,0,2,6,9,Rural,"2,502","$68,555"
54618,0,1,5,13,Rural,"2,314","$70,417"
54619,0,4,6,10,Rural,"3,713","$63,694"
54621,2,4,9,10,Suburban,"1,394","$78,906"
54622,0,1,7,11,Suburban,"1,966","$75,670"
54623,2,4,8,10,Suburban,"2,075","$66,964"
54624,1,3,7,10,Suburban,"1,496","$74,417"
54625,1,2,6,14,Suburban,305,"$45,842"
54626,1,2,6,11,Suburban,"1,457","$54,570"
54627,0,5,7,9,Suburban,"2,009","$74,769"
54628,0,2,5,9,Rural,955,"$56,667"
54629,1,1,8,13,Suburban,"2,610","$65,893"
54630,1,5,7,12,Suburban,"4,126","$78,065"
54631,0,2,3,9,Rural,"1,734","$55,987"
54632,1,3,7,10,Suburban,"1,150","$71,667"
54634,0,0,6,11,Rural,"4,238","$51,163"
54635,0,1,6,9,Rural,"1,707","$67,143"
54636,4,7,7,14,Urban,"16,394","$90,849"
54637,0,1,4,11,Rural,176,"$44,375"
54638,0,2,9,12,Suburban,"1,483","$50,329"
54639,0,1,6,11,Rural,"2,457","$41,850"
54642,1,4,7,11,Suburban,"2,267","$64,326"
54643,2,3,8,12,Suburban,0,
54644,2,6,7,9,Suburban,"1,353","$65,870"
54645,0,2,4,10,Rural,69,"$29,107"
54646,0,1,4,12,Rural,"4,230","$57,240"
54648,0,3,6,10,Rural,"1,665","$64,423"
54650,3,7,8,12,Urban,"24,327","$75,721"
54651,0,3,7,9,Rural,"1,291","$51,890"
54652,1,2,7,14,Suburban,"1,154","$52,273"
54653,2,6,7,10,Suburban,"1,135","$57,750"
54654,0,2,4,9,Rural,140,
54655,0,1,4,12,Rural,"1,792","$44,659"
54656,2,6,7,12,Suburban,"18,115","$63,577"
54657,0,3,6,13,Suburban,351,"$51,500"
54658,3,4,8,10,Suburban,"2,614","$67,344"
54659,0,1,7,9,Rural,"1,371","$60,536"
54660,1,3,8,14,Suburban,"16,074","$60,160"
54661,1,3,5,12,Suburban,"3,789","$68,363"
54664,1,2,7,14,Suburban,"1,723","$60,625"
54665,1,4,8,12,Suburban,"8,554","$52,114"
54666,1,3,8,13,Suburban,"2,761","$67,292"
54667,1,4,6,11,Rural,"5,058","$61,723"
54669,3,7,7,12,Urban,"8,247","$77,137"
54670,0,2,8,10,Rural,"1,810","$77,188"
54701,2,3,7,14,Urban,"41,633","$65,848"
54703,3,3,6,12,Urban,"43,399","$62,460"
54720,2,3,6,14,Urban,"8,507","$62,645"
54721,0,1,4,13,Rural,"1,475","$65,786"
54722,0,2,4,8,Rural,"4,011","$61,989"
54723,1,4,15,29,Suburban,"1,017","$67,143"
54724,0,4,5,8,Suburban,"7,483","$59,531"
54725,1,2,8,20,Suburban,"3,045","$63,646"
54726,0,2,5,8,Suburban,"1,815","$61,413"
54727,1,2,5,8,Suburban,"4,625","$61,312"
54728,1,2,5,9,Suburban,"5,972","$57,835"
54729,2,4,7,10,Urban,"33,977","$64,072"
54730,1,3,7,16,Suburban,"5,258","$72,963"
54731,1,1,5,7,Suburban,717,"$46,607"
54732,0,3,6,8,Suburban,"3,041","$56,875"
54733,0,1,6,8,Rural,"1,318","$50,966"
54734,1,2,12,21,Suburban,683,"$67,813"
54736,0,2,4,9,Rural,"4,218","$63,000"
54737,0,3,7,18,Suburban,622,"$75,000"
54738,1,2,5,9,Suburban,"3,547","$83,783"
54739,3,3,5,13,Suburban,"5,358","$81,055"
54740,0,2,7,19,Rural,"1,949","$68,077"
54741,0,1,3,10,Rural,"1,850","$59,881"
54742,2,2,4,9,Suburban,"5,149","$80,350"
54745,0,2,5,8,Suburban,"2,203","$63,293"
54746,0,1,4,9,Rural,686,"$55,481"
54747,0,0,5,9,Rural,"2,427","$59,375"
54748,0,3,5,7,Suburban,"1,256","$56,324"
54749,1,2,11,20,Suburban,"1,525","$58,036"
54750,0,1,7,19,Rural,"1,041","$81,750"
54751,1,4,11,25,Urban,"26,145","$59,747"
54754,1,1,7,12,Suburban,"1,691","$50,263"
54755,0,0,4,9,Rural,"7,161","$56,389"
54756,0,0,5,10,Rural,950,"$64,097"
54757,0,4,5,10,Suburban,"3,544","$60,577"
54758,0,3,5,11,Suburban,"4,760","$63,381"
54759,0,1,3,13,Rural,"1,373","$63,958"
54760,0,1,6,9,Rural,186,"$51,458"
54761,0,1,5,16,Rural,"1,238","$64,583"
54762,0,1,4,11,Rural,"1,296","$57,708"
54763,0,3,8,14,Suburban,"1,125","$58,824"
54766,1,1,4,8,Suburban,"1,873","$56,813"
54767,0,2,8,20,Rural,"3,369","$76,875"
54768,0,2,5,8,Suburban,"6,494","$53,550"
54769,0,1,5,15,Rural,585,"$61,688"
54770,0,2,5,10,Suburban,"2,105","$68,289"
54771,0,0,4,6,Rural,"4,467","$60,300"
54772,1,3,8,15,Suburban,"1,044","$64,028"
54773,0,0,4,9,Rural,"3,519","$63,651"
54801,0,2,2,6,Suburban,"6,292","$55,607"
54805,0,1,4,12,Rural,"1,593","$50,833"
54806,1,2,2,3,Suburban,"11,395","$55,645"
54810,0,1,8,18,Rural,"2,678","$67,963"
54812,1,1,6,11,Suburban,"6,018","$54,063"
54813,0,1,3,7,Rural,623,"$60,395"
54814,0,1,1,2,Rural,"2,921","$67,557"
